"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",66,1.16347238407516,1.01213220430984,0.831764748224125,1.27822495044854,0.0973320687161898,0.0128515590497161,0.669216006748351,1,0.505561172901921,0.505561172901921,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",162,1.93607486203039,1.39003303970166,1.83628160118982,2.37309194178204,-0.315313685558664,-0.0928391935306588,1.4,4,0.160063819427128,0.136184924150185,0.168775638568818,0.320323227736428,-0.0314452546905441,-0.0574790043526519,0.958417659902207,11,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",8,0.479265742897033,0.491618937319121,0.090199528062138,0.112296637322301,-0.00165389893441439,-0.064107020583913,0.829617722014211,1,0.188911704312115,0.188911704312115,NA,0,0,0,1,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",103,0.534605095526401,0.452242562234864,0.416694541904733,0.499808502489468,-0.0251987858389938,-0.086126118741362,1.02981263045634,35,0.441028749348082,0.448378381425087,0.368508283557691,0.486555546539282,-0.0537024372017059,0.00321496010566861,1.15308902329738,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.174840680167912,0.177472722592755,0.103813742803192,0.0734927035330261,-0.0670385906036911,-0.0766094254638965,2.2598547878961,1,0.00554323725055432,0.00554323725055432,Inf,0,0,0,1,4,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",3,0.0977316185529867,0.0969439973403634,0.00738280517115881,0.0114250182036225,-0.000994034468837477,-0.00137437403096712,1.10421630566682,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",33,0.467520942168319,0.268508071518489,0.398422563070216,0.318946350576225,0.166538047965071,0.069305656197774,0.381083113622236,1,0.326295585412668,0.326295585412668,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",89,0.686659399103842,0.512677610691518,0.627120184068814,0.556514913657771,-0.0784961078024865,-0.0498940249249875,1.19173761445465,5,1.74362408129186,1.68390960632769,1.11790140853221,1.51321222130471,-1.03124895046364,-0.819877597084508,7.90209940389421,10,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",91,0.709710784100132,0.433201030942978,0.694856050216747,0.898626300492591,-0.0138437383738373,-0.155978508026666,0.954715950416658,2,0.219165140204704,0.219165140204704,0.146105627932267,0.206624560560849,-0.0807113038886457,-0.081494780096981,NA,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.455365847601691,0.303387467396768,0.678338451315403,0.51131221719457,-0.0642337640547792,-0.183573554027871,1.89949581870722,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
