"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",9,5.23615861924821,5.44909089778712,0.964019785884754,1.97019735072668,0.147813282008681,0.296028701553564,1.04272611445731,0,19,6.20826037228787,6.22782147633663,0.672019730395409,1.11258747609612,0.0793413658667159,0.114591211572652,1.45232032669352,12,5.11182164640806,4.7810011545521,0.627144727023905,1.17044478060976,0.689800787335677,0.715873840035897,1.89275186937765,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",21,1.88055748755121,1.65315818474919,1.19838444475763,1.61532125485364,0.304077826748457,0.234445768840085,3.54498602301365,3,1,2.21602515671659,2.21602515671659,NA,0,0,0,1,6,1.51131614223067,1.53367354955601,0.564750023348775,0.509740803079108,0.30212057753042,0.344583914836718,1.11167279128488,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",34,1.61301331533038,1.25822572419967,1.20409218763832,1.29477604875951,0.124323044220663,0.0990933362170505,0.432165001863472,1,13,1.50348408249506,1.37282578387239,0.749752548415758,0.766238039665602,0.439842630608071,0.491552499882804,3.26764521173905,5,1.39702246963729,1.32790207091695,1.05517200930369,1.82571244287764,0.519169267462792,0.392478650335631,2.60446347384438,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",32,7.25568171573706,7.23252436787457,0.610577024878872,0.892654602546305,0.218489638496656,0.143091938357629,0.87497720441578,0,54,8.15997598759411,8.23572187886968,0.76728893712698,0.760746643174855,0.275182519045265,0.324051769216339,2.93789733537212,39,7.26436230150035,7.22433378834323,0.612973650412057,0.851007800258962,0.234061493911199,0.438692992046697,1.46814732593813,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",130,1.75675652469775,1.54274749294301,0.828497229594813,1.05450213751135,0.076942060818354,-0.00465513937955552,0.672677802848506,3,6,2.58046339367503,2.22109129986779,1.21216407112136,1.80304968594125,0.209049862218679,-0.0402513225667495,0.201366183214807,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",28,0.316200506149171,-0.0816834098993088,0.875107749512613,0.799903186677376,0.501084227499658,0.350568833060741,0.978375935932348,4,31,1.08092569382038,1.17402235812342,0.499941072309258,0.362369453630588,0.0847290463962649,-0.0138373648087904,1.16546305868767,42,1.12718879808193,1.27499094130399,0.61499646397988,0.517363766110289,0.234066499748792,0.26335249519905,2.17295102924949,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,1,9,0.913539020895043,0.619219176324139,0.886475582359913,1.1624011499681,-0.0725884448152519,-0.0973801639272822,5.7230134039035,9,0.239441695273186,0.0804823263144511,0.57610038355629,1.171261128076,0.397802904761531,0.390704862132988,1.18630387922511,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",10,-0.632273514310574,-0.710026476347901,0.415642044294009,0.706324900783463,0.0244846863238458,0.0270282323038779,1.01527740350805,0,2,-0.972805966387129,-0.972805966387128,1.62467138534348,2.29763230755224,-1.0045105652811,-0.978621168031508,0.525564408721707,5,0.426280293438456,0.560622568363333,1.83253441905738,2.64007885821783,0.536570321507491,0.473155740165427,1.17102623301185,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",35,1.4237377714547,1.29599036779408,0.845281901953762,0.542999966729868,0.458389962552972,0.201822363622971,3.34396830856665,21,NA,NA,NA,NA,NA,NA,NA,NA,20,1.75480617055456,1.8311671856617,0.395388354617017,0.510528101797478,-0.0070929968764753,0.0145836367075064,0.341921817783299,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",10,1.06294341908654,0.959268878600672,1.07032517209557,1.04959074220688,0.311800384481768,0.335880656521347,1,0,8,2.8577882032292,2.79511714992594,1.24904381340618,2.12148045530596,0.16142724929254,0.175408812121426,1.72331428224817,33,1.98554982007042,1.99637180505657,0.807224826600767,0.853509991786652,0.0169730467648819,0.0119250043561319,1.00288410979764,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",82,1.95753308313185,1.71457094777469,0.778528791707979,1.19877245635139,0.192205089163023,0.164224161955269,0.732450515940428,0,12,1.63402337380357,1.38745605935119,1.06533018621432,1.38589285071263,-0.161504665868594,0.0875080381789613,1.10625628508778,152,2.02333025356771,1.91600905679119,0.896219393679248,1.22922622876252,0.0179858698853128,0.247776910876762,1.65387682275617,"2014","South Asia","India","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,5,1.38408868689122,1.30108639219483,0.308353483521211,0.304901100373744,0.104739917499935,0.159610417651682,1.3125,30,1.20717123591175,1.09792470979943,1.26480441033325,2.28419176313069,-0.099116051503744,-0.0907986348982399,0.867702919168039,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",55,1.1023827585611,0.904344374500036,0.730680485842983,0.817834371516676,0.062882982215013,0.177591430880664,0.850018099565079,3,65,1.67802253772921,1.68258693570995,0.778272821636806,1.03173368812284,-0.0494246527797994,0.134081670338608,0.341628699792418,29,1.06194978993908,0.895530822917961,0.65090802952117,0.672782095111859,0.113517412174516,0.231138239964499,2.7094890798418,"2010","Latin America and Caribbean","Mexico","Upper middle income"
