"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,1,26,2.83688702391327,2.76417897737314,0.318080717555527,0.427979768891626,0.0325415734728074,0.0461331256684366,1.67324203815742,21,2.83120328500745,2.65450063869871,0.490086768159642,0.370554864024818,-0.031898149655587,-0.0325873325796626,1.28340997890597,13,3.0779873551914,3.18338929068736,0.330248784598058,0.666395552192402,0.0831798368459221,0.0829409993519205,1.15378031443647,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,2,22,2.5813825354722,2.50385939204016,0.192485357071612,0.283710912391829,-0.0158160806906232,0.0144867883882542,0.98137781054938,20,2.73368801458812,2.6503203298466,0.544205961903059,0.564041073725488,-0.0252915013743957,-0.01066093726887,0.688962033886605,121,3.11288782040447,3.05412040642186,0.577924560662531,0.67869743649231,0.130264653547573,0.0698341648986763,1.12498190718118,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,6,66,2.52845426953898,2.40112809137207,0.583503262998171,0.391116630353062,-0.0199386539169442,-0.023011848400778,1.02702702702703,39,2.27548193503799,2.21151997394551,0.501363468260468,0.452400538747572,-0.0584507602980875,-0.0892139488769514,1.27454148069745,24,2.50359465197824,2.45468489889796,0.594274993421088,0.535739904903128,0.412038945472031,0.698437699544319,1.29786291444452,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,11,19,3.57534173059379,3.61167523481397,0.434939947844358,0.357604238874561,-0.0214282682398295,-0.0215556771531296,0.810931127723497,NA,NA,NA,NA,NA,NA,NA,NA,6,3.38545343201776,3.51649655023362,0.536891762374203,1.18585825902733,0.0893660419370198,0.0804662239360333,1.15518837326904,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,2,38,2.7280876374937,2.6329883284508,0.354467137224544,0.31059867964459,0.0259771504979777,0.0111092226968711,2.00987045753479,11,2.73297245217944,2.75717730684807,0.601903090057088,0.7979281626119,-0.00191864129843734,-0.00123617970751311,0.941691038929211,39,2.91178257315766,2.95797996807032,0.484643866236825,0.638649886227221,0.0810761806406074,0.0547567099510078,1.06839033407214,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,10,40,3.14686991642568,3.31393035773623,0.419362049229451,0.423376729036949,-0.0202596508785779,-0.016620157814075,0.880347542164019,28,2.81192131593811,2.59358165017407,0.76353306008195,0.511607502473925,0.174597877337899,0.116266909958785,1.4266863466967,11,2.96546287878025,2.97523765662832,0.056038945887866,0.0392967299730635,0.0085430590667095,0.0283271863336243,0.991348365705579,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,0,8,3.26914971517963,3.04686735874621,0.676599168705061,1.16889677848888,-0.0625938645993145,-0.0757014270741963,0.936571119923203,18,3.12103213465216,2.96038788613014,0.662479869722209,0.882339044804301,0.277983080764984,0.191973303505466,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,24,6.47027546696273,6.20532036105818,1.31697213384608,1.15341211767181,0.0529816534993553,0.0488390543526334,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,6,57,2.51519483411762,2.47424031366126,0.498405499827854,0.452118387979471,0.0676687513580306,0.0329022219653836,1.31547501529637,43,2.29640424324159,2.25009882085937,1.05775314421481,0.718896375871301,-0.121028086422801,-0.0259631577317847,0.6,41,2.64746123045552,2.20138201438902,0.773131917362479,0.956606194855121,0.398770558915294,0.0478239473985509,0.972225130765619,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,14,2.80824954560696,2.00438284650165,1.35108230551505,1.89847271828225,0.15491121807674,0.125726901824967,1.00650292807965,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,1,7,2.48783288903076,2.71638825615131,0.600338705345078,0.534982760313921,0.0654582723904742,0.0497753120903543,1.4,7,2.19483505673884,2.16508134734045,0.251414449441587,0.162669680464418,0.0595030982405726,0.0419644977882846,2.8083658093936,6,2.92777854619197,2.74930329299346,0.789922724003913,1.54405453805544,-0.0237477590625285,0.109322363241516,2.37472963121318,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,1,66,2.82697878358678,2.72692909250536,0.514895473457404,0.623977839480034,0.0736466848356691,0.0656371801649056,0.981592193191204,15,2.74158045505179,2.68911266424794,0.342927550866582,0.389525002029657,-0.0245352441750571,-0.0210067319385329,1,40,3.09159845188861,3.06294088319851,0.458218172744265,0.755427508271183,0.15150280181384,0.150994240604398,1.34784379369752,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,2,24,2.87322438678401,2.69653008014299,0.617662463286591,0.434480348788803,0.0125058100604807,0.0571250481998326,0.979258700005496,47,2.75257510343799,2.61145406836278,0.623151814389647,0.585160258105109,0.00833493078173109,0.0337689526903345,1.42636695585666,18,3.43307035649174,3.21135787739596,0.631338073177896,1.06672729429846,-0.0636447289273539,-0.0156329780093764,0.725273378017065,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7,3.44303556880563,2.99007151251835,1.71369578770833,1.7084208114747,0.338889039917987,0.276663014404352,0.964705882352941,7,2.76833332914497,2.85483109024117,0.895059244920527,1.16681209141671,-0.225836835596815,-0.211692261174823,0.765370138017566,27,2.90369851105894,2.74170536252187,0.585309249909135,0.551510650216022,0.182019355871813,0.109806608686194,0.764872521246459,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,6,41,2.44609371759015,2.41967807477504,0.266408150575656,0.314057913070203,0.0637740540788469,0.0549007902338988,1.59063090746877,34,2.37606007620638,2.33452965023739,0.251513917355132,0.222806265387401,0.0132755039265165,0.0293983900174694,1.42857142857143,28,2.76366629339827,2.63804044980467,0.45728504549737,0.549405896911978,0.0928447905678798,0.0221739086045276,2.07409092183842,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,2,7,2.31156467101517,2.42255370596882,0.512128836707275,0.279387587418221,0.0639622689367753,0.0469571589372668,1.49989023211065,3,3.08418404760957,3.00366153365477,0.387475319657499,0.243411391624992,0.079468913385698,0.0480715356452134,1.56020788503772,16,2.81032606415759,2.74235869025466,0.644312210353715,0.914124298470185,-0.00731301755832231,0.0222155814474559,1.19545549686192,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,0,2,3.31570461991284,3.31570461991284,0.965970069319193,1.36608797287768,0.451503652052793,0.451503652052793,2.95,5,3.08087972686226,2.83089410168227,1.31072546219411,1.00182554490165,0.0206814159049078,0.0958056227332995,1,11,4.11202443167019,4.39030629061364,0.769116269354724,1.54535929221505,0.0289706343757653,0.0289706343757652,0.959302325581396,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,3,3,5.17740488623436,5.18046400245826,0.0539737109905785,0.0958000940062504,0.00401857180647616,0.00341881888298445,1.04184329537267,10,5.09672348217364,4.95281158388301,0.421558424579509,0.574492149186362,0.00428360609180861,-0.0235091246631505,1.09666270062476,3,6.32021048157825,6.21107110985181,0.542699870806049,1.06370935091094,0.127382946137783,0.126874352690871,1.05031065305004,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,1,4,2.58753433336872,2.45559239827456,1.32947705762771,1.02305443899406,0.158019713239483,0.208516929126483,0.979729779845542,32,2.70809403913237,2.25962371384576,1.99978041699036,1.92087808176962,-0.110474993365802,-0.0224561028767184,1.32724652117403,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,10,2.88036458311645,2.53339261776301,0.731221719802598,0.692199381624729,0.0697190134620514,0.064343410193348,0.998357255543917,17,3.35519521860064,2.86599933224452,1.06400195126525,1.65482444144687,-0.0952309791651273,-0.0570438450777175,0.478355991789413,9,3.5113081618994,3.16132840873954,0.871869831877761,1.56357544358228,-0.343034954121614,-0.36326031407898,0.819939552572766,"2013","South Asia","Pakistan","Lower middle income"
