"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",2,2.02801867743564,2.02801867743564,4.24769144984205,6.00714285714286,0.19924169756336,0.231043956043956,0.899596163553761,1,0.0624619393262609,0.0624619393262609,Inf,0,0,0,1,1,0.1,0.1,NA,0,0,0,1,3,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",2,0.236616161616162,0.236616161616162,0.066068057838137,0.0934343434343435,0.00424701561065198,0.00424701561065197,NA,2,0.359092740419912,0.359092740419912,0.585396671566784,0.827875912297814,-0.028063238910878,-0.0343042505095779,1.12596212540776,1,0.4,0.4,NA,0,0,0,1,4,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",14,0.0122234481146118,0.00130063781694036,0.0231085109756823,0.013062599469496,-1.73232205901157e-05,-4.37040947919187e-05,0.9518024611128,6,0.0649158762894473,0.0275222989577256,0.0813516260499042,0.127292463163263,0.0373480810727057,0.0313682781146214,0.689875455372835,5,0.0827452115708962,0.0128274374231179,0.138193765036924,0.0882428653379687,-0.014954355573642,-0.00867883854903423,1.5,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",1,0.128571428571429,0.128571428571429,NA,0,0,0,1,2,0.410699052764824,0.410699052764824,0.0818739657205508,0.115787272727273,-0.0522510548952671,-0.0501744848484849,7.18502226232286,6,0.311366950296515,0.308277300895964,0.0222804682008893,0.0333333333333334,-0.0039272708543902,-0.00404341148369404,0.727170872749185,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",49,0.58094445764132,0.661367357377404,0.247079376463414,0.377777777777778,0.0686751307598032,0.0510418489086957,0.0647915862513883,53,0.391721191199412,0.298475872976313,0.224710724229896,0.34593023255814,-0.110261042718216,-0.0448552538565001,4.90919189685181,39,0.475261034979306,0.523685964675515,0.205276092269794,0.252777777777778,0.0218061677555692,-0.0295920426560685,0.842338326343315,2,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,0.613119960901913,0.707809926174064,0.31728666856586,0.253547932101136,0.0296046900315219,0.00199417379973651,0.866755121705365,4,0.353800750415631,0.393770602528565,0.0772303007514705,0.0707542550759799,-0.0226602396601421,-0.0154897189049707,5.8347552459649,3,0.304558009477891,0.275379117747479,0.356665504627205,0.630690566771164,-0.181110557198081,-0.16612623900123,1.73253293786181,1,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",21,0.382365143365536,0.398004143730681,0.217478171559324,0.363404977375566,0.0199720908233972,0.0297819517602971,0.484924958070704,2,0.471389021210996,0.471389021210996,0.0392837100659193,0.0555555555555556,0.0228623618482275,0.0223311546840959,0.540980383776417,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",8,0.438157983991317,0.413888888888889,0.0648207707829015,0.0873015873015873,-0.0208421733244428,-0.0188791690765375,1.11111111111111,10,0.507275286309273,0.523684210526316,0.100087268156611,0.0653594771241831,0.0274201087176608,0.0266696232207891,2.125,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",119,0.514595153218731,0.552120822347057,0.243107967204778,0.3875,0.0297798880066731,-0.00155576849151292,0.929072406308033,6,0.625123852069142,0.600803964120769,0.108515205624827,0.132044444444444,0.0103389825017145,-0.0110967781427784,0.759935604336565,21,0.555560497063477,0.480314556830458,0.182839804167054,0.249158249158249,0.0454707571162727,0.00783920614585265,0.246351754937153,6,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",1,0.4,0.4,NA,0,0,0,1,12,0.414982943016692,0.400793935401101,0.0620961513496635,0.034848484848485,0.00698873044018281,-0.00214206605412298,0.140216145726925,2,0.416666666666667,0.416666666666667,0.0168358757425368,0.0238095238095238,0.00396825396825396,0.00396825396825396,0.75,3,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",2,0.646520482646798,0.646520482646798,0.00740453664290359,0.0104715961434828,0.00256333768489992,0.00263357507800166,0.681896171884225,1,1.17814857142857,1.17814857142857,NA,0,0,0,1,1,0.778654485049834,0.778654485049834,NA,0,0,0,1,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",8,0.333290768143691,0.332807570535451,0.100227315225073,0.157402597402598,-0.0379624280686912,-0.0414348511570734,NA,3,0.442988505747126,0.333333333333333,0.256075547876224,0.475632183908046,-0.0288984674329502,-0.0288984674329502,1,15,0.404074805840344,0.371027432873028,0.173277276388209,0.277678571428571,-0.0228126627385404,-0.00814083306700756,0.372088777487555,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",2,0.597644497301994,0.597644497301994,0.195766220866541,0.276855244603989,0.0461425407673315,0.0461425407673315,0.75,4,0.639759632682799,0.800249582488843,0.407630295303498,0.309597291003002,-0.0999687486914204,-0.0999687486914204,2.5,1,0.0058454748717649,0.0058454748717649,NA,0,0,0,1,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",1,0.857142857142857,0.857142857142857,NA,0,0,0,1,4,0.501608907308488,0.463955450403458,0.313235034123248,0.494194813424544,-0.157123693092897,-0.15476987938197,3.47897154270804,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",1,0.8,0.8,Inf,0,0,0,1,8,0.345229920331692,0.290278158813444,0.268133359015546,0.43026874115983,0.176091223724783,0.0213407565669559,0.225367694470327,1,0.0633333333333333,0.0633333333333333,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
