"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",1,0.0391570183426564,0.0391570183426564,NA,0,0,0,1,4,0.0096301219362854,0.00156467951070499,0.0184458572240182,0.00371195485622132,0.0233564946099953,0.023062817593218,0.0677241213374962,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",29,0.52457901195623,0.577586739039535,0.203722049579299,0.29670044850345,-0.0339775666681337,-0.0222652208443833,1.35513213228436,17,0.403813992836683,0.57358021135003,0.806831204848535,1.36278962867542,0.106937752431828,0.198435017992278,1.03422139700237,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",1,0.00774793388429752,0.00774793388429752,NA,0,0,0,1,7,0.318757336260989,0.239251266161092,0.399418148811025,0.528624856156502,0.0550589749698001,-0.0172917655614686,0.340379751703503,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",1,0.0301507537688442,0.0301507537688442,NA,0,0,0,1,28,0.389314023761242,0.394194577798406,0.205292657202544,0.304228884076143,-0.106661013462497,-0.108320745738597,1.24794877222162,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",1,0.366492146596859,0.366492146596859,NA,0,0,0,1,6,0.245711640203275,0.197557976860095,0.216739218219197,0.127846535513506,0.149201365114108,0.132160894354561,0.32997411030122,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",1,0.756681128788524,0.756681128788524,NA,0,0,0,1,4,0.935427574633785,0.325446917657153,1.21113472390183,2.24818286375997,-0.217722466666292,-0.178540909368681,1.53075345399167,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",7,0.228278016324671,0.246234165850742,0.126486718533585,0.207992192243758,-0.0166987330491127,-0.0272526312730018,2.01667572970979,4,0.457891900765716,0.391483723476054,0.435921413195365,0.709668462744453,0.048096641967735,0.0951780367573345,0.883633220870044,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",1,0.229528931265335,0.229528931265335,NA,0,0,0,1,7,0.432544210716505,0.310237800679457,0.323652746853321,0.416662872752106,0.135643378790593,0.0931822587483231,0.168261029643911,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",17,0.27094881555592,0.322109317019704,0.196198876733316,0.301994771971677,-0.0383440772046823,-0.037242165951638,2.34500266124442,37,0.32165050935244,0.264354156846522,0.315322619014171,0.513428571428572,0.00778107908521889,-0.0281648043327746,0.453218216730344,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",4,0.343989277964663,0.347076697172783,0.298598346400805,0.593383975953582,-0.013308415290662,-0.0233276994447658,2.31552212057832,5,0.262569151030872,0.0898375531380158,0.385797811663655,0.731151543867245,-0.0930676533152234,-0.0832017395173685,2.02044217525693,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",3,0.203206324795976,0.194716229158549,0.107039653396497,0.107351124016558,0.0888280686294054,0.0634234912641308,0.284973196013053,3,0.365332950879705,0.522599064923945,0.285512878273508,0.501869029489132,-0.140771984189884,-0.140771984189884,1.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
