"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",9,0.84941325042971,1.20229528863829,0.848292140614434,1.76809198234675,0.0952489012851609,0.143477414015823,1.05378476504187,3,19,1.73558646490745,1.640747782544,0.602934391915035,0.702519567578836,0.256121526917603,0.10609605091554,0.837034560288305,9,1.38552455385234,1.38941281117811,0.089278948675375,0.0599987252425436,-0.067201540194683,-0.166584490627675,0.459267119436662,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",19,1.79700952377055,1.78733533552742,0.395562896851198,0.270636076820121,0.0749405166653392,0.124076028450945,3.52220898784319,2,2,3.20646648945794,3.20646648945794,1.47001997337527,2.07892218330664,0.0438010054280225,0.0547084785080696,1.07921896545255,6,1.53663297159285,1.50296689270409,0.199708476169656,0.206030522028303,0.0965187476927734,0.172278240159065,1.11167279128488,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",35,2.21597636815347,1.83391378046068,1.16225135749277,0.894294258809113,-0.18356884802806,-0.223223428269496,0.603323082656152,1,12,1.68045878597761,1.70339038805577,0.486384960381777,0.587567875061744,0.462898229957097,0.460652778618939,3.32565367883793,5,2.11204255774818,1.66361961245327,1.11263895818761,2.42120562888217,1.07723259114163,0.886235029966125,2.60446347384438,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",31,1.4850594632945,1.47062043164422,0.320951238171341,0.365163192966715,-0.0292952754712501,-0.0384242183484321,0.547893880268641,6,52,1.7337615580563,1.57919661336215,0.434670515484088,0.371597423107108,0.023248268864252,0.0292233465070365,1.78067373560786,36,1.51737007922752,1.56216732677539,0.206212077528285,0.243125070288794,0.0547546149021627,0.0963229234085638,0.84221850455018,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",122,1.99397440470766,1.88543563412721,0.494104889406865,0.509322775472132,0.214709380443567,0.162717213657492,2.25635980982038,3,6,2.07558240291738,2.25615775365766,0.435866708012557,0.89012603197741,-0.0968193827098712,-0.120688409091233,0.277347015800858,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,28,33,1.83772733642953,1.7848094891591,0.352358397702657,0.34437708831669,0.0356321655610594,0.0106795201779192,2.44927997332034,44,2.03527442669718,1.87209589707733,0.60972599725182,1.12589137632503,0.0737795219674044,0.196524616050588,1.19942023147009,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,9,1.67440418059747,1.57602230800589,0.358246333684704,0.479348991935652,-0.109258875115588,-0.126279531285536,0.140495030033129,9,1.52586909009392,1.50762346581427,0.490404305941862,0.588382742432003,-0.115854120665668,-0.153317684220551,0.674387425442029,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",10,0.443241043160741,0.311310064257265,0.409546551461493,0.642487008062295,-0.0729232778253517,-0.0630025616905419,1.09577437369722,0,2,0.611438396905341,0.611438396905341,1.44774424361633,2.04741954416979,-0.895119100180401,-0.872049065109356,0.525564408721707,5,1.79277193527658,2.39880714071566,1.8813713970072,3.20554194396105,0.675252464185907,0.585000537318309,1.17102623301185,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",39,1.59355511902567,1.42067720784337,0.807955577696586,1.06383430617672,0.442672652413505,0.217273052267696,3.62098104514604,26,NA,NA,NA,NA,NA,NA,NA,NA,11,1.62532790001011,1.61542718040912,0.049724828979403,0.0378510220439168,-0.012168967068584,-0.00761189748430334,0.414585317771479,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",9,1.37727647625949,1.10972716178275,0.700612949838471,0.636004099780445,0.118543450893872,0.105946632951401,1.09115121352122,0,7,2.06341910797626,1.85656378717071,0.752094070779845,1.51770867698857,0.0346982721947376,-0.0137054564328368,1.37583356398589,33,2.16348217650396,1.94352726934142,0.72790623379241,1.33784770881933,0.153700757928055,0.17819808550249,1.2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
