"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",37,0.227589822588501,0.235515018063003,0.072716835894379,0.0472549019607843,-0.0165645633637183,-0.0162052980002537,0.467604824314399,2,0.219642041547282,0.219642041547282,0.00986868380860964,0,-0.00377099805853352,-0.00381935128084918,1.52850908078024,8,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",5,0.429526065770117,0.47904553119405,0.147182213435294,0.227272727272727,0.0422278876811117,0.0545231805231805,0.459648653196235,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",37,0.15687943108204,0.092185511025142,0.14960388356598,0.215,-0.0715105348676613,-0.0449821742453318,1.38779663557999,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",6,0.139291255142492,0.14056173554123,0.0342961588272586,0.0514609105658081,0.02279178188085,0.104107832431744,0.630881463582166,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",10,0.147571870145724,0.087047466959737,0.138262664033933,0.153333333333333,-0.0333506654905791,-0.0514396663679878,1.36596846820899,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",4,0.0960713124187817,0.0845002501286306,0.091526400175365,0,-0.0468203879023825,-0.0196840657903,0.593277805238736,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Brazil","Brazil2009",15,0.146009855259507,0.133164947862793,0.0691085274015679,0.0584984305824415,-0.00249585275715019,-0.0249048487683153,0.631848162681493,1,0.0535714285714286,0.0535714285714286,NA,0,0,0,1,17,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.0866882241535171,0.0633455948459339,0.0764286834818409,0.0948647682592637,-0.0229234549937733,-0.0338582276696255,6.8499873120083,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",3,0.143043159151908,0.146614794058534,0.0205955944089977,0.037,0.00874906451153257,0.00585471834662111,0.915052041639559,1,0.0575221238938053,0.0575221238938053,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",4,0.28504429026102,0.240580481915674,0.249566085663901,0.391571151071429,-0.0553074599537571,-0.0489868766690087,1.1659598661177,1,0.0548666666666667,0.0548666666666667,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",66,0.184274000398716,0.16,0.104033443746995,0.150032456994482,-0.0337932034459124,-0.0339208263670491,1.02818630969013,7,0.113518668278184,0.0921052502210257,0.0467976456709565,0.0816434258023043,-0.021906599058336,-0.0230463109460997,5.31041855069601,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",139,0.173918320453274,0.13087413615233,0.120156025825443,0.15304347826087,-0.00624518621145413,-0.0146959852480185,1.26701401407612,1,0.226666666666667,0.226666666666667,NA,0,0,0,1,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",48,0.170813620892439,0.179597121467167,0.0792576260050199,0.0985546181240161,-0.00420146806189244,-0.000133331305216565,0.561940337786662,2,0.100549921869543,0.100549921869543,0.0171725932573876,0.0242857142857143,0.00485401533500021,0.00468882602545969,0.684884762217258,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,0.294559915838934,0.173420124524941,0.228726161844918,0.224827586206897,-0.0316757789842427,-0.0168241567925476,0.808136239770275,1,0.375,0.375,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.24,0.24,NA,0,0,0,1,3,0.111651296396482,0.111593850390224,0.0518202922132876,0.0634459259259259,-0.0404314335615539,-0.0232628218604164,5.0491894421385,8,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",7,0.188419995524514,0.212659751255447,0.11037370042571,0.116666666666667,-0.0313170860371207,-0.0506905953042696,0.411592436483285,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.0527472018816826,0.0503504711286764,0.0288982132266861,0.0290490575157081,0.0152641621738932,0.0222243375161854,0.601431225450786,1,0.15,0.15,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",1,0.15,0.15,NA,0,0,0,1,1,0.050456,0.050456,Inf,0,0,0,1,6,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",95,0.180611862756184,0.128069706623648,0.15952607425069,0.154285714285714,0.0272370411529655,-0.00917389092055031,0.257373407240228,4,0.0400665843240114,0.0442301244799513,0.0295791438560721,0.0492746478873239,-0.0235506900338808,-0.0139863406630258,2.99566628895791,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.134113366141124,0.136662665165935,0.0260727296092474,0,0.0198556913010106,0.0218847008087629,0.0671530336492843,2,0.21236563911883,0.21236563911883,0.212606061886236,0.300670376162248,-0.0765512917361948,-0.143479511751692,31.8548400835307,2,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",14,0.104057068242763,0.0761645655420669,0.0894494018540679,0.0847217171505644,-0.0111113837645848,-0.00688960640177067,0.963987886944818,3,0.225978494623656,0.1,0.27549158660596,0.505935483870968,-0.0742558176857647,-0.0742558176857647,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,0.153668164430933,0.124793002154584,0.129994125114292,0.240260058837311,0.0340132339855319,-0.022384852260737,0.475156777859105,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",9,0.110453909989821,0.0890593085988743,0.0958195959149373,0.0884277777777778,-0.0559718395635377,-0.0335256347033268,0.889739713115783,10,0.0846729703375674,0.059858514587971,0.0745872766685255,0.0604930319276034,-0.00756850810367068,-0.00861397036267381,0.42381977104682,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,0.149600854898501,0.134984416644444,0.0700887642802866,0.0615413610325522,0.0175712074715364,-0.0011477595175545,0.361876373833709,2,0.0704081632653061,0.0704081632653061,0.0418491768457344,0.0591836734693878,0.0163760649891024,0.0163760649891024,0.64375,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",668,0.130044840689562,0.105998663869338,0.0987882984938568,0.13,0.00311133793858062,0.00643137114022529,1.00096525369179,1,0.14,0.14,NA,0,0,0,1,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",95,0.250545499806643,0.224754191067102,0.162393246617043,0.230208333333333,-0.0571748612197208,-0.0764315354161423,1.27335206238616,15,0.245306695092868,0.111121283337026,0.261931073028748,0.485714285714286,-0.111533726892021,-0.0515458693929025,NA,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",27,0.226741609168584,0.176530795970944,0.147319826096955,0.157142857142857,-0.00195144387823839,-0.00916708453114187,0.780511951016458,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",10,0.105953335353009,0.114850012028106,0.0482914572006005,0.0953571428571428,-0.000887161530000294,0.00299488094565053,1.57839354612417,1,0.005,0.005,Inf,0,0,0,1,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,0.141948584840321,0.135370574402687,0.100419951530348,0.147246376811594,-0.0420338671032389,-0.0418368527578893,0.954390495190753,1,0.133559322033898,0.133559322033898,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.105206175278249,0.0598948767845673,0.129366279028356,0.285666666666667,-0.0306870739399511,-0.00275592355586302,2.42395331286173,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",3,0.190136036509361,0.135597546301025,0.232365537731305,0,-0.000171801377210633,-0.0338885925925926,0.689572106901919,1,0.322430873745218,0.322430873745218,NA,0,0,0,1,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",1,0.09,0.09,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",6,0.274007614537713,0.320416064388726,0.158614722520987,0.211222222222222,-0.200166317099134,-0.133388956117306,1.23553902587998,1,0.406976744186047,0.406976744186047,NA,0,0,0,NA,0,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",9,0.172394684326911,0.151957991575847,0.122010330523308,0.118333333333333,0.0496158707275179,0.051974112802915,0.452880585737692,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",124,0.208311345238088,0.167561994635408,0.130619432176023,0.138893863746633,-0.0226356953647109,-0.0283434574103242,0.72221288354225,10,0.129681189693825,0.119615738078075,0.0856748588597545,0.0995210727969349,0.0615356613509745,0.0555998321521465,0.0628683690888473,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",6,0.269043442871491,0.258931522371938,0.221651256596635,0.292525252525253,-0.0286489685320989,-0.0209847783489874,1.85537864218285,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,0.122796964112272,0.118478198137116,0.0252704006391933,0.0322395879188619,-0.00602915814317077,0.00962688847036785,2.5914091652378,1,0.07694796875,0.07694796875,NA,0,0,0,1,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",24,0.240009718799192,0.272194044423141,0.157197715290808,0.2,0.0531030001678141,0.03415301705353,0.507871949322073,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",26,0.161933500684544,0.133333333333333,0.123456858307332,0.126,-0.0486421876995294,-0.0678564863336405,2.1544142400313,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,0.171932027433757,0.165959509662494,0.119101077604396,0.207318705778464,0.0671868818975961,0.0611005797021631,1.36454572184694,2,0.090624999403527,0.090624999403527,0.0132582513037075,0.018749998807054,0.00285326068802995,0.00285326068802995,0.766666666666667,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",10,0.238978867780738,0.111589628020394,0.289998165188834,0.368518518518518,-0.0145607122041736,-0.00733316809476282,0.446301993571908,1,0.378571428571429,0.378571428571429,NA,0,0,0,1,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",21,0.127699864811424,0.0850075704634679,0.130967744965503,0.167630057803468,0.100269124033746,0.0984967136319933,1.30631123719022,1,0.000307692307692308,0.000307692307692308,NA,0,0,0,1,1,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",8,0.129658056821092,0.154039888196177,0.0650530025064084,0.08,-0.0150577857511421,-0.0269474070965406,0.888726392720942,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",34,0.120930077621222,0.0927451047660594,0.0821994273255297,0.0839688172715895,-0.000695819166793506,-0.0263555204989266,1.21873024220669,4,0.085348465910349,0.0900067210552022,0.0269236637668533,0.0275858002122892,0.00393602198792121,0.00916391367780092,1.63396030067454,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",118,0.159261151149706,0.104072725786301,0.152610502684068,0.205490614163324,-0.0240286008487817,-0.0311509544104091,1,23,0.128949009828046,0.102549146950129,0.0974202337195855,0.137315953205854,-0.00727534054786713,-0.0155000596093193,1.14089284809628,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,0.133149371805778,0.117889876904169,0.114373835145797,0.17952380952381,0.0492137061910124,0.0311968699400179,0.482283646605519,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,0.334318402842151,0.334612703283834,0.0783636941167701,0.0963333333333333,-0.0510596549097388,-0.0831103449519975,1.03372783976028,1,0.152681328290865,0.152681328290865,NA,0,0,0,1,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",72,0.232353147139484,0.173333333333333,0.166107955685797,0.219047619047619,-0.0267293139646447,-0.015936261677546,1.25,5,0.270426880537873,0.254697344894255,0.204389572304941,0.18760246634526,0.0332762644980338,0.0148571199403573,0.792321811939447,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.0343072162078437,0.0424699663502209,0.0248895455366559,0.0357142857142857,0.0114251966315175,0.0119477835563975,0.545833691849815,1,0.0623333333333333,0.0623333333333333,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",7,0.300219849062377,0.299022374513894,0.266901477831079,0.415108132320938,0.0560256148687519,0.0187525736172284,0.814142684259747,1,0.23149507234221,0.23149507234221,NA,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",13,0.298694060711538,0.120537404334835,0.308940050043855,0.596666666666667,-0.0998617880865439,0.0904779951900326,1.27277700588542,1,0.2,0.2,Inf,0,0,0,1,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",9,0.339866937274595,0.291309029958444,0.157045515478389,0.166990291262136,-0.0723512566871202,-0.0773622836162273,0.78433123148047,2,0.0446321448507288,0.0446321448507288,0.095941219355942,0.135681373603785,0.0416752589094034,0.0381603863260646,0.512399017576048,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",10,0.1551375642784,0.172504609340657,0.0803761355578618,0.138,-0.00508564237180785,-0.00663348106135602,0.234088799243894,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",13,0.147732663303979,0.111839718035177,0.145956926990973,0.125,0.0389442608131722,0.00784537948957557,0.310877644698711,1,0.24,0.24,Inf,0,0,0,1,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",21,0.224319988588647,0.235500740747444,0.154276465569898,0.333333333333333,-0.0711009139786296,-0.0739097852430485,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",13,0.310505967517665,0.289027517640284,0.202866173771278,0.347936752136752,-0.0962498913694597,-0.00219697628173534,1.04927267804876,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",13,0.205022450301432,0.164110438243601,0.162028782921819,0.174528301886792,-0.101672682297767,-0.0613484241916106,5.60229947044033,1,0.121660899653979,0.121660899653979,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Uruguay","High income"
