"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,2,25,-1.0088916355898,-0.898878494860122,0.45879398528361,0.648704552605976,-0.0212380558395176,-0.0320294560734745,0.860791088442552,37,-0.0841132804387212,-0.185973176560396,0.591159498125932,0.804294771042882,0.0474641553913221,0.0638353331904481,1.48625598520408,31,-0.548538703680811,-0.618672262049007,0.574564931675142,0.482068858724537,0.0415473365385053,-0.018136178778604,1.48180947074349,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",NA,NA,NA,NA,NA,NA,NA,NA,0,10,0.763839136229972,0.518171828879331,0.650577577379953,0.789281418652818,0.165502142329928,0.15644679988991,1.11111111111111,6,0.520216820062148,0.277924796293636,0.548001857669264,0.534892477214508,0.0353686844992713,0.0331633213621308,0.964622641509434,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,42,-2.20966653982798,-2.40671901263658,0.935365993322456,1.16541898917015,0.0356317714467362,0.0288218787852646,1.03136414003401,57,-2.1380127160245,-2.34937091393892,1.12335363790394,1.18788470449874,0.0428713520774454,0.0237410518518835,0.736364898000903,46,-1.74283591667925,-1.81360812859006,1.18891653254422,1.61989603535858,-0.335247609321291,-0.420945166226321,1.69383056398187,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,0,12,1.37545068110652,1.40701691116164,0.504517002755922,0.474933721380809,0.123762833503371,0.12852855297382,1.11446740780702,9,1.27200754089632,1.24285547421134,0.407246232351588,0.4294606208692,0.0428196611012123,0.0168565394449119,3.09921135580318,4,1.61901317101738,1.59475399228271,0.195276192090761,0.277385879702742,0.115788345890822,0.115788345890822,0.706,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,2,51,1.26383255938178,1.27907045822796,0.730836769688719,0.765197308996608,-0.0578081712690585,0.0350326121253813,2.00630487698332,41,1.5449390667077,1.50202823006478,0.826871394450869,1.05237041466007,-0.0225449321655439,0.0232283214897619,0.501746536364743,27,2.27731766400219,2.10943400640573,1.34542926962987,2.11223809890477,-0.411686899989905,0.230849004989624,0.750121501841531,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,4,40,-5.15258498007246,-5.1453337801726,0.767433310941725,0.720703555150862,0.00348913653758215,-0.0442141810184433,1,53,-5.51129156090026,-5.67016380213791,0.695411774279671,0.546947170350661,0.0694457111573355,0.0498536988942835,0.729732169349515,34,-5.44031574296143,-5.43947698032023,0.713087073832334,0.573599736054374,-0.184215166651003,-0.155025370460945,0.902848286294812,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,16,0.864080298462558,0.61314433154753,1.41255442136552,1.51055799920282,-0.155982758366798,-0.157795985690383,0.936005339738585,45,0.882523617494837,0.537738165222605,1.15264386415702,1.26503360811868,0.137217726307416,0.0845791234980051,1.02108546903437,37,0.611563729023014,0.718046926321264,0.721982042799241,0.907231424970195,0.0706011044683508,0.0488520409939,1.18433859269695,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,5,30,-5.61844289843997,-5.60962089313635,0.55581134394284,0.602399848341467,-0.00529299626279979,0.011026786284456,0.906208024837627,42,-4.98823870412057,-4.89135989770746,0.615161075550872,0.740204279075451,0.0770890274397344,0.136303533643455,1.10871512223402,26,-4.86325396169733,-4.95680147842195,0.663494409888559,0.598558827125743,0.7789700331149,0.864403155549057,2.314774139622,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,21,-4.28333266013237,-4.14011329170232,0.724781385579441,1.0706893786959,-0.0729002880070056,-0.0424050223600389,0.627610192650542,27,-4.30918131099914,-4.36913954709314,0.671648450857588,0.948754743796647,0.106430094782218,0.0896577542841905,1.0403061145949,14,-3.54064841353227,-3.65187983244118,1.06252227826104,1.18960006698096,0.254849833807612,0.226882195169864,1.02049641944206,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,1,13,-4.10082681076595,-3.94890964930662,0.779915975575248,1.09594233694277,0.0241921142566811,0.0656714587668832,0.941176470588235,6,-4.63825171148691,-3.6841169594028,3.25668524178164,6.05335215277791,0.64457888359527,0.641765590640619,0.992197077871153,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,12,-1.16755121988015,-0.971355501808329,0.790377370776894,0.687671101285231,0.0860659476005185,0.0876441309868788,0.947958458498967,4,-0.408254794186963,-0.167055205363215,0.795283450381209,0.471195266148438,-0.135848367814606,-0.141193004169442,0.853148523120475,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,0,13,-4.79291717893436,-4.87180916891556,1.04511166261958,1.78384268979676,-0.0934814457670745,-0.102944993487018,0.758175649671097,2,-3.29690047819919,-3.29690047819919,1.65460725577971,2.33996802152459,-0.350739246376632,-0.346051608817018,0.759084605078114,2,-2.26196167424899,-2.26196167424899,0.0097465248697118,0.0137836676567531,0.00620695433307766,0.00620695433307766,10.0628415300546,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2,2.07155772631756,2.07155772631756,0.062640727521275,0,-0.0129527977382819,-0.0158191725745544,0.579921485263994,13,2.77931866752703,2.66123470868675,0.741532397813522,1.04980322758465,0.26180900437266,0.2364334457336,2.768828072868,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,10,52,0.405854457951931,0.0422512266507305,1.2693578868774,1.43920327312213,0.0474837454206401,0.067872592458251,2,61,0.457296908713732,0.424321962218446,0.970870365248141,1.42684842391992,-0.0689121827097606,-0.0576701314179238,0.490356541300292,26,0.626820650926168,0.533954612830853,0.309647653004981,0.0329572810915639,-0.0426281074811015,-0.0383027508237753,1.5078414659472,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,1,5,1.95126134475063,1.95325320210543,0.677224283433472,1.00415945148452,-0.103592672571971,-0.164394639740969,1.00869609254035,8,0.764608915414935,0.878746180098504,0.635420445960202,0.518557528631922,0.0354666543522583,0.164403369730796,0.980416575876545,12,2.59470846871762,2.66937954253773,0.708593126033819,0.780271350920342,-0.0122173155966475,0.0526076517392443,1.79699806389608,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",NA,NA,NA,NA,NA,NA,NA,NA,4,14,-1.58507590825973,-1.47469170445427,0.960802916451496,1.30275212860213,0.0942881729214261,0.152063045946183,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,6,0.495125978247122,0.764695422102972,0.527836129455908,1.05402617979732,0.131040723756939,0.0519713781753852,1.90720583805536,7,1.0943758037349,1.04482599649085,0.533814848772396,0.927551523686823,-0.041178334191757,0.245829230901831,0.795152646077168,2,2.02911209462681,2.02911209462681,0.0746315760981656,0.105544987099305,0.0161565670096356,0.0250247942385331,2.31815867166746,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,13,1.6827711350856,1.15296340706327,0.954185387172942,1.63515534051619,0.101143139177524,0.0895406921931928,0.846153846153846,4,0.885783622144704,0.82732390339097,0.964956666674329,1.31813395245492,-0.03667586877962,-0.132098846581512,1.6577940836078,2,0.854147472975405,0.854147472975404,0.0989904740801032,0,0.0103591629353598,0.0129961551244625,1.10704936639215,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
