"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",102,2.39450814358279,2.26329467012284,0.573337483229219,0.835921173496358,0.287950921863187,0.253765985706731,2.28308522704856,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",16,2.08264340000251,2.01853002553423,0.413100331087177,0.438862950358716,0.043347579358046,0.0565615350750503,0.6,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",142,2.67392801899938,2.42580880528646,0.626091520233255,0.751743979905832,0.0710272529041964,-0.0241697004538805,0.829882181946114,3,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",25,2.35794528274712,2.36238097523518,0.243397369346205,0.317891157316183,0.22729227878894,0.233971555815316,1.01362708400993,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",123,2.42793657582539,2.20772208381091,0.588526306371569,0.667949541036398,0.222671841609319,0.380696891503283,1.95483899655362,7,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",15,2.53577341380463,2.36416378996748,0.553555563226251,0.642805808340228,0.0542266976570503,0.0485984615630355,1.38898617989001,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",15,4.03027044324311,3.62873111051767,1.43560724791806,2.30293337282592,-0.292480738011501,-0.390602368771913,0.958800337112235,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",132,2.85767332359257,2.87839315627126,0.502920013204505,0.615242200933679,0.207755429883131,0.243337449009023,1.15,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",105,2.72079211901618,2.57388111949866,0.762266201497945,0.655583220842107,0.105524199160005,0.0219013447950358,1.72495181196743,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",107,2.83712168636251,2.75491784120762,0.400928155420951,0.55429665562092,0.49692464116081,0.727743708255089,3.3006879459171,4,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",67,2.57477944615383,2.53325297100904,0.384812208056941,0.396701938907682,0.36946911301485,0.347023124319541,1.33333333333333,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",17,2.36294093794751,2.36679679241037,0.492005382999278,0.701392785262385,0.496910516424347,0.503884829126633,1.99654375696842,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,2.47599772340288,2.48594626465233,0.138528000074157,0.0488214843102615,0.0345411108787154,0.0210419166354742,0.140318995173272,8,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",17,2.8604934060368,2.80890356208999,0.760828893802471,1.27345348509741,0.843277608652306,0.832365317372956,1.27682028142461,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",24,3.08381400777517,2.67769380553527,0.957853839072017,2.09658452836678,-0.0193438632474579,0.364909864392652,1.07750023614769,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",167,2.46201934521436,2.44258070557909,0.663622405885108,0.865989880987295,0.28263725061646,0.324318586409852,1.89870306681756,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",26,2.22911079018181,2.17404490826455,0.503144129239109,0.769636053830316,0.307403445783163,0.221977164555207,0.970900516135145,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",19,2.49815378445577,2.58305174166235,0.400558669828071,0.488874512919464,0.054029453487586,0.141010881875937,1.58164542375987,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",15,2.00215295019889,2.1568961820174,0.399948612688603,0.389370665085458,0.219966152293922,0.32971123745879,3.78459220023463,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",27,2.52648364336801,2.38870966568303,0.617955994433384,0.914383244336126,-0.178378624838667,-0.0372321077663221,0.971671879901051,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",67,2.32768801851806,2.28330024148697,0.43317476044608,0.517747082367489,0.474716926783331,0.435024433434114,1.08094426444528,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",21,2.99719348626216,2.85060256396678,0.555585437752573,0.726966188492781,0.0520652689269685,0.0419394459733873,1.03624510130062,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",13,2.8629842699702,2.83019275406956,0.504822029491943,0.0634842011857657,0.0773429394478618,0.096217321649345,2.50702303077195,4,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",255,2.80132281379278,2.75378979178131,0.559105044007868,0.751266238236079,0.0522354933744849,0.112205818893466,1.06784633160626,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",76,2.594896003875,2.53498008917306,0.447171839244498,0.3802783134721,0.0456900470688301,0.264612561964927,1.09108371687409,6,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",162,3.17381819906682,3.03072222438256,0.686825467568079,0.954335464777373,-0.106023658439731,-0.0798520318505397,0.941582866899991,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",60,2.73792665974663,2.57581641081581,0.590154963650701,0.82681005270571,-0.0527451780170418,0.00142017390348257,1.07457676080213,0,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",33,2.55722714146515,2.51193285291772,0.345603073270102,0.524234287713419,0.322968845266015,0.265504729183238,0.976656505559362,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",68,2.50967772228149,2.53430724366748,0.632614710448093,0.754154816038978,0.109986928978503,0.131114409736289,1.7083692838654,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",82,3.49291548715036,3.39119083392157,1.03436026353061,1.6801678889034,-0.0203835303720455,-0.00791344241576365,0.466287467539455,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",42,3.20363170761065,3.08613158587251,0.553552773255178,0.826150799142418,0.0117478501930835,0.0270267704737301,1.74481379574827,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
