"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",4,0.368754515751745,0.131884862585481,0.658103061976205,1.44803438277943,-0.0212058436541165,-0.0332628150482567,1.42631724806371,2,18,0.731406319912018,0.867558582040039,0.784931669679369,1.03197303913655,0.0195403553261168,0.0101751398141914,2.07987895672186,6,0.0449268435897663,-0.0419905419569209,0.337027881197084,0.0782524614366373,0.0741717070351375,0.157629563033043,0.64345170091593,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",76,-3.81093640385538,-4.03239089430131,0.813171143326191,1.04805258622436,0.354561025390077,-0.139914346112471,1.11606982109074,0,35,-4.24659006192644,-4.1699869097996,0.546142043135421,0.649276506161922,-0.0740822327066498,-0.0631153147501933,0.955707778367905,36,-4.39527384116452,-4.47583834487721,0.537511773702414,0.554093423910217,0.0604724158829824,-0.00851368937868228,0.954262322669817,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",66,0.0656094998140114,0.00890286264897769,0.917431479289724,1.17090440212755,-0.24456527495334,-0.324403937239023,1.70022623008323,3,16,0.274109284988968,0.425733048711887,0.556905752875176,0.995786998955797,0.0508787710270468,0.108558477003389,1,36,0.509089790377148,0.417444323598042,0.934148141864992,1.21241995954728,-0.339952486282901,-0.262567590864939,0.282641855263309,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",3,-4.07856261737758,-3.81680395955404,1.80812441724392,1.39115862403602,0.499364614197188,0.718213369808952,3.02101721521756,0,32,-4.04476900163427,-4.12356380375488,0.903083734097838,1.06872604638122,-0.0843651284423015,-0.251156012459358,1.64818165213693,17,-4.23371030472138,-4.37694429518009,0.930791564646622,0.795650023407504,0.116632780745958,0.153200610638923,1.31627154856262,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",115,-0.970526503813975,-0.938989258536199,0.555993011266236,0.701070070837874,0.108787973322479,0.226750224510824,0.833333333333333,5,8,-0.307006174300504,0.144580033402284,0.962119400685193,1.49668184669028,0.43955916698018,0.722078136653807,0.737322523859445,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",13,-7.2009200299671,-7.05377202123729,0.583070076794669,0.870495003878712,-0.0159732375574077,-0.00662125779864325,0.301435361548184,1,17,-7.16521227331102,-7.05786798254025,0.526226805254807,0.446997866051236,0.103752142666495,0.134913078161449,0.561885779480364,12,-7.41553838630635,-7.38595242088623,0.34899260244689,0.250368988086606,0.00217885002886761,-0.0204595985920345,0.578990963838804,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",53,-0.434828232237886,-0.532112727192382,1.19443934697062,1.2701117014049,-0.775224585936032,-0.618708515275127,0.762149691479943,8,25,-0.814243676961014,-0.736420522285201,0.47410506183572,0.356202636246492,-0.106552475273978,0.11533567195865,0.200800677905754,63,-1.28090415467674,-1.31824086901819,0.634577250298972,0.748510544115598,-0.0149555089759869,-0.799100864622198,0.987155963182884,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Guatemala","Guatemala2010",7,-1.67872499419772,-1.88441419782717,0.968766537914307,1.0780977721106,-0.0274274655037091,-0.155531590733203,0.656393730273453,0,16,-1.7663104467404,-1.82988697999185,0.648366339323247,0.761228466112575,-0.277223403227681,-0.249108656406141,0.610793674624298,12,-1.56446777048904,-1.69046366437117,0.722359220193051,0.941532668476595,0.0789211021860289,0.107677835379875,1.30846800229393,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",47,-2.95146423404926,-3.15975307930785,0.912232688880416,1.10927473877089,-0.198243846179515,-0.544204245499565,0.610636323118405,0,13,-2.81952173696154,-2.7751338708253,0.90895001852064,1.23407207836847,-0.478618519066118,-0.382394985823088,1.57851049513651,143,-3.06328466164184,-3.17433185836135,0.887944781641977,1.21561049595755,-0.110617413509803,-0.114050330655256,2.21463487303223,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",66,-8.77457241940045,-8.8733990594593,0.421547002618436,0.515506169090296,0.322734969244425,0.788960070997406,0.927052719363339,15,7,-9.3759394885602,-9.35873376433119,0.166328584553634,0.134450372633118,0.0560230376853326,0.205361823765213,0.496083141429063,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",10,-3.17852849200196,-3.06128254870548,1.02903763326393,1.84114032995955,-0.570724670505308,-0.616894931595219,0.0412892663377619,0,8,-2.62734032849169,-2.91741262613097,1.65145117844542,2.66187550904076,1.50325914590639,1.4564712699095,0.30145241856575,6,-3.26455664021287,-3.13136554742412,0.714977370902044,1.23478189870513,0.182448464479785,0.129831291748715,4.73057795124514,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",2,-6.80518304007348,-6.80518304007348,0.137727931575176,0.194776708751208,-0.024347088593901,-0.024347088593901,0.8,1,9,-5.98548942191912,-6.05822992590141,0.810404425647255,0.908468462500174,-0.248732919988904,-0.246834733642714,0.526556073693144,13,-6.83107623937219,-6.77964651256539,0.686103467069609,0.635483899971833,-0.256204070071746,-0.272173896913408,0.132384419383835,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",14,-2.50495714153353,-2.58263891255844,0.618811875654719,0.897723825433266,0.0681629152822945,0.13159062916705,1.07397076124321,1,10,-2.79571823656714,-2.64829558317723,0.945670951494146,1.39645103516233,-0.626115652920377,-0.436965295583734,0.145821506704607,5,-1.79421334599677,-1.78501761334583,1.11516358500568,0.715277325558,-0.480322712836762,-0.673592976239382,0.204672650542354,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",5,-2.50209853975879,-2.63655961715699,0.409460768792089,0.421975226200276,-0.147804946729473,-0.278180883747986,0.753142221066317,10,6,-2.21600576377437,-2.25281179363011,0.365676409927271,0.401795705599429,-0.151460658358952,-0.188420817463694,0.459263132572003,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",4,-3.3709442197022,-3.37995473016627,0.347770155913218,0.528920174734518,-0.131773196925534,-0.132625211792121,0.325189015021264,8,5,-1.89705798941521,-1.90726417431505,0.760130576952919,1.01183717633965,0.18913901990952,0.405295925460074,0.875,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",14,-3.45769750113881,-3.869602686277,1.06603365539171,1.58347897276101,0.0229906839764173,-0.0123283188540328,0.413173616513563,2,2,-4.27105044175191,-4.27105044175191,0.266259815006803,0.376548241497572,-0.0542895615710744,-0.0551510050678262,0.784001770320247,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",2,-0.965199697893792,-0.965199697893792,0.15519897174489,0.219484490707982,0.0252622434930524,0.0365807484513304,1.72646640293522,1,19,-0.84835286167511,-0.910855638788422,0.605798043341006,0.862246788959114,0.248543529284517,0.168290423827904,3.78692708356832,11,-0.445083120934663,-0.51816339584509,0.889308461612886,0.945402192757946,-0.164011367823344,-0.0175440552894455,0.710172620854405,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Tunisia","Tunisia2013",NA,NA,NA,NA,NA,NA,NA,NA,4,12,-0.276080770010565,-0.152393481650254,0.661402957098617,0.754146252557524,-0.0757719939018108,-0.258619298887132,1.23752223698291,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,1,15,-1.61438111778156,-1.68383519185925,0.890793536550323,1.37814574957604,-0.22568258731201,-0.360403069291164,0.649105521911001,5,-1.45608192301896,-1.20084061595729,0.49248216034206,0.690368061030325,0.173959106328044,0.220114079458349,2.82151277951409,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",14,-9.22912458362388,-9.23883429719232,0.485257725996828,0.481434234491395,-0.0578343762266653,-0.0823045006569818,1.02144517428128,2,28,-8.86419325219999,-8.85292737327039,1.31397879408585,1.72709093502936,-0.246431448075301,-0.241008551371356,0.117439217796956,18,-9.43214065242223,-9.5804392031073,0.928163195935067,1.41135565215962,-0.0814853601285838,-0.0869363644840307,0.740220288496048,"2009","East Asia and Pacific","Vietnam","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
