"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",10,0.205457721686392,0.0911479256701274,0.231174592150362,0.345032623434633,-0.0168373023673607,-0.0258920562643533,0.400189957774481,10,0.205457721686392,0.0911479256701274,0.231174592150362,0.345032623434633,-0.0168373023673607,-0.0258920562643533,0.400189957774481,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",24,0.559084031596898,0.476536073032939,0.600700839851182,0.51,-0.29894789670686,-0.203908594133114,1.3816312978979,24,0.559084031596898,0.476536073032939,0.600700839851182,0.51,-0.29894789670686,-0.203908594133114,1.3816312978979,-20,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",29,0.0613653245908025,0.00699273547474667,0.0897109593529477,0.08981854761486,0.0286687591287104,0.0342782068356431,1.31274675153682,29,0.0613653245908025,0.00699273547474667,0.0897109593529477,0.08981854761486,0.0286687591287104,0.0342782068356431,1.31274675153682,-29,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",10,0.203731487797499,0.241896968172444,0.0825301481825726,0.158157894736842,-0.0330449413756148,-0.0341266261145534,1.25,10,0.203731487797499,0.241896968172444,0.0825301481825726,0.158157894736842,-0.0330449413756148,-0.0341266261145534,1.25,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",139,0.205370495976659,0.162173021172368,0.152661623068081,0.161611499926744,-0.0532774472507501,-0.0442920400729874,2.30769230769231,139,0.205370495976659,0.162173021172368,0.152661623068081,0.161611499926744,-0.0532774472507501,-0.0442920400729874,2.30769230769231,-133,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",11,0.159145870690434,0.103855909383489,0.165518181124442,0.0260521042084168,-0.0678718488601468,-0.0807825202342296,9.94901322128502,11,0.159145870690434,0.103855909383489,0.165518181124442,0.0260521042084168,-0.0678718488601468,-0.0807825202342296,9.94901322128502,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,30,0.297194081679706,0.299283074572133,0.14277254209333,0.142887427466151,-0.00165114627063854,0.00370196779414361,0.774396552374718,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",18,0.239484180940701,0.238089482378372,0.114832696339831,0.179411764705882,-0.0456694428727668,-0.0417291832373813,NA,18,0.239484180940701,0.238089482378372,0.114832696339831,0.179411764705882,-0.0456694428727668,-0.0417291832373813,NA,-18,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",155,0.135159647364998,0.101181190203056,0.113002423194686,0.164047619047619,-0.0105726534712767,0.00836590143947463,0.8,155,0.135159647364998,0.101181190203056,0.113002423194686,0.164047619047619,-0.0105726534712767,0.00836590143947463,0.8,-153,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",16,0.274036109457758,0.285714285714286,0.0654126525635834,0.014285714285714,-0.0531781015101372,-0.0388768202379432,NA,16,0.274036109457758,0.285714285714286,0.0654126525635834,0.014285714285714,-0.0531781015101372,-0.0388768202379432,NA,-14,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",6,0.085988826919952,0.0907495628781478,0.0373108940096874,0.05792849864225,0.0102690691701352,0.00422159298829012,1.02486658224663,6,0.085988826919952,0.0907495628781478,0.0373108940096874,0.05792849864225,0.0102690691701352,0.00422159298829012,1.02486658224663,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",26,0.190172487984021,0.177742726924586,0.0873635048097126,0.083333333333334,-0.0277558332330163,-0.0298742281636052,0.816670453987453,26,0.190172487984021,0.177742726924586,0.0873635048097126,0.083333333333334,-0.0277558332330163,-0.0298742281636052,0.816670453987453,-26,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",8,0.114047974295549,0.124210489416829,0.0907524365605762,0.189254087357946,-0.0377974554531888,-0.0217945172716705,0.822761946582292,8,0.114047974295549,0.124210489416829,0.0907524365605762,0.189254087357946,-0.0377974554531888,-0.0217945172716705,0.822761946582292,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",3,0.140982039555683,0.14441329856761,0.0693518381387038,0.0946262307995274,-0.0115740640901006,-0.0174567784378491,3.89767467612616,3,0.140982039555683,0.14441329856761,0.0693518381387038,0.0946262307995274,-0.0115740640901006,-0.0174567784378491,3.89767467612616,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",5,0.151359666324881,0.139443592410202,0.189195881205188,0,0.00250340343027531,-0.0416891874235849,1,5,0.151359666324881,0.139443592410202,0.189195881205188,0,0.00250340343027531,-0.0416891874235849,1,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",7,0.137994380370519,0.122207517441302,0.0850975737810448,0.0708221111111111,-0.0253917608890374,-0.0289064328850746,1.18284111951773,7,0.137994380370519,0.122207517441302,0.0850975737810448,0.0708221111111111,-0.0253917608890374,-0.0289064328850746,1.18284111951773,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",139,0.236297118852232,0.278511419788082,0.134441184743118,0.156363636363636,-0.0226525380600327,-0.0663698781040771,1.23806527249656,139,0.236297118852232,0.278511419788082,0.134441184743118,0.156363636363636,-0.0226525380600327,-0.0663698781040771,1.23806527249656,-136,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",8,0.10301757384571,0.10656462455431,0.0849078309452212,0.0906212992031095,0.00705112063521951,-0.00511712021597102,0.743623867112078,8,0.10301757384571,0.10656462455431,0.0849078309452212,0.0906212992031095,0.00705112063521951,-0.00511712021597102,0.743623867112078,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",16,0.0777616998466217,0.0816925012946305,0.0455856649998914,0.0888970588235294,-0.0269662740518966,-0.0144151393645467,1.16086515368466,16,0.0777616998466217,0.0816925012946305,0.0455856649998914,0.0888970588235294,-0.0269662740518966,-0.0144151393645467,1.16086515368466,-14,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",27,0.155441521945167,0.137812006221526,0.11243707027894,0.158333333333333,-0.0308228476448665,-0.0358713842635416,1.82426120035742,27,0.155441521945167,0.137812006221526,0.11243707027894,0.158333333333333,-0.0308228476448665,-0.0358713842635416,1.82426120035742,-27,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",23,0.183796088248115,0.146222206148519,0.123677426081842,0.196608837630561,0.0179684006600635,0.0499066599661317,0.160531461542433,23,0.183796088248115,0.146222206148519,0.123677426081842,0.196608837630561,0.0179684006600635,0.0499066599661317,0.160531461542433,-23,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",148,0.159215593214996,0.15,0.101386316149809,0.13525641025641,-0.0557550230301343,-0.0342927130525223,0.983144711506284,148,0.159215593214996,0.15,0.101386316149809,0.13525641025641,-0.0557550230301343,-0.0342927130525223,0.983144711506284,-144,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",139,0.163595918097965,0.149420991477303,0.132926786219347,0.174342105263158,0.00342083459044657,-0.000684654841594293,0.606951326985903,139,0.163595918097965,0.149420991477303,0.132926786219347,0.174342105263158,0.00342083459044657,-0.000684654841594293,0.606951326985903,-139,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",128,0.196880841531257,0.14475619921092,0.161407139694793,0.176850207,-0.0730167038428145,-0.079781798010353,1.13458684759326,128,0.196880841531257,0.14475619921092,0.161407139694793,0.176850207,-0.0730167038428145,-0.079781798010353,1.13458684759326,-126,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",78,0.230525083533432,0.178738925290135,0.172683858038675,0.187450980392157,-0.0624432669743691,-0.0569345252432262,1.51131930573865,78,0.230525083533432,0.178738925290135,0.172683858038675,0.187450980392157,-0.0624432669743691,-0.0569345252432262,1.51131930573865,-77,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",32,0.238906245436825,0.179505303894573,0.190737847601556,0.262,-0.0538559430032506,-0.0904538646377957,0.732891328062492,32,0.238906245436825,0.179505303894573,0.190737847601556,0.262,-0.0538559430032506,-0.0904538646377957,0.732891328062492,-31,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",19,0.223630308206152,0.182567691442921,0.165090284859714,0.214,-0.135975624835257,-0.128670851152518,1.10229735102567,19,0.223630308206152,0.182567691442921,0.165090284859714,0.214,-0.135975624835257,-0.128670851152518,1.10229735102567,-18,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",7,0.14885300152704,0.0920334927602779,0.176137065702923,0.123333333333333,-0.0409008162772976,-0.0276497352998663,2.25507326847296,7,0.14885300152704,0.0920334927602779,0.176137065702923,0.123333333333333,-0.0409008162772976,-0.0276497352998663,2.25507326847296,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",8,0.169408832436101,0.102434169590122,0.130824799368046,0.201725987460815,-0.00135885596751712,0.000409473027504624,0.905351670130295,8,0.169408832436101,0.102434169590122,0.130824799368046,0.201725987460815,-0.00135885596751712,0.000409473027504624,0.905351670130295,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",14,0.247783615190411,0.216041009463722,0.143653801270163,0.135867956744451,-0.00484952397635887,-0.00260143088443841,0.6,14,0.247783615190411,0.216041009463722,0.143653801270163,0.135867956744451,-0.00484952397635887,-0.00260143088443841,0.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",21,0.180173616648558,0.132932503081024,0.136536235192389,0.088888888888889,0.0607413703654951,0.0394224083372396,0.19047619047619,21,0.180173616648558,0.132932503081024,0.136536235192389,0.088888888888889,0.0607413703654951,0.0394224083372396,0.19047619047619,-20,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",35,0.174883482826417,0.131183182499635,0.146059188638736,0.243844193262411,-0.115921697304667,-0.121472815198643,0.367518942756486,35,0.174883482826417,0.131183182499635,0.146059188638736,0.243844193262411,-0.115921697304667,-0.121472815198643,0.367518942756486,-35,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",26,0.130685434455174,0.105164509953939,0.0851914089389824,0.124528301886792,-0.0168946607791312,-0.0356048176729148,1.00226594125087,26,0.130685434455174,0.105164509953939,0.0851914089389824,0.124528301886792,-0.0168946607791312,-0.0356048176729148,1.00226594125087,-24,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",198,0.16752605173525,0.134528307466481,0.1366770188691,0.189010989010989,-0.0500763972535206,-0.0292870143384511,1.49352772983494,198,0.16752605173525,0.134528307466481,0.1366770188691,0.189010989010989,-0.0500763972535206,-0.0292870143384511,1.49352772983494,-190,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",33,0.249634193407314,0.175828355884689,0.197586764395488,0.273132331902718,-0.105711859200108,-0.0567445021108855,1.25522503719282,33,0.249634193407314,0.175828355884689,0.197586764395488,0.273132331902718,-0.105711859200108,-0.0567445021108855,1.25522503719282,-33,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",13,0.210476715823352,0.188283190010641,0.117774604841192,0.124851752021563,-0.0216829280071402,-0.00882410038819342,0.924441901089811,13,0.210476715823352,0.188283190010641,0.117774604841192,0.124851752021563,-0.0216829280071402,-0.00882410038819342,0.924441901089811,-13,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",42,0.100706455026019,0.0476733852927338,0.109001673082039,0.153883486540823,-0.0192797976057416,-0.0355488466421373,0.51507713884993,42,0.100706455026019,0.0476733852927338,0.109001673082039,0.153883486540823,-0.0192797976057416,-0.0355488466421373,0.51507713884993,-40,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",30,0.175016263543978,0.102911950275809,0.149802042677709,0.205254649595175,-0.0236165290184015,-0.033206903911017,1.73082977698372,30,0.175016263543978,0.102911950275809,0.149802042677709,0.205254649595175,-0.0236165290184015,-0.033206903911017,1.73082977698372,-29,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",33,0.126960350645377,0.108021458374835,0.0980414220200966,0.15,-0.00280943142498135,0.00546787015167079,0.931137157161301,33,0.126960350645377,0.108021458374835,0.0980414220200966,0.15,-0.00280943142498135,0.00546787015167079,0.931137157161301,-31,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",42,0.190040861471484,0.146265576750777,0.168847519516917,0.310467289719626,0.0200800955000338,0.00352595234633946,1.0421216043522,42,0.190040861471484,0.146265576750777,0.168847519516917,0.310467289719626,0.0200800955000338,0.00352595234633946,1.0421216043522,-42,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",10,0.240804939147595,0.246157611130617,0.104334054693457,0.162755098039216,0.0140661871810102,0.0209058364662663,0.259771480196433,10,0.240804939147595,0.246157611130617,0.104334054693457,0.162755098039216,0.0140661871810102,0.0209058364662663,0.259771480196433,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",72,0.226358729569973,0.197946802405632,0.142388866026456,0.171428571428571,-0.0302156425273112,-0.0414498214209544,0.797765182186116,72,0.226358729569973,0.197946802405632,0.142388866026456,0.171428571428571,-0.0302156425273112,-0.0414498214209544,0.797765182186116,-72,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",20,0.102744225638319,0.11284119763354,0.0660083781841081,0.0549278465152179,0.0113660677149608,0.0136863312959641,0.107567360154431,20,0.102744225638319,0.11284119763354,0.0660083781841081,0.0549278465152179,0.0113660677149608,0.0136863312959641,0.107567360154431,-18,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",34,0.137201255180355,0.156622541209064,0.0718065226303105,0.109451259728268,0.0612015739618728,0.0307599561865768,0.101630539887054,34,0.137201255180355,0.156622541209064,0.0718065226303105,0.109451259728268,0.0612015739618728,0.0307599561865768,0.101630539887054,-33,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",9,0.168256925317877,0.157166078423824,0.0852936741321227,0.044623977086743,-0.0351281136978816,-0.0399726453633415,2.30199451358839,9,0.168256925317877,0.157166078423824,0.0852936741321227,0.044623977086743,-0.0351281136978816,-0.0399726453633415,2.30199451358839,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",518,0.106144849573145,0.075,0.0949094314728511,0.115924369747899,0.0388215945847523,0.0381660423247238,0.8,518,0.106144849573145,0.075,0.0949094314728511,0.115924369747899,0.0388215945847523,0.0381660423247238,0.8,-515,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",117,0.325668223266684,0.263138285080958,0.210982124106856,0.348717948717949,-0.0415409573799059,-0.124643805284424,1.2,117,0.325668223266684,0.263138285080958,0.210982124106856,0.348717948717949,-0.0415409573799059,-0.124643805284424,1.2,-106,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",162,0.249291501611401,0.200037720667945,0.175941857488262,0.230909090909091,0.0431650229759466,0.0570092454207931,0.822904255809597,162,0.249291501611401,0.200037720667945,0.175941857488262,0.230909090909091,0.0431650229759466,0.0570092454207931,0.822904255809597,-161,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",88,0.196129156875462,0.200387680109977,0.117339499650927,0.192857142857143,-0.0372503675756647,-0.00730086133916496,0.496458139529295,88,0.196129156875462,0.200387680109977,0.117339499650927,0.192857142857143,-0.0372503675756647,-0.00730086133916496,0.496458139529295,-88,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",36,0.18534795518458,0.189476851350372,0.0892784768334231,0.177777777777778,-0.0703647440092063,-0.0546904478091264,1.63518904688421,36,0.18534795518458,0.189476851350372,0.0892784768334231,0.177777777777778,-0.0703647440092063,-0.0546904478091264,1.63518904688421,-36,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",81,0.277643050730053,0.236176221955128,0.213205452871506,0.337777777777777,-0.0518855590033583,-0.00260048672267112,3.52259025587102,81,0.277643050730053,0.236176221955128,0.213205452871506,0.337777777777777,-0.0518855590033583,-0.00260048672267112,3.52259025587102,-81,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",28,0.282881569500252,0.247971105385575,0.190973176701483,0.270746268656716,-0.0394536014400279,-0.0633548448793203,1.28384628620535,28,0.282881569500252,0.247971105385575,0.190973176701483,0.270746268656716,-0.0394536014400279,-0.0633548448793203,1.28384628620535,-28,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",120,0.108114832658075,0.0666666666666667,0.107207236470155,0.104197050721115,-0.00364612470895217,-0.0148144769712955,0.795723304953076,120,0.108114832658075,0.0666666666666667,0.107207236470155,0.104197050721115,-0.00364612470895217,-0.0148144769712955,0.795723304953076,-116,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",2,0.313965844402277,0.313965844402277,0.14370234585404,0.203225806451613,0.0585512595094267,0.0639784946236559,0.660606060606061,2,0.313965844402277,0.313965844402277,0.14370234585404,0.203225806451613,0.0585512595094267,0.0639784946236559,0.660606060606061,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
