"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",3,0.580225005653201,0.578663226678573,0.0175625154761311,0.0170481523032072,0.0230426833191883,0.0172099460394738,0.0224065558029079,3,0.79404905409706,0.789457188334107,0.502004296764158,0.659717489883311,0.564765439954288,0.483459975871853,0.19100144649106,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",68,1.6000533287524,1.12064603953887,1.60059697286299,1.56987013677089,0.506403225218393,0.348018048730436,0.200490141576782,20,1.32796650884916,0.806886677582317,1.18912271688342,1.57599420799503,0.624645031576322,0.460778653311934,0.69558112749609,8,10,1.14723389567056,1.16967004438951,0.991548080931479,1.17594042729234,-0.292018834341349,-0.390657935272517,1.29037195025812,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",67,0.666025542267935,0.572093017881046,0.50244308620117,0.613538231394282,-0.0730915452709062,0.0822732818618592,0.914096986755225,46,0.539723276615088,0.352035512604674,0.585221158682078,0.739246307535231,0.0499264470983714,0.0369795976660695,1.32568785982263,8,1,0.0261437908496732,0.0261437908496732,Inf,0,0,0,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",9,1.1688706335873,1.26974673276255,0.768238738096382,1.50601363654208,-0.818963543129126,-0.66275715917183,1.15057827342083,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",4,2.20766430216679,2.68128819304479,1.07830517819786,1.69375225713254,-0.46501266185873,-0.110079067825844,3.39020477890539,9,2.22355976977641,2.32858277200809,1.34029350502054,1.73612606518067,-0.198609052964776,-0.372143128701433,0.469062833725408,1,1,7.23404255319148,7.23404255319148,NA,0,0,0,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.57704552690226,0.57704552690226,NA,0,0,0,1,1,0.224256034551773,0.224256034551773,NA,0,0,0,1,6,1,1.31179960448253,1.31179960448253,NA,0,0,0,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,6,0.0499984231536429,0.0420500231926939,0.0429969078993269,0.0252346767746704,-0.00599696480358905,-0.0119279528374653,0.817050865516728,2,1,0.0583153347732181,0.0583153347732181,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",47,0.458828640680065,0.571388812742399,1.39376340802414,0.888914266444998,-0.0062349090246339,0.00294836094154825,0.744894806784431,18,0.579691907679562,0.496829769241748,0.292264196875873,0.311059907834101,-0.0792147075659215,-0.102595313268955,0.748242663652522,13,6,0.510173998355712,0.561078251500643,0.286095345591636,0.182249101013403,-0.0821841713818164,-0.19457713367138,1.04855067491532,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",6,0.100076748411609,0.107831418925596,0.0824711679410891,0.131715689497985,-0.0366522617295024,-0.0366439013302999,2.56428571428571,6,-0.904849503406947,0.177173579655357,2.46876293580811,1.31031466141775,0.853025172111528,0.853025172111528,1.08333333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,0.595706093371528,0.595706093371528,0.0126819446020058,0.0179349780534209,-0.00220331956258495,-0.00224187225667762,1.35228021286355,2,0.256192952966203,0.256192952966203,0.007174988615591,0,-0.000709415916733568,-0.00169116103500689,1.84760126239519,2,3,0.0195852418046101,0.0207508100687148,0.00771266703950667,0.0058672024389814,0.00225613896754764,0.00164906590658287,0.540540540540541,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",4,1.23297129711825,0.706362465186297,0.988153923092448,1.60386735339297,-0.815800373924727,-0.615019520930061,1.18402469884706,1,3.44827586206896,3.44827586206896,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",30,1.40851370287664,1.43546482848607,0.654527157295111,1.11429129765729,-0.136697943240299,-0.0637932473105768,0.681412181955809,23,1.40545999173844,1.31578512754025,0.904619612735271,0.69513332090248,0.0782663154728207,0.0646108785330006,1,8,16,1.4331037840203,1.45312298558856,0.825402041578612,0.624886181724973,0.25120641542477,0.655506186856095,0.307219988391616,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.810332479900047,0.889479846489273,0.610286265140686,0.963435654820845,-0.0895108230816301,-0.052386430032853,3.74632673950648,5,0.391527827791955,0.407131179140986,0.172412249362142,0.22180534643201,0.0555308513672105,0.0474697343570966,0.913353686596648,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",3,0.00768254482083263,0.00547945205479452,0.00575051672220959,0.0108495583819039,7.93262112860604e-05,7.93262112860604e-05,1,3,0.741098231426574,0.744110682611327,0.359343294054348,0.445962644118338,0.0256836551309693,0.0332995083784569,0.970465937553955,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",2,0.308329214038557,0.308329214038557,0.0690329161069418,0.0976272862086011,0.0162712143681002,0.0162712143681002,0.75,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.0451807228915663,0.0451807228915663,NA,0,0,0,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
