"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",8,1.49642578263262,1.69145761312563,0.446764889450226,0.326121642590435,0.0850201456191859,0.0247833187258294,2.35439576581088,1,36,1.75645218083912,1.66919690519674,0.285421254826389,0.306192193470496,0.0157887483015984,-0.0178022480821225,1.70247654597166,23,1.91254686674743,1.87119955447189,1.34694261112421,1.10289576433296,0.130857449813902,0.0896683392380484,2.91005669887792,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",13,0.0513060735572138,0.0978054976005689,0.277656898997739,0.481848834692125,0.0386631165028612,-0.0201133130351193,1.58067082638926,0,4,0.422260441441457,-0.113460032955035,1.07253415631798,2.09255738694831,-0.0157157253870848,-0.0390212970467496,1,9,0.0727206008833002,0.0834210896447511,0.2492835914101,0.298380601681174,0.0203748616521106,0.0501748449840943,1.06605491621757,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",60,0.449517911698124,0.291924080505377,0.764203565437258,0.826823297305309,-0.0697764299272463,-0.115760550526068,0.531932985034356,2,44,0.833182082087984,0.378138161140415,1.22881079582815,1.52976000389307,-0.185191229322732,-0.287064288568411,0.784815237781224,27,0.0922393991911096,-0.095344566744,0.525548005650677,0.593517174206405,0.0109094370436434,-0.0468889143512339,0.307981385058275,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",2,1.6788726245788,1.6788726245788,0.338844585631814,0.479198608537203,-0.0651335252700226,-0.0653452648005277,0.788165391184243,0,9,2.10807955550858,1.88288701463031,0.564116507320397,0.691889047477428,-0.141624150792174,-0.0877941003116176,0.372447363708367,5,2.06268070500512,1.8433160029859,0.855614507853596,0.543224866342005,0.1145501961415,-0.0731688262052844,1.69193972573674,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",94,0.521843937841218,0.289772690603075,0.694441421180739,0.736725610201074,-0.268478152136364,-0.623876365890757,0.975063148708116,12,8,0.795690776265172,0.823570112193779,0.585520890607041,0.658274398905132,-0.0833096473275904,-0.391895743676487,0.776787219227903,2,0.183014012000702,0.183014012000702,0.00957528333828308,0,0.0036343074035318,0.00483624841448752,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,1,10,-0.343095668356905,-0.374708621567483,0.305889928715485,0.495971361510787,-0.194984945419829,-0.19916051658802,0.126288792881927,6,-0.570800798197916,-0.640537404538568,0.357877800051102,0.228276414691358,-0.0507673566566282,-0.233484387002014,0.0893939087791273,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",13,0.226667974375471,0.59435525421262,0.908343077731818,1.43473147206564,-0.765492081796578,-0.431957892028365,0.0197524187129198,16,10,1.29554474481061,1.45049098578754,0.657098553379405,0,0.148848803949509,0.292034788143528,7.87943611815126,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",96,0.265184924936299,0.218560412987696,0.427519078242961,0.433665129174965,-0.135648678576716,-0.108453628019955,0.408103140227054,4,27,0.229894433645093,0.0728733695339881,0.417719143614869,0.688072967821565,-0.0313533074264203,0.027102790633714,2.99670235904702,169,0.372077211474942,0.216764439290538,0.589220582368436,0.709052280112662,-0.20703342284165,-0.240933671307615,0.939416878017017,"2014","South Asia","India","Lower middle income"
"Kenya","Kenya2013",2,0.536364483186738,0.536364483186738,0.0873564603330689,0.123540690963933,-0.0222603037738891,-0.0290683978738667,0.787590804213154,4,4,0.057850591400198,0.0534953255314813,0.0257789679158615,0.0179093896258387,0.00465452104911321,0.00414117096731623,1,6,0.646776460153559,0.28918814495822,0.793660121894925,1.26946568379826,0.227999418203061,0.17209733724082,12.4440431594849,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",27,0.107422383987666,0.0257320223311448,0.714624461529979,0.774499833128459,-0.380777983865582,-0.228629962466922,0.237071785519292,1,35,0.208347364322379,0.136757675293213,0.559900922443586,0.659883665129523,-0.139594910107009,-0.193605628971148,0.783178348288394,30,0.0495872548438817,-0.041477229733069,0.440582119898276,0.680152048996046,-0.128158500607387,-0.103574275964539,0.376891614658653,"2010","Latin America and Caribbean","Mexico","Upper middle income"
