"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",8,3.08138007017364,3.01244723390963,0.553023456852971,0.327962654679379,-0.284448901513262,-0.157756210866867,0.328128968662801,2,28,2.66812951671814,2.65072042511957,0.227820366999939,0.288864671079081,0.0998362960114113,0.106096627278168,1.23648465199419,23,3.02801043158892,3.07019085567196,0.32699728092594,0.575250825495429,0.0870463164242155,0.15048926891469,1.03668684215732,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",39,2.89863497967284,2.77012165458152,0.504736029455181,0.894338708480706,0.386539328334157,0.217925016629278,2.47943042239805,2,36,2.75053567215536,2.72661916147258,0.371094154663329,0.478039082440041,0.096857027966634,0.0440989242527469,0.539181063114922,88,3.08655919652837,2.93680914688415,0.617493917224662,0.647842912654262,0.19966376894621,0.0966005291309564,1.21339192889612,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",71,2.42295967363816,2.35346408985132,0.546098955848675,0.528135348249158,0.222940861150579,0.230828901932351,0.87650789871589,5,45,2.36645962334593,2.24642169240877,0.603709466399465,0.414632508736647,0.418513680001047,1.12906877561895,1.54950825777693,14,4.37616837197534,2.96429943633133,2.86165815852157,5.7878820915515,-1.31934334339865,-0.0128647460096457,0.172061714340016,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",4,3.8057388619904,3.62574181009454,0.585735377020755,0.875902692202448,0.136574720218794,0.143152117425343,1.95648065868873,16,16,3.23203252347524,3.22469524240839,0.35673861650243,0.399387994647853,-0.153846314852228,-0.105522960760966,0.154108579249556,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",76,2.82654651797175,2.75136797810893,0.430866101627869,0.61401917285761,0.0258044019527049,0.117452530072168,1.07809160487683,1,5,2.4040646636511,2.41588649309017,0.283801225364777,0.519248478779799,0.131374701837808,0.158855602237005,2.03418891677089,8,3.07734966178391,3.01693634397449,0.67684854193619,0.774310038208137,0.1992244841803,0.147126259999898,1.74518717769912,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",36,3.11352112164414,3.31042766209235,0.701511452393708,0.720442392549401,0.0137864144433645,0.0924326387506477,3.57142857142857,1,31,2.77150121989595,2.74919510568148,0.397472087233479,0.379418061674663,0.157061247244537,0.0450531932744799,0.936789741443034,21,3.17757177035211,2.98832289748351,0.483183884849411,0.745105300230581,0.141019516836641,0.263774885075566,4.77704510586883,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",20,3.28359753294715,3.0861270658756,0.67437691029349,1.16889677848888,0.0475605893536983,-0.0298483685654082,2.61166825213469,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Drc","Drc2013",18,6.51630192790452,6.24630277748675,1.46286983040082,1.25281012818636,0.0718995941305301,0.0669835227320029,0.923076923076923,0,4,6.00872796948157,6.02793652392999,0.449487408762667,0.358010605153812,0.0228876891333974,0.023664259959261,1.303403635773,2,6.92511005609351,6.92511005609352,1.20677811392186,1.70664197548331,-0.0777082304844782,-0.0775746352492416,0.914433707915991,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",59,2.54614345337886,2.3866248606584,0.440511011867089,0.603670035481741,0.350347604545368,0.400008495951835,2.90307508459274,17,66,2.22645841042832,2.47627919243953,1.05819037109353,1.1227861536864,0.123345464873433,0.151201563762204,1.45112100602804,5,3.77296728488238,3.7819471384048,0.248284910331652,0,-0.0108626589554536,-0.113636216887102,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",5,4.02584757091416,4.00332777451391,1.57644347396143,1.94831885880492,0.340438842887867,0.313104607374922,1.1792988756965,0,8,2.6586519974153,1.93734669094073,1.24562715275778,1.63341343978229,1.17842403356281,1.25503681618079,1.05307260093548,2,1.93340016075718,1.93340016075718,0.120557253266066,0.170493702611319,-0.0212236836527833,-0.0213117128264149,0.747084170028107,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
