"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",8,2.24406820031508,2.4450596989337,1.29105475084509,1.47472655164574,-0.627242501343592,-0.8047669993883,0.655564353390526,2,0.240565798590573,0.240565798590573,0.261581590255244,0.369932232606087,-0.0135341060709544,-0.0135341060709544,1.07894736842105,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",5,0.455042400096563,0.389246917422548,0.415095746545222,0.484254467337174,0.136338881970989,0.135895122539847,0.73683538384406,4,0.866474297226293,0.789250935935487,0.568599851505383,0.540805992031805,-0.0770713830628974,-0.0779973345657532,1.59501913200212,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",2,1.38988761775701,1.38988761775701,1.23410145773124,1.74528301886793,0.692451702831333,0.606411896386313,0.478427198569942,16,1.3004675184807,1.26280262423583,1.25651313032195,1.22650948140698,-0.666974950421516,-0.543742949239473,0.78746922541828,1,23,1.37673218527569,1.06429538997539,0.961562273873845,1.13354037267081,-0.0624535012938625,-0.0943645736105349,0.833333333333333,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",3,0.666663386846957,0.874168774567984,0.563498853081263,1.08030547902457,-0.0572102549574058,-0.0637627747028608,7.7355497967039,3,0.392847609253983,0.385747363664566,0.0532443571702124,0,-0.00630785351416245,-0.0142081103952435,6.82156273138327,1,3,2.72511696193605,1.61871612317573,2.96258118708932,5.62786719047015,-1.33758132080941,-1.39747248843664,1.63286411395886,"2015","South Asia","Bhutan","Lower middle income"
"Chile","Chile2010",12,0.456537419771353,0.259633093889671,0.458960524390287,0.552393343091018,-0.00570178057632817,-0.0159941338870733,2.91035369804772,5,1.29778571890224,1.02080810746621,1.03271665807014,1.24346373556207,-0.339665530668846,-0.394050441226401,4.74731644332186,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",32,0.700277849975724,0.359378853551809,0.616420923969772,0.92128801431127,-0.00674875138618484,-0.0139555849871934,0.613949880548646,78,0.892240356857439,0.69536090164858,0.872594901387793,0.843731431966725,-0.0194392558788798,-0.0507097048823732,2.32641935336933,4,13,0.673936822619986,0.60990568916686,0.340072896384481,0.38647480377659,-0.057647615834899,-0.107034303576803,0.788284386805024,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",13,1.16161093633186,0.784195627226471,1.01470482344654,2.10015408320493,-0.407202697351855,-0.507671205769258,0.945105933285889,1,1.73913043478261,1.73913043478261,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",4,1.22360103636319,0.811798847275598,1.23156509836115,2.67443160138289,-0.528996411101653,-0.461180469226177,2.81245229803997,2,0.698796752224737,0.698796752224737,0.0740569282743871,0.10473231235333,0.0361853800061696,0.0367677266772328,0.596660491252399,1,3,1.13018576458051,1.27809241919383,0.669125991327576,1.30766549704537,-0.0478516228536165,-0.0294406039447141,1.53246983498341,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,0.464421250791394,0.417837244062618,0.428494439899915,0.401441070509521,-0.133696770835709,-0.148463251812241,6.51093537562557,1,2.0996640537514,2.0996640537514,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",4,1.41148074928616,1.60473852787673,0.857012359816852,1.62745709229974,0.394941612658019,0.426786077114579,0.173927230035901,3,0.640767300439932,0.65992914630625,0.230854776197662,0.335391289838144,0.0446275075627987,0.0233844357778577,1.40736606106134,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
