"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",8,0.297284123529661,0.298615134418022,0.25971664810292,0.388544303797468,-0.0854523016309107,-0.0475286712159014,2.04288132839633,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Argentina","Argentina2010",16,0.297201337475578,0.302857115820658,0.0836944683211707,0.0851851851851852,-0.0222598531126204,0.0112000352156679,1.8,1,1,0.166666666666667,0.166666666666667,Inf,0,0,0,1,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",14,0.151020399778796,0.163957607130561,0.119505351281727,0.16004942339374,0.0257033521987337,0.0257415348406464,0.409650357319101,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",5,0.249406697412177,0.2959048586879,0.094373281816371,0.193939393939394,0.0122063221731165,0.0135022354694486,1.89788913376251,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",56,0.301316702549754,0.307924731677376,0.172439248225819,0.257142857142857,-0.0298452568392705,-0.0308382344007772,0.738708086584246,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",7,0.230678611051887,0.253741971725969,0.0673738088093764,0.114285714285715,0.0340037907443641,0.0354975821528059,0.91949261374836,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",7,0.256554880452101,0.266122951857941,0.151916527765042,0.348275862068966,0.0564899969812525,0.0283761344702965,0.53073010454797,0,1,0.576549663928305,0.576549663928305,NA,0,0,0,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",7,0.295501968779431,0.222222222222222,0.168023289195766,0.245238095238095,-0.0230712504842918,-0.0240882007975604,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",16,0.463201680833166,0.40788314552194,0.20230323600776,0.250034305644376,-0.029869473691264,-0.0495164568284964,0.977880320546615,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bolivia","Bolivia2010",6,0.183149112835638,0.144851869676786,0.0936612974032266,0.10835324411562,-0.00202972003512592,0.0102531251741246,0.682016465091309,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",6,0.2673315315105,0.298983132407222,0.0624124658774371,0.125,0.00760132056470166,0.0175988497484172,1.95797197158715,0,3,0.175169029336701,0.134600068750918,0.0830061969673105,0.150505050505051,0.0158367868327474,0.0147711022711023,0.96625882046904,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",9,0.33352376759674,0.240477567265536,0.305780358830167,0.599359959037379,-0.0936736477958264,-0.0357867543271735,4.07780937750448,10,1,0.233333333333333,0.233333333333333,NA,0,0,0,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",2,0.2,0.2,0,0,0,0,1.39711701183839,7,1,0.18334825,0.18334825,NA,0,0,0,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",12,0.147948897587176,0.144009310828468,0.0882618251097722,0.142239205862961,-0.0187172199179334,-0.0201850952113183,3.18944287938656,0,1,0.20686512345679,0.20686512345679,NA,0,0,0,1,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",11,0.172339439135069,0.171614051170294,0.0809608924692533,0.1,-0.00712037254572272,-0.0140683283349094,1.16777801925037,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",23,0.236395392369882,0.25,0.11832150839105,0.105981659024593,-0.0477422828353705,-0.00710212564899628,0.178920408354607,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
