"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",30,2.68208199697897,2.61577534687897,0.63873162228486,0.749056875851112,0.260277222154126,0.271898683609948,0.699573376908354,2,38,2.45101458739035,2.42512846789255,0.409940023852524,0.456796493897555,0.519638287603455,0.559298076607192,0.69438398531226,12,2.81391845342923,2.88730017461322,0.591347989780357,0.940728937198905,0.5995214680193,1.01460685077328,6.52797981653306,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",85,2.51676644290043,2.26366529185672,0.920784812535315,0.963801000963073,0.0118183424653454,0.0632219477993805,1.15384615384615,1,39,2.13862287751045,2.132659789527,0.395455717942222,0.468281995457517,0.284037008461161,0.293610611089151,2.20435726762329,14,2.63882061702679,2.62551626003873,0.444445657539526,0.733938192209681,0.107239577000775,0.121241374167212,0.878328308907179,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",15,1.84626456615681,1.43725485260622,0.856919429615044,0.9924952742844,-0.000679918168089331,0.0147046397311919,0.949779943846043,0,14,1.57258666349912,1.46147644438455,0.641399861292633,0.871909005303618,0.086733503618088,0.0886186394849896,1.20315413866516,2,2.86149875870855,2.86149875870855,1.435737908751,2.03044002256885,0.812890314668389,0.914537034958695,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",39,2.33839656964919,2.27853691702938,0.519185474470013,0.48832918814789,0.0591937567928427,-0.265580097810606,2.99683671078987,8,52,2.399234908237,2.37871432377187,0.721551537196274,0.721736045245718,0.0896077857847599,-0.12407288174535,0.63886366041602,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",9,2.11227921441073,1.79010255909278,1.02970771789319,1.17590973481059,0.166600091135863,0.231874155890589,1.4,0,4,3.02312360817253,3.36315279657618,1.3677747196419,2.23033423729706,0.865195017696361,0.690816312780802,1.78360006548962,2,2.34115376651323,2.34115376651323,0.0330564455109712,0.0467488735654626,-0.00423118597704539,-0.00539410079601492,0.884227591122096,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",7,2.17494462724828,2.16754927445425,0.109782300461077,0.117643244025762,-0.00795715138378283,-0.0159365301988914,1.3161557493899,3,26,2.55276554724401,2.38254784797932,0.51636093172433,0.67101136546,0.168668120009468,0.0603775888956495,1.46662762788776,2,3.57679886499814,3.57679886499814,0.118923377398838,0.16818305320065,-0.0681390337104466,-0.0600653761430893,0.486365461358887,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",14,2.38122295487802,2.16695561269362,0.439121601856966,0.82167448495008,0.103171481849594,0.311549275581881,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3.13180973044493,3.13801539742549,0.108662471715985,0.105200165226062,0.0299320607317116,0.0801517327270765,2.7043097837665,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,20,2.99414220334843,2.90240326653391,0.471892088488008,0.469808853229523,0.0505772284824268,0.0519206136848427,0.974522994831008,2,2.48884664795696,2.48884664795696,0.258710990104436,0.365872590940665,0.0306457307613731,0.0304893825783887,1.19193784696773,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",37,2.59083727063502,2.49045081896054,0.492352788522372,0.782213620155989,0.334418532349636,0.29793090776554,1.4155975989384,3,44,2.22812531585559,2.03876571655471,0.451105061339472,0.445907761103875,0.176293930409522,0.0715976158623965,1.06464902918152,28,2.77527652636625,2.74101996572201,0.530936154336376,0.728188982466225,0.124880346284852,0.0644468289501909,3.58301059622385,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",18,1.21826166652452,1.15533302757476,0.288660853627231,0.241602352840953,0.0618787939008637,0.020351339458175,0.995199319943318,3,5,1.22296790718099,1.28065624302942,0.244578426825046,0.466896661798931,-0.000725788309405437,0.0130062321724268,0.978496345654238,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
