"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,6,5,4.38068975728942,4.32467676111628,0.371140789129702,0,-0.0101517976156642,0.0739744169113385,0.975506049141943,20,5.3184098055402,5.33879875185245,0.525590171405216,0.853401570356752,0.0889098186690574,0.119335054922456,1.44571955603927,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,1,11,-3.84836935280807,-4.06155950903212,0.536972368874282,0.870855523090801,-0.110261037775706,-0.122553266370095,0.513487643857996,13,-3.20944439501851,-3.18834257549723,0.549231739643045,0.695245477917519,0.0335322968330642,0.00316334240096394,1.07833686912162,5,-2.62745311835391,-2.25191713590906,1.02475615099209,1.50745679018914,0.0555938065353783,-0.0120932239693606,0.955372923834238,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,2,6,1.13379355884071,0.572394785633129,1.51483642605619,3.35584737726049,-0.0356201350006003,-0.0369170320623486,1.23616584750781,22,0.573867022687028,0.486255382124053,0.741471815902828,0.791009078741139,-0.116254130696939,-0.0904394589579592,0.474943851660723,21,1.31174056615827,0.916522189088038,1.17482423454924,1.56534801332108,0.0121737773220182,0.150473516490316,1.57124783970059,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,2,43,1.85854693957942,1.70927251926114,0.538046106692013,0.421408790246819,0.0191769991964496,0.0564095243776967,1.44444444444444,56,2.40401993090083,2.34044604009059,0.740662214880259,0.873367057032904,0.195675120561964,0.150106873209207,1.44982609022368,23,3.44467391764259,3.21877721351847,0.774109225780223,0.995963371412611,0.0691992151291108,0.0492984751712812,1.11062563084671,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,23,-0.741920490684284,-0.729534767492154,0.468364302852205,0.542945687446982,-0.0195172273692337,-0.00535274288140721,1.00029460790417,51,-0.0193358092349582,-0.413843116073554,1.24314592706241,2.07728183855053,0.0668298412468887,0.0574965878253865,2,49,-0.0909759787130048,-0.135347044490923,0.85841873612732,1.23719908028264,-0.0675145334713935,-0.13240827795586,0.670597006587106,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,1,54,-6.87187287134623,-7.27569350014823,0.797978554860344,1.02710656051162,0.184230835822874,0.000476535890311168,0.741198534280634,35,-6.38633889559217,-6.43059168920305,0.59448248790297,0.666800584611535,0.120123569375825,0.0716965164493072,1.09604655849181,12,-6.37887474851738,-6.50190277641969,0.611687937855098,0.398603107178316,-0.0389029356121822,-0.0378425008156043,1.32741295142788,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,9,-5.93144141672019,-6.04437045032403,0.367679245398654,0.392364120267523,-0.00937099755754262,-0.0222122410055416,0.862065866155127,3,-4.98590201842419,-5.33551591222813,0.992210411166057,1.83870230466992,-0.254877858050578,-0.239133526672717,1,4,-5.67604991622757,-5.78975564908836,1.01472911277339,1.77392847489337,-0.365858367360524,-0.396986174295906,0.31050076279122,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,2,12,-6.08466038606809,-6.06794647162464,0.593178181137961,0.601371866050812,0.080765336753742,0.0804552022633383,1.16059641468066,3,-3.82829718243266,-3.56768119866491,2.29962638202019,2.0111882883983,-0.530695613825112,-0.400840996893643,0.759423431716311,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,15,29,-0.574937601606241,-0.521949303285533,0.736948168567512,0.512422227708404,0.117577722691611,0.0520988003279234,1.193222725171,23,-0.761783288886529,-0.418400875614631,0.783057508687673,0.993635068080964,0.0608219257831641,0.18548238504327,0.65509844552136,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,2,33,0.859497901850702,0.718400293302164,1.19833190863278,1.49571141857164,-0.0244154253719438,-0.0172686572588262,1,3,1.86556785946877,1.86695784674811,0.161945388060248,0.284688452755415,0.00562263860563246,0.00186628936038024,0.985376631137927,2,1.94268326541164,1.94268326541164,0.727630929281051,1.0290255285914,-0.303924636343817,-0.285416171659396,0.591199847758237,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,64,-2.577557633244,-2.82823479055511,0.882119872747653,1.23320348298477,-0.006232524066332,-0.00327577367617515,0.87686991118456,113,-2.67736315033037,-2.78697731562703,0.824870974588931,0.867050584173905,-0.0891564233987943,-0.0469039976899753,0.686553571972,25,-2.77393919009504,-3.41969006842925,1.19929515257612,1.76293602618704,-0.0841373578465778,-0.0708297310690991,1.57899374677221,"2014","South Asia","India","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,32,-5.73580141572909,-5.77370363848084,1.32490892998577,1.44417149116634,-0.23206208454,-0.151510835711536,0.904840885384987,3,-4.36262457217154,-4.44893905534978,0.440101329167171,0.750340148142504,-0.0035393844913047,-0.00568685176510913,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,1,54,-1.64625312618661,-1.91699726521015,0.718848055717013,0.849857397214592,0.000282991530690214,0.0296102438876528,1.15808248005754,39,-1.42974657275133,-1.62551557797247,0.946353481962154,0.947164568281933,0.00288771077411267,0.00930801212581941,1.45595956568114,54,-1.20635949379006,-1.26270480251965,0.894958162288885,1.22027385615812,0.14528931758279,0.172122492923144,0.926187908632888,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,6,11,-4.324012167788,-4.46566587046245,0.487561328709014,0.653341081070153,0.0872703479020246,0.0644324370299553,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,1,28,-3.05188901035967,-3.67567450703149,1.74706971675734,1.74593084137344,-0.177843207207477,-0.207747553444894,0.999199989295539,4,-3.59786168730682,-3.96554090872211,1.05716919925926,1.85878774677767,0.10189662946763,0.085839103472372,1.26140416854224,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Peru","Peru2010",NA,NA,NA,NA,NA,NA,NA,NA,1,35,-0.104671187221468,0.0713006910348269,0.820346335946966,0.666442821379388,0.0499359537695402,0.06238765863171,1.36539557015076,37,-0.0568863802805262,-0.219960134793974,0.845154601804537,1.20134941414534,0.0448840817559302,-0.0237705681757864,1.42356086156336,12,0.293574986148367,0.22693933019238,0.643492678067624,0.810503451635084,-0.197256594277876,-0.250389122371973,0.849737818746757,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,2,10,3.999699576686,4.27435745899367,0.890554502307838,1.34381581146459,-0.0683381823331376,0.0246460288675129,1,13,4.0975480414664,4.09831723985103,0.390360940324591,0.502911082208207,0.080129799335696,0.042110620773634,1.35441244763124,5,5.59754273791017,5.70926890832639,1.18548266385902,1.91189205358,0.557805383959692,0.695369584373652,2.0704631631572,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,6,6.35325926483058,6.354348626909,0.18757702017747,0.213354718746409,-0.0362241867242615,-0.0170940380735615,0.861205540483906,7,7.62105539714555,7.10888636977878,2.17671960511867,4.42204223655073,-0.112575816622137,-0.20559360070997,1.01267041902966,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,0,25,4.88666983900699,4.80859370801841,0.397335158696188,0.549981872487292,0.172967177178064,0.127039726575789,1.08089395070089,46,5.57082853487296,5.48675450521894,0.361471528406798,0.423611770723875,0.0497520293007154,0.0557565199908623,1.42857142857143,9,6.25160972973028,6.16947477897608,0.31071327665366,0.437526496949753,0.0780696873481035,0.0716079433065922,1.24099997568576,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,8,0.497800955240404,0.507377746052537,0.436911507956445,0.575248024339581,-0.0389155982456354,-0.0277025703257918,0.712113375718189,5,-0.189183742407969,-0.151423390950777,1.21744256952483,0.781338409836113,0.111949946524756,0.113726660054768,1.11398531871868,3,0.96603245538614,0.930544621180482,0.335625142961272,0.459488298736566,0.017696583176181,0.0190148068269044,1.09128697685258,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",NA,NA,NA,NA,NA,NA,NA,NA,6,12,0.929615957038443,0.699507892822152,0.840167806087123,1.61214913139778,0.0591015042503743,0.0908506087550308,1,17,1.22067363958202,0.543959073039487,1.47445439268248,1.08468183973033,0.173388940069775,0.0416156931168832,1.94738721488656,3,1.6203938630697,1.65598083379217,0.345616892209159,0.304634349093893,0.0942232714230208,0.111183753985086,1.3919556880631,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Vietnam","Vietnam2009",NA,NA,NA,NA,NA,NA,NA,NA,0,13,-8.54299086965263,-8.45993034050573,0.810765934568386,0.591334622011601,-0.0194968541523267,0.0701248575003424,1.00246854592596,25,-8.24556270027592,-8.16003130870125,1.19729657001108,1.15145324503017,0.257230680779499,0.182433183785541,0.887625899273852,22,-8.2807786193921,-8.20720553987233,0.706435330368689,0.838092301339608,0.0986827640947264,0.130741651555782,1.14621101105707,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7,0.150995835124136,0.0325121754890683,0.923247253072459,1.57777857023241,0.158444326447256,0.161912867271692,0.988286258139406,8,0.21636773032712,-0.129228844634479,0.736962172199563,1.28936942785502,0.127868539340498,0.122663082434931,1.017066498282,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
