"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",15,0.49273169393514,0.508956251106976,0.165205806137576,0.159755878657333,-0.0741319482749739,-0.0645057432387821,0.732284572053675,2,0.419351417637007,0.419351417637007,0.0885767562631524,0.125266450018366,0.0200899023614361,0.0200899023614361,0.757142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,0.0822570875394414,0.222929936305732,0.329926048843828,0.203292338247651,0.130721628195291,0.123377401199524,1.24365228267667,8,0.314648697677942,0.113838828691292,0.403828147972405,0.722920766643077,0.0463653634452734,0.0437114418335102,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",23,0.455346743483829,0.4341940053732,0.161665827463938,0.171555555555556,-0.0133595358127301,-0.0063804805543944,0.702479710108519,22,0.445849575726861,0.485259230500152,0.157872289587827,0.177934449620211,-0.0167557542107765,-0.0222706557314565,0.819322514576352,1,8,0.459514426152875,0.525228000775099,0.23644238532386,0.278108460865449,0.0625374915272999,0.0679922830434154,0.421570503462689,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",1,0.56232427366448,0.56232427366448,NA,0,0,0,1,3,0.4883503795265,0.3168854685378,0.289626018509272,0.460475555867293,0.0455761617763112,0.00913288461635809,0.8108030731592,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",4,0.561520395925385,0.758042574186628,0.29343356828497,0.420875105406165,0.0823727672709853,0.0267873715723776,0.569550489297276,1,0.229684351914036,0.229684351914036,NA,0,0,0,1,2,1,0.461538461538462,0.461538461538462,Inf,0,0,0,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",4,0.520319515392059,0.468582646304673,0.214185442490293,0.460086139177073,-0.0410543110583512,-0.0434863328217268,1.12798092462717,3,0.3381718460475,0.281762295081967,0.128450888820857,0.237597161252136,0.0113079504699103,0.0113079504699103,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",4,0.608749681466373,0.606057254419883,0.503560621412065,0.631940844618937,-0.14754785338692,-0.154529596128694,3.97122914470456,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0.785150316798988,0.766656036977844,0.265126749459043,0.238725656412436,0.0391113975578185,0.0560702979576571,0.76,"2015","South Asia","Bhutan","Lower middle income"
"Botswana","Botswana2010",7,0.363687515265641,0.384668746382645,0.0841306945688957,0.141586661252931,0.0171564289690897,0.0159735525996005,0.355646369833001,2,0.372924043600807,0.372924043600807,0.0974538165440167,0.137820509061568,-0.0344717522113788,-0.0331790114407478,1.55367359631342,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Burkinafaso","Burkinafaso2009",2,0.167061634199301,0.167061634199301,0.0497325741243735,0.0703324808184143,-0.00614073612137236,-0.00831202046035805,1.442988248251,2,0.551957640646951,0.551957640646951,0.134762602801883,0.190583100583122,0,0,1,0,1,0.23696682464455,0.23696682464455,NA,0,0,0,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",4,0.277329988812068,0.225384242160555,0.187838414861649,0.412595401154658,0.010707217792463,0.0100114372035971,NA,4,0.28689561280128,0.216443858387061,0.205799317453615,0.180957569348259,0.00875638036261206,0.00875638036261206,0.836538461538461,0,3,0.434495705403281,0.4625975430288,0.131346123010906,0.249878557865626,0.0547157455698371,0.0518590518624657,0.318181818181818,"2014","Sub-Saharan Africa","Burundi","Low income"
