"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",342,0.274327858233591,0.232223311278568,1.13649011879216,1.23815619913231,0.137773163556284,-0.376881049390157,1.96029944374539,24,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",16,0.682631697508149,0.481859992950371,0.610956653552034,0.842644898458007,-0.0150577181226775,0.00823569720735446,0.411764705882353,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",1028,-2.78390512398425,-2.35908982306016,1.99018458622473,2.55426531043075,1.06054261585964,0.693380475261969,1.76470588235294,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",25,1.36886330964979,1.42412128472459,0.450370352294702,0.446019977065289,0.220331952442857,0.23315526632902,1.01362708400993,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",15,-1.19115987397879,-1.24603855495541,0.775207152767978,1.12198446083169,0.133878517984477,0.095318435487714,0.967730138077982,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",16,3.07211456879337,2.99227831428651,1.07295672780953,1.78121765167061,-0.0693796851836638,0.318668722950288,1.24255144563158,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",986,1.25826752301094,1.28798917596152,1.5262232766543,1.57595779098851,0.406648452720722,0.656881008114472,0.8,8,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",545,-2.66973263842659,-3.82424186954238,3.23072298190057,3.61469957059314,-0.28127648025509,-0.626218323036384,0.904805602077556,4,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1107,-0.714001222788112,-0.647743522783274,1.88441969193147,2.76559603957269,0.240428537586145,-0.202323270662664,1.04843595800051,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",471,-5.001868861966,-4.66479219691221,1.58083279229284,2.10007993966975,0.787190984829555,0.986821635763895,5,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",95,-4.6864614087976,-4.49939376677366,1.13291625984076,1.69729966539121,0.976604201322994,0.856660085286314,2.61248307851869,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",48,-3.31424801995297,-3.56699793140589,0.836414875706835,1.11996277662261,0.137839173894589,0.716550476408097,0.843665826761618,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",17,-0.966016069303851,-0.845657470896548,0.821552687905394,0.839002465792705,0.415458353802464,0.416404487132148,0.392389442810007,0,"2013","Europe and Central Asia","Croatia","High income"
