"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",6,2.1837073641392,2.36488839987185,1.11717571164355,0.7030196333639,-1.00546695883196,-0.694466880840684,1.22511130231882,1,0.425531914893617,0.425531914893617,Inf,0,0,0,1,1,0.0555996822875298,0.0555996822875298,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.574292687004565,0.516987876142734,0.480694881030088,0.540805992031805,0.0758910137975866,0.0444261442490172,0.834190413256453,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",11,1.70248116175034,0.956411602162087,1.80245994551218,2.45803657500304,-1.06504460607938,-1.60659003820502,1.04276240938381,8,1.7210005279313,1.51295809156697,0.680592336912843,0.772946859903383,0.0651299395762702,0.0363661160022415,0.833333333333333,23,1.17460591464348,1.11478258722587,0.98617859409907,1.08704012306115,0.148708016217885,0.24046245155122,0.599958935912193,0,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",6,0.634130199613169,0.599719176727558,0.338969778818415,0.484475878751977,0.0151400960940461,0.0245099697175443,1.5346988436053,1,1.75705051660799,1.75705051660799,NA,0,0,0,1,3,2.23731554447634,0.455617777968255,3.52843665736818,6.33950280343928,-1.74670473507594,-1.75385066252866,1.50059087311023,0,"2015","South Asia","Bhutan","Lower middle income"
"Chile","Chile2010",7,0.340479132555998,0.140584636852167,0.445390495890976,0.708929375158999,0.30656269243106,0.185791018553517,0.439996297247369,4,0.577051312314145,0.509742584776391,0.681815500803641,0.695593587461999,-0.121274647753478,-0.437837976558432,1.14559639984237,6,0.755711746111807,0.512360366240103,0.766848807036748,0.62532594290036,-0.210163988568286,-0.143127211398594,2.53352497151585,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",5,1.21209848738261,0.714049795209823,0.739331788572969,1.14542561589212,0.417669902499413,0.373408333928221,0.489618106967133,6,0.483205312350741,0.285054767501941,0.566293098795107,0.880545793529014,0.489606212459528,0.361267303116385,0.0849926440460267,111,0.732003475756618,0.576360949724139,0.600937558626108,0.770512088330475,-0.0447462279849809,-0.128366930524832,1.21091869366747,5,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",6,1.48865340855458,1.12186584000815,1.06938344551306,1.64824367477278,-0.736614591034505,-0.762186433816611,0.938444459966083,1,1.73913043478261,1.73913043478261,NA,0,0,0,1,4,0.77462223681494,0.685934908813602,0.714694574229223,0.626528375073783,-0.393810774997175,-0.424754989251178,1.98662946744338,8,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",6,1.10340990775631,0.741470965619877,0.970001279271269,1.30766549704537,-0.486905129698543,-0.513598340549611,1.11333559589896,NA,NA,NA,NA,NA,NA,NA,NA,3,0.922116691508359,0.949224689232209,0.332589830337614,0.58354403745139,0.100098239373893,0.0574100117667641,0.752508643146588,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",2,1.56343993060622,1.56343993060622,1.46858069757927,2.07688673995594,-0.368932732376867,-0.393349761355292,1.31486158821929,1,0.344827586206897,0.344827586206897,NA,0,0,0,1,2,0.931065237672448,0.931065237672448,0.214176997594444,0.302892014746412,-0.141744826692788,-0.122445708088975,4.29242859248162,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.769230769230769,0.769230769230769,NA,0,0,0,1,3,0.681549023308067,0.59861762813254,0.604854424182886,0.432261334742141,0.156121770264582,0.253001390943756,0.4,1,0.537634408602151,0.537634408602151,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",2,0.0338723787288456,0.0338723787288456,0.010383110897498,0.0146839362508656,-0.00289704683070919,-0.00280329692061979,1.54152030762168,5,0.308414055905218,0.196635863233659,0.282554807816812,0.417659047789029,-0.042692981767243,-0.0453968390340625,0.697674467225359,5,0.0138854389819413,0.00398204928303751,0.0191665127418522,0.0294666618145806,-0.00737327702457932,-0.00901456732755431,7.50858876250418,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",12,1.04862667156839,0.653293552067116,0.970247887510776,1.70849526820807,-0.298703574818748,-0.403635155567429,0.853284901957186,31,0.716151189154419,0.430512087558179,0.869200844354753,0.962041497508493,0.164887372181155,0.6961812051278,0.156591909566756,135,0.934389858513966,0.675157401359328,0.983096866682593,0.716242520366235,-0.0943763472106813,-0.0574561908767607,1.18149033612651,11,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",4,1.46929855444346,1.50181781594342,0.518532268799202,0.40969924897906,-0.050953255536432,-0.0931884555046039,1.51637617695063,2,4.1522395170925,4.15223951709249,3.55642840762774,5.0295492876761,-1.83213097468401,-1.67651642922537,2.67082737913737,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",1,-1,-1,NA,0,0,0,1,1,3,3,NA,0,0,0,NA,3,-0.201160690336279,0.0714107711250472,0.643209201798649,1.19751986474093,0.256203570209652,0.255772822694056,1.16602870813397,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,37.2450980392157,37.2450980392157,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.87562180378206,1.89988073831807,0.796685015587385,0.937278534124402,0.238515793394817,0.566050191690194,0.862064638411541,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
