"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,31,2.50227328027127,2.57643954748509,0.941296876766745,1.63597143196254,0.235517256068912,0.304928040905361,1.52819286864722,7,2.07312615444308,1.8663143235004,0.656394268759349,0.640823023225094,0.641663750797162,0.380269834551889,1.02460149087973,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,65,1.90338469954603,1.84560146967598,0.914536458624758,0.984668240578849,0.34142380662381,0.302853549071885,1.1395985027297,62,1.66652416842239,1.88024981978653,0.738175356223594,0.883411444697487,0.440429782855917,0.45980974813359,1.24205244677206,23,1.78011655768086,1.92290623743343,0.731036473579688,1.31509449015217,0.402109009467446,0.121908316990294,1.79858916447592,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,3,89,1.84757975745205,1.89874858980451,0.81401700837221,0.893686789353627,-0.0582044162715877,-0.0533231719902325,0.722433821264089,36,1.78216365216337,1.96178538223399,0.80104470891556,1.27341763234696,0.119342709669831,0.293225710408711,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,1,46,2.72962991515407,2.61613178728498,0.742571919098763,1.1174166382313,0.0234042993839842,0.0124101577274758,1.4669056331449,5,2.00093206089074,1.91947512546721,0.77613807301639,0.511743463351422,0.00527548496454778,-0.0507155680496338,0.828721147751122,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,5,25,1.8971833740688,1.9937901677269,0.708422023300083,1.4287412850834,0.103284006752876,0.183141461751567,0.739186133526023,88,2.09590523228149,2.09744140460576,0.523099228089541,0.497001899895089,0.52650455896094,0.440056686245776,0.85837814216104,16,1.74216771746644,1.86040210401272,0.664622475041069,0.69552675994364,0.259442960511065,0.329610476395127,1.76735002889485,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,1,27,1.88495013492966,1.80200667971569,0.651742579874026,0.603341146917973,0.185766355312817,0.159880439969001,0.663407359698363,17,1.81515567404584,1.71276318984598,0.74876440448764,1.06656581793325,-0.125593101291008,-0.0831815740216334,0.68131755811798,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,5,90,1.65079419588993,1.50915854935263,0.529142990625296,0.802477959813195,0.0811684041833733,0.0788256359754549,2.19611580765467,35,2.34274687879061,2.55253338724303,0.828144091850373,1.44277037261512,0.160251309253803,0.392838954411722,1.17782263232877,30,1.85512617664929,2.02583005393314,0.523162290016669,0.493702168263885,0.140459439258351,0.0697042845257908,2.60475857437082,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,29,1.73257254730216,1.75557952766514,0.733646623598676,0.765310695820105,-0.190573592593705,-0.163977142514544,0.926145728736826,7,1.51223445964212,1.39862722029834,0.557189033600578,1.07565282305026,0.242515313088297,0.19892262283677,0.292226938867567,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,133,2.60726688003763,2.39830451502352,0.906964716801517,1.50338978213297,-0.0964392007539317,-0.0972804438531464,2.42313041459632,65,2.71077946079134,2.64472084775228,0.815324333594223,1.3874082155168,0.148789333448194,0.0724200811303035,5,45,2.23628211789053,2.23166437058213,0.703032645940788,1.15371294950846,0.232227614618884,0.201688052517408,2.14905601252352,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,4,48,1.61230702398392,1.69783522049241,0.556612654226218,0.593069413828488,0.771288849514314,0.735894434228905,0.530581980514046,52,1.87568287348157,1.75560511275077,0.765659409389976,0.886794674398814,0.28071692162197,0.95685229563203,1,4,1.78633530370757,1.9513274880705,0.490627550613538,0.793614884948298,-0.0198839076434576,-0.0283763815369459,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,2,21,2.42095437431393,2.3273445730589,0.951903187647244,0.978714643031694,0.256477628775186,0.441998741658391,1.24726974788834,3,1.27497805904681,1.33645019900961,0.412088411326445,0.337953410561314,-0.0951006853440541,-0.128138083286288,0.504923011314728,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
