"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",11,38934.0377768972,41999.759573746,21460.7604768441,23432.5786523729,12611.1461029767,6380.22112823708,9.54519905038221,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",109,19430.4178079314,8781.38784467289,22559.4677005626,21487.0845973712,952.998112010444,-2965.89833730743,1.3975499459274,3,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",122,21156.7596887135,15051.1473663436,19287.8687243022,22885.9625589483,12409.8643492039,9004.35029500718,1.26349409700856,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",11,33028.0002147322,34895.0339588803,14969.5497766563,25218.4368385553,14041.6824789584,14133.8510170462,1.39917891114661,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",19,45952.5102745254,34363.8473301211,37787.4351855906,44873.1478968418,-17753.493963034,-14706.7325479251,0.181355747433773,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",9,32441.5700927023,25123.8707288612,20189.8853746392,36166.0336234504,-4905.45877720553,-6897.08342608568,0.778260741692589,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",10,2112.60925843919,1944.99437594778,1758.44975923647,2535.50006219372,263.730831622177,383.990834473485,2.47583614494018,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",83,7610.33476263718,3925.01723103062,8117.91533372205,9175.36495565604,520.720484340556,396.21690640305,0.722988136995721,13,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",20,7710.22849873964,5440.80266252073,7275.26960700376,8010.02786501048,-4103.7596188979,-4211.42461434243,0.156972723780254,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",9,13619.4959566948,8061.36595246578,12491.5607753449,24210.8454564927,-7491.4153385078,-2735.24276871859,0.770496494903267,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",6,20623.3060884897,18773.5230693701,11615.8028938677,14703.0797285219,10445.1315226004,9919.21849322319,7.40972150730604,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",92,36045.0429290866,24718.3826540005,34936.3075800828,39867.6122284695,4679.02697786863,4606.43684612033,0.840440751810889,3,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",12,3037.49011556737,1779.18686241,3455.95524748901,1745.79615665852,38.0965125027889,-614.424371175049,1.10075807882224,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",5,17846.7619247216,17098.5839265575,7180.83471825377,4905.22731991505,275.355762200622,498.241432477253,1.07331638199145,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",7,83935.8108710826,49408.0896174095,94269.9818179074,126143.327684033,-36469.1852406313,-11860.8679643278,1.11638674565778,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",25,11712.3211675242,12797.1309619136,8255.44385560213,7400.02109006011,6213.61386547473,5392.27720453329,0.6,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",6,15264.1650559699,5308.67577421516,19142.6118112176,25724.0849550969,-1457.82445222051,-5061.31166922114,0.820487307634579,0,"2013","South Asia","Nepal","Low income"
