"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,1,61,2.67450162591813,2.59170382910715,0.68033533311286,0.816879754875709,0.0751502425016834,0.0925431309835759,1.31561062984549,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,167,3.67498530852947,3.58404633778542,0.862853346757218,0.954912147438847,0.266852164773613,0.189404946952203,3.59819286869869,6,3.69692061507532,3.72149170892709,1.30601692875177,3.11215078411637,0.225457183227097,0.166405877326939,0.936311179541304,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,4,98,2.53970415577061,2.488984407059,0.738422221893323,0.919919627693279,0.56816252022739,1.12677631382535,2.0170101797216,35,2.50545289977781,2.57232214869521,1.12378915963069,1.35591096786457,-0.137646062623693,0.0427288899704453,0.790047449528601,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,12,24,2.81956032164389,2.76531558583796,0.333242477133372,0.108384434496426,0.0745465293517156,0.0584103767248714,0.176721420503347,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,5,92,3.19175617523801,3.22295839212436,0.616105970374757,0.62787120212328,0.0890956349288437,0.129787387339367,3.5473873849293,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,87,3.13350028407425,3.21195770289967,0.626001959228044,0.7490157992384,0.246402658711349,0.253740632749178,3.2221573576481,2,4.87245949992476,4.87245949992476,1.17663401983158,1.66401178879539,0.649993208915752,0.65630278626402,4.78055819525788,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,0,21,2.63953582598711,2.35736586708326,0.779020672007882,0.999299003966287,-0.188958333268814,-0.125594911954564,0.317928262131726,12,2.63582112956597,2.52587928316391,0.64003964725871,0.689690393800616,0.108759599640012,-0.00436465535082436,1.06386994886902,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,2,23,2.0275498977291,1.84646136104898,0.82909326662395,0.831288403602938,0.0272338527357645,0.0252960818849075,1.02711014828316,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,9,136,2.72161494577999,2.77662223534927,0.884644326077393,0.805093034066736,0.355497839663317,0.374899157630073,1.37445526779762,8,3.55833212887922,3.56369905049211,0.14230275131296,0.134971841908039,-0.0608648780593951,0.0296852942681215,0.749535071084559,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,0,12,1.75544371585538,1.52644513800722,0.597702269740702,0.824533066285481,-0.188087984595485,-0.265376308410459,11.9218213383416,3,2.95115636367959,3.01268285986108,0.415316116292747,0.276552664588442,-0.309276272431792,-0.243444483225621,0.193616178828684,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
