"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,84,-0.515542194376298,-0.479212232677186,0.698949726949333,0.941383525092915,0.12954639603632,-0.130794309598596,2.33476854933921,11,-0.458316651620439,-0.531052717380244,0.705320851399349,0.481950650330184,0.171703396131949,0.195513155197204,2.66238885673973,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",NA,NA,NA,NA,NA,NA,NA,NA,0,14,0.522276775600216,0.456994623251575,0.389683479223288,0.770160295866656,-0.0874753576656446,-0.0860385857627844,0.392156862745098,2,1.96547107276455,1.96547107276455,0.593349981195658,0.839123590640721,-0.255138929586706,-0.234174025295085,0.552238805970149,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,145,-2.09905035753452,-2.34440805961095,1.05659804470509,1.20074839463258,0.0113681122139285,-0.0606884093583633,1.28042415446517,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,1,24,1.36530750867787,1.40822060121119,0.462489366138031,0.446019977065287,0.224709420442265,0.235631428049403,1.15648422686708,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,6,79,1.21196646267311,1.27479900978146,0.569119754575905,0.471844520720058,0.0645920185265588,0.0759225579960278,1.9894649795259,36,1.74605815052664,1.95574946480576,1.22869658779602,1.2637107112482,0.385232328997566,0.553707175019168,0.311156693420711,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,1,122,-5.32512810787086,-5.42596411538132,0.784716793570691,1.11399196796991,0.0375712198380076,0.0786047689504485,0.848881019980024,8,-5.87736771520477,-5.67782551319264,0.849650885795887,1.40683285841464,-0.258514058076875,-0.155558870462943,0.280765481438239,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,95,0.745865092746002,0.570859815942636,1.07783722126453,1.0341197651451,0.000571952323344117,-0.0102230539481699,0.981482790520983,3,2.12200916743196,2.04443112944596,2.39002296769531,3.47914424420734,-0.879439050236799,-0.968968893225524,0.408132981778172,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,3,96,-5.17633741492706,-5.14212994183652,0.673937038204174,0.734247475964112,0.822371090930264,1.29799946584037,2.77777777777778,4,-3.69757959834291,-3.86399257234079,2.07105369064636,3.34487246729245,1.26567685996558,1.38875746482886,151.785372318355,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,1,46,-4.18948917871746,-4.15288660997256,0.704740492040362,0.797749400452965,0.291143261779211,0.279831066511637,1.2,15,-4.22115805662271,-4.25372291792257,0.744951909045698,0.878535533864804,0.740535722181113,0.728084120966547,1.55049070022316,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,3,13,-4.03967338205566,-4.01585735729567,0.904148407699036,1.45986933428386,0.311246850371103,0.305151360481123,1.05882352941176,4,-3.6169299899057,-3.70220324084231,0.447735327692261,0.240424618791594,-0.139247147064903,-0.276194708183162,0.326696544593915,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,17,-0.966016069304761,-0.8456574708975,0.821552687905373,0.839002465792658,0.415458353802261,0.416404487131937,0.392389442810007,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,1,12,-4.05746531266576,-3.92996466902048,1.29662100306412,1.62049118737369,0.932107886251553,0.971565180230565,0.736842105263158,4,-5.48320058806167,-5.58145484622186,0.265954154813959,0.0936041425011744,0.0295663569685168,0.0193900958699448,1.76321451214666,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,4,20,2.74644931617125,3.05940446195802,0.696294562655853,0.739192230807046,0.169636076880973,0.592059757795777,1.07743018550997,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,1,142,0.443165246009217,0.372611739566554,1.12687370152854,1.37987866060407,0.349526401343051,0.27876399328959,2.89034963576452,6,0.871197562188041,0.643384637692797,1.07015282472665,1.04993520152176,-0.300960429905857,0.207894746093287,1.33764703341696,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,0,24,1.57237769125645,1.36054429164882,1.06180325595724,1.22388251361386,0.779033034637364,0.512033140365811,0.99287282486923,2,2.49501680823618,2.49501680823618,0.0989141565238452,0.139885741666717,0.0198912884878673,0.0276518326550487,1.91951776843721,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",NA,NA,NA,NA,NA,NA,NA,NA,0,18,-1.69837315983964,-1.55455837413127,0.911728024787084,1.2787346273268,-0.0861468159958264,0.103109707355097,1.4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,14,0.838859784988162,0.835151338475701,0.589394678404983,0.432883790271894,0.303772551220732,0.63901553421955,3.71657036756672,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,18,1.45771874079208,1.0756376248619,0.964156397679773,1.47286968160094,0.0303619953872542,0.194287889047471,0.541376965831717,2,1.43669563731752,1.43669563731752,1.29553267230666,1.83215987567353,-0.551036169072877,-0.793024423798991,0.688289758763313,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,57,-0.0920160911659985,-0.170574902885303,0.655334401255413,0.717649064974525,0.831743550740453,0.865341897286509,0.268852367523961,6,-0.343573940803426,-0.479134336811956,0.600710831076164,0.962034973090864,0.464736105270502,0.53435516918595,1.20598303794234,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,0,13,-2.82584406388025,-2.80125867937673,0.966481514977858,1.713396516796,0.174727489321309,0.115359661209098,0.866508151418644,5,-2.80725416986165,-2.89877409931939,0.963454025601196,0.885112831071936,-0.239552981126422,-0.223038074657079,1.12723657777979,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,1,16,-0.209731721098338,-0.0928697315064538,0.765174541963168,0.36896548072577,0.215056794952402,0.380868486224694,2.44214684227726,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,210,-1.45510064554423,-1.51957874459402,0.915474966353482,1.32989286985073,-0.0494838071890732,0.311571809001898,1.17229013494787,2,-0.752925813076663,-0.752925813076663,0.932282275832139,1.31844623844187,0.0732470132467703,0.0732470132467703,1.125,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,6,62,-6.95660061695959,-7.03583086458329,0.642913950215263,0.579182061224808,0.10215455029099,0.559758883826418,1,5,-7.23380308382941,-7.12912042848227,0.640372633443146,1.25315255818831,0.284325047301566,1.04627997969904,2.28702647631025,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,3,158,-4.47429093427183,-4.51710175801563,0.848984473946158,1.11651103781435,-0.172481501968073,-0.170216674485045,0.857286601670895,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",NA,NA,NA,NA,NA,NA,NA,NA,0,55,-0.18099710840338,-0.197624847226069,0.557464404804416,0.907115773432357,-0.0410819540797167,-0.00137975647284599,1.36796632123964,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,2,30,-2.09496113108062,-2.19358172275076,0.576210016537664,0.915506177815026,0.292269021045686,0.224255378676368,1.59217495434148,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
