"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",7,0.239148150228293,0.161637868480726,0.215970599542659,0.273809523809524,-0.00557914960079562,-0.0506007093435665,1.01440846824408,0,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",25,0.382083845257882,0.403867388667555,0.265807942577806,0.5125,-0.0127257379471494,-0.0466654003457502,1.04175794686421,17,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",13,0.0224849435619581,0.00132330435347769,0.0388517880279917,0.0386868300653595,-0.00879366995797562,-0.00524029515675009,2.14285714285714,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",35,0.550242816681396,0.6,0.155267856949323,0.15,-0.00287786445562599,0.0273690342987965,0.682942003223726,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",78,0.0084947511809669,0.00559582760666578,0.00787964930926733,0.0059279703196347,0.000280297962469114,0.00229642062645912,0.285714285714286,5,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",61,0.481329786423787,0.535386903524979,0.354699117447781,0.699897781674787,0.210752318528053,0.113255881969426,0.745972749072919,7,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",52,0.560786888567338,0.586129790274,0.212630690470872,0.322916666666666,-0.0479748575105476,-0.0449720001813697,0.71185583766172,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",23,0.440032062393024,0.430015574744922,0.183426926213009,0.316526331267744,0.195200998948704,0.165394670484074,0.0419875069448425,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",86,0.593103702323023,0.694444444444444,0.342971135480766,0.666666666666667,0.121802881134617,0.1967649628804,0.621475489527866,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",6,0.382990365291192,0.4,0.0770391233303613,0.1,0.0869025429887042,0.13170864020731,0.236191679351136,0,"2010","Latin America and Caribbean","Barbados","High income"
