"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",66,22164.791934107,17076.4247050745,15362.1649774624,22610.9092597361,2258.27576265421,3028.65161848472,0.89522376682741,1,19505.0592783955,19505.0592783955,NA,0,0,0,1,28,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",166,3183.66965919235,2218.45450836486,2466.43908468691,2881.41928010752,-295.792526702999,-172.92457690463,1.71622391564278,5,1656.66093795261,1370.39100480455,1627.78941733607,2913.59705077989,-372.693916205381,-574.583334140274,0.660425861279909,21,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",8,5060.28292170057,4140.36986570014,1525.09986459431,1860.18526684548,29.6978541055869,2611.99806416008,0.837659992418499,1,4987.13247670271,4987.13247670271,NA,0,0,0,1,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",101,17389.2267465316,8629.72464448615,18561.363854116,19583.2902547323,13504.7547543621,8513.50787664952,1.36339776260807,38,24988.8037698673,19251.9781503592,22881.3085471816,38294.5249396551,-3111.62175649013,-935.693209174606,1.15282720810669,23,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",12,5097.49255776158,4195.66417003125,3032.31860242384,1036.64685910731,378.676023046229,331.291185834427,1.09700631960307,1,8996.3676738293,8996.3676738293,NA,0,0,0,1,4,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",6,5401.54302438582,4291.77171472249,3420.28413698022,2723.04261564215,185.475477544526,472.143526272812,1.00577478733692,NA,NA,NA,NA,NA,NA,NA,NA,8,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",37,26058.1679472559,31026.8912658325,15244.1168462495,22082.9741248655,-5855.5654516472,-1341.33681170977,0.370236665542499,1,13270.4392154186,13270.4392154186,NA,0,0,0,1,13,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",94,20318.6514267804,16470.5649455427,13749.8743147633,14048.3008306303,-1832.6855999794,562.022071306206,0.535774178983094,5,9840.04933268192,11233.5228769159,7208.77577300495,7597.36126123478,7819.18749508714,7401.18256096364,7.90209940389421,28,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",80,10407.8504283426,11877.9900020766,7175.01311087706,8106.81678708432,1441.61736359211,-574.584547313022,2.06772946201066,2,21631.4547073934,21631.4547073934,795.802502082145,1125.43469141501,-439.615218728419,-443.882626738219,0.564371453606833,32,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,6305.22765638393,5369.67815843151,6483.43691614443,11137.1544819798,3044.6528133824,3476.40332671499,1.38610651104008,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,1843.1726169811,1623.79012423899,1411.52395769529,1945.26137017942,-432.689424580572,-516.153472201408,0.348574968258919,8,1261.76602219245,1099.86803377241,682.590071367191,420.133585184756,307.160858972529,587.305608942496,1.28510503790332,12,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",4,23436.5563272971,20912.5968484977,19373.2591705642,29576.9568282197,-11568.4555868946,-6072.3202041966,0.685356650427627,3,3594.03453356322,3209.02557740773,2953.25343201518,4431.5611505534,113.734203040492,509.830412384047,6.44395526106767,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",29,733.539735233596,319.080142814787,989.456190331373,463.123983902758,-59.1849255770227,-51.6782966400404,0.746926768278841,2,409.533922908296,409.533922908296,349.17353430531,493.805947836316,0,0,1,9,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",9,11565.7467680665,11244.6166832798,3627.09646132841,3563.74956217163,797.725510398144,446.551232129579,0.468989894543165,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",116,7425.17150811523,4334.95385146978,8994.5244773014,6664.32531229171,2510.22938590416,1048.89773091655,1.42867442953557,14,14707.3734665798,14658.6448872088,13344.3764343946,22639.4993885846,-7650.29413165259,-4153.83389732232,0.410471974572551,76,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",14,13028.3588953132,15865.1067415089,7645.99372271859,10074.3282828283,-8037.70810615981,-1323.11980571258,0.0339152171589348,3,19667.4630539912,20889.0631420445,18587.4233994343,18596.7623252391,-13374.8835709021,-9708.31756879003,0.697946924347051,4,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
