"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,1,61,1.80031410902747,1.74828764930451,0.374203489943542,0.393674269950534,0.185213708081427,0.160152793696102,4.90817480070526,11,1.70729763138697,1.60269245930275,0.382872840471759,0.604411434364536,-0.0505025755328738,-0.0362716163400031,1.36172804790546,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,5,79,2.42464783297481,2.32281316120339,0.530752702684939,0.634472426677997,0.0899590055510605,0.0614483978396565,0.972452005336247,22,2.36113675274215,2.30780808351946,0.203031821127106,0.277874720223622,-0.0250700772975859,-0.0378321038579769,1.46020002412105,4,2.08717450990727,2.13920241479636,0.382857555895748,0.590693981134649,0.00737657096402763,0.0113341032589469,0.948008276394187,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,11,69,2.71180910656349,3.03154052191783,0.563672956505475,0.603459902723532,-0.0913625565928774,0.125466695936114,0.870423054406762,29,2.2333865273243,2.15170326979133,0.399078178084954,0.456316928776506,0.0365687046722181,-0.00427904597328551,0.797019543577411,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,59,2.32934032554735,2.03331766605372,0.849618204413985,0.937915760117097,0.694944684899091,0.357908886821776,1.80327197948048,7,2.01029661274806,1.94645864365985,0.348297496921892,0.702829822696955,-0.0554098499498621,0.0723483178965671,0.591382933237177,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,3,31,2.46273184550063,2.37076937926776,0.441048622908899,0.610077572680527,0.327352750649069,0.148556082555821,0.57092753802065,69,2.60596261475989,2.45277835951609,0.591296540681655,0.584677820001859,-0.0180567377844804,0.158808888981342,1.96185384684467,4,2.08302923626061,2.08160921344318,0.0387627609295408,0.0351553800301048,-0.00679363271051922,0.00405102235053206,0.432282841099289,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,29,2.83005809214051,2.93139844955064,0.628233404790035,1.03425304549944,0.316424313283293,0.64533442288314,3.89438218009933,2,2.64102315214616,2.64102315214616,0.344856303821921,0.487700461934818,-0.155848239657932,-0.192896451362279,0.65674811687659,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,2,31,2.54138909838131,2.82566113261188,0.556884353948766,0.900010380263547,0.0890806425749413,0.241351598470298,1.62393793815791,40,3.05623345077515,2.55215335361239,1.18382512146359,2.36931371721981,0.04180744406166,0.15181172204556,0.856526936360768,41,2.52894835361768,2.34723020263905,0.790919719111219,1.77747785604488,-0.00464247824378837,0.130813348354249,0.96259167888272,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,6,3.81949028460186,3.98914575052162,1.66590589256814,2.88877224500864,0.548067253355075,0.149909127864074,0.886781755244427,5,2.27075118255384,1.92965948288538,0.703460776215801,0.454384481066212,-0.0178322290502182,-0.100773518834623,2.17908336178085,5,2.33273948071876,2.7375735991105,0.885987545372183,1.2445715742369,-0.221752025061202,-0.223258608809554,1.09178473775789,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,1,98,2.42066482882101,2.50201634554322,0.418580723884045,0.627938099668921,0.0508497933077039,0.15917903817019,6.7135655530543,83,2.45711055295167,2.34832818033613,0.486879550152155,0.571657035258491,-0.00181079704186898,-0.0303567253691804,0.930502300445927,36,2.71242078518382,2.71070115287586,0.533148027023946,1.22290578246703,-0.241106995489477,0.021149029810585,0.55509223877666,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,1,44,2.6661403903895,2.57946436046042,0.478688636082136,0.713998218174858,0.163130952228283,0.0990666554959457,0.765391495865805,20,2.51544912617767,2.33428034722384,0.687118375111954,0.908489657331291,1.25941375458107,1.10433601823584,1.03500308617332,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,10,2.75053655271944,2.65135360863716,0.500637787919012,0.936681505340762,-0.149105071138371,-0.104741872514007,0.172954692247557,22,3.009548726675,2.87700240217664,0.560064771364012,1.00857095413765,-0.0811679525556459,-0.0696179867980104,0.956750670054765,2,2.67770721579687,2.67770721579687,0.450104763190699,0.636544260593016,0.0354662816052183,0.0353635700329454,1.11626793409457,"2011","Middle East and North Africa","Iraq","Upper middle income"
