"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",31,-0.738924650495615,-0.802788677819688,0.741764220811927,1.20294773401886,0.397318192027557,0.168624620170689,1,2,32,-0.473157102439768,-0.764515524070633,0.568844461809314,0.597095733111818,-0.0165916439523351,0.0348049064754203,2.52669630243166,30,-0.00437400910272261,-0.326092219981962,0.640303397453025,0.868161616297279,-0.321914417566671,-0.268923576876259,3.17481606510059,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",8,0.585865229738414,0.450859663451793,0.4828829868526,0.923940175698913,0.145772503887034,0.204552538549812,1.08888888888889,0,NA,NA,NA,NA,NA,NA,NA,NA,8,0.779398165276315,0.557365515427063,0.739889516610485,0.825126918940105,-0.167198833235456,-0.180091588096221,0.440129449838188,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",114,-2.09742507853564,-2.28850919546531,0.997686345948098,1.28806517982242,0.0267463496193755,0.0508406949318916,1.47324671022683,2,19,-2.54674288414603,-2.6479342589331,0.481122353466828,0.460248719896542,0.520801527690067,0.515976770239433,0.253350195531434,10,-0.668512864760589,-0.485121109607626,2.03695461143096,4.195444591932,-1.57695059151485,-1.01286826837549,0.453771642807411,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",7,1.48762421743243,1.53795481962334,0.316943696504683,0.227648925432708,0.0870417289292512,0.077993020575802,3.20953895880695,1,14,1.1571063472067,1.20814733197007,0.363647634933701,0.311442308235387,0.0272928058738151,0.0392570297993814,0.733420396268788,3,1.77273986034642,1.84948273606227,0.304644435893265,0.594612918093349,-0.00158677918537171,-0.0015867791853717,1,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",69,1.39905923597757,1.19173074181529,0.937815510973483,1.232789259706,0.0362463044534038,-0.0648696389198454,0.965344116650729,32,6,1.28797067860621,1.28658110143394,0.0244194346348894,0,0.00274137849692195,0.00567570394013285,1,14,2.39095010931267,2.27994802674509,1.16955656206796,1.32214715972181,-0.284370768445041,-0.118210905376718,1.00044678907324,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",54,-5.3164748533094,-5.24307741336173,0.709584264914922,1.11399196796991,-0.0755387650216857,0.046276290688348,0.64891667318876,2,40,-5.4278507011925,-5.45204108617018,0.912180416797509,0.963505667597587,0.374103184940537,0.437915826933196,1.12606916697526,35,-5.38993919140223,-5.4776191657876,0.790917431658742,0.746864745096298,-0.305020253339866,-0.23997220910439,0.413954290520069,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",86,0.571950485093067,0.543145917767136,0.810919299277141,0.775192349063337,0.134620548739633,0.100294256433734,1.05814805655442,5,7,1.45004604070997,1.15461333788158,1.68112675338536,3.28431698890967,-0.524860065837812,-0.233021770257122,0.663606796295902,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",32,-5.15465127328161,-5.09736190432338,0.587442451526224,0.734247475964112,0.0878741178001759,0.117101445215837,1.14459073721879,3,39,-5.39864618226653,-5.39669172488714,0.736563134545079,0.792357835842919,0.170931141042135,0.120282928627609,1.96786692753763,29,-4.68744220834757,-4.91925938062769,0.743239871763163,0.792801725438851,0.904540594020231,1.09791986038458,7.93244624420524,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,-4.07453946064721,-4.0449063635356,0.479498163540119,0.425063861421611,-0.0112515465388701,0.117782119933598,0.533333333333333,0,29,-4.30124742299101,-4.29960547091738,0.823741284085819,1.1293740523912,0.995270686930319,0.980601982583087,1.1767537184832,21,-3.96878649869054,-3.97589877522159,1.02049729658941,1.12850945278037,0.390559561430446,0.348478748435538,3.26902411450481,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",15,-3.90308044489515,-3.87031785357464,0.973809787983611,1.03764907754736,0.707133587461311,1.00751342611391,0.980878388271697,1,4,-5.78591966726345,-5.49694740249726,4.05334735778523,6.05188124457743,2.0463359880664,2.07010826323421,0.951900918747912,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",5,-0.950609022538759,-0.889459093791395,0.369833522524872,0.234950580539275,0.0120156812407178,0.0127233553214578,0.777001190403589,0,7,-1.34574019249046,-1.27187636553128,1.11745323724671,0.949003296626135,0.176993074320061,0.143283692263147,1.45249485142381,5,-0.426703821640873,-0.435840601480447,0.283302810033026,0.166597107776862,0.0144321696347411,0.000359854795924678,2.64448547220268,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",11,-4.05692396997223,-3.85549233093683,1.37475969167593,2.59051261166824,1.74839064385523,1.78427727592037,0.598087086067779,1,2,-5.74307978138584,-5.74307978138584,0.19382679536118,0.274112482751095,-0.0569883416842212,-0.054822496550219,0.637467435795543,3,-4.79932402678603,-4.80729268048179,0.266426260841738,0.526936821370454,0.120513866021981,0.118980071618363,1.15342451635806,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,13,2.69681461068533,2.62585472964014,0.810459061824968,1.01692824238453,0.343781477130481,0.374191370673387,4.43835458837194,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",82,0.397241583395297,0.248341150444652,1.18339042183343,1.4174009559206,0.0223268585869685,0.331442667775542,2.92481649428648,16,48,0.699483742997111,0.707375650131388,1.0253224755107,1.34259565103714,0.350310378410892,0.183815436920356,0.880040891212447,3,0.568606176762506,0.568667211373158,0.0544149421868219,0.0759287785807938,-0.0100343331384141,-0.0297263800029269,0.791968521650011,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,1.13302724387508,1.18100101707368,0.866493673144225,0.875741262472527,0.680754217122034,0.608398372103148,0.970704664355763,1,6,2.3305892802155,2.47596534883482,0.515102676470956,0.15984154872814,0.0276847070442576,-0.010496674034949,1.56149764003026,13,2.14153556733178,2.67640556003515,1.21061195221354,2.14777322786277,0.5199718746147,0.314232788570684,3.39118534537362,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",9,-1.83885843287644,-1.95262309200941,0.865727517457954,1.34153557354968,-0.150070115252539,-0.110651273544116,1.06665326719585,0,7,-1.90540757059064,-1.78482152909702,1.10706309867418,1.2787346273268,0.0685697693609683,0.0213225653246535,2.68552940098613,2,-1.01923482059045,-1.01923482059045,0.481111560736974,0.680394494208716,-0.0227034114941901,-0.0226798164736239,0.935948759007206,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,0.478577423006915,0.709668696849087,0.626705837892853,0.936840663692758,0.391115093829498,0.784430710066217,3.07267594745816,0,5,0.856653893931509,0.897309460223243,0.357922904636537,0.28576206878359,0.0341983310099591,0.0535306566319616,0.823144576039473,4,1.39656568600001,1.41384205604726,0.583062391252905,0.836197925105138,0.395819404441308,0.362185081926301,1.62149479279274,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",6,1.53458478279861,0.968752087286923,1.09855367122823,1.65955047879284,-0.236116014452685,-0.323164722818766,0.132433164798232,0,7,1.21932656154234,1.07406028147354,0.903233747677961,1.39254688593046,-0.185779528493114,-0.163562913743706,0.437754133461901,7,1.57273654252164,1.01989925365854,1.00044894970303,1.83215987567353,-0.385704901249356,-0.133036559290352,0.350160176116686,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",20,-0.130677205926264,-0.32705461208457,0.485359611619718,0.441031412085062,-0.0114544506246751,0.0452906852757149,0.966772261821249,2,17,-0.16429477246428,-0.227235088199648,0.657467108256075,0.729119566568,-0.447730214164597,-0.399575261178153,0.11031320195666,24,0.0308078158014086,0.147416594501607,0.79406107573208,0.812384631848204,0.890171355246116,0.843833980581317,0.891081586034501,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
