"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",9,0.430680571214869,0.415919846682269,0.192572491889209,0.211585770857586,-0.0494944220368048,-0.0301847738556698,0.341286353320685,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",104,0.295793911701889,0.277548624605199,0.243931736741828,0.379285731666761,0.0492095049567005,0.0685834748855113,1.05624481273655,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",118,0.496403808241478,0.486832344220184,0.301348332027505,0.428200860233411,-0.0941401484466427,-0.0425249245915474,2.03398468910288,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",8,0.545511638504038,0.662571798878252,0.191050479397407,0.281805478824769,-0.237968186100783,-0.179490731362642,3.23956135630732,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",15,0.448338167960694,0.517896965060239,0.122569250097785,0.184472689797321,0.00595965153936781,0.011420763235574,0.77732939980309,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.363669485270299,0.363583981121512,0.095339817540258,0.0874720540902945,-0.138949048914537,-0.208669046158584,2.68545557161575,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",9,0.485408835971604,0.520540218861666,0.228929661235807,0.365840599498984,0.0300938651247627,0.0300629827711183,0.416991827124159,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",74,0.344943803174444,0.443319140896729,0.505919526977926,0.501093303977774,-0.142260000845822,-0.0241288637623165,1.04761904761905,8,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",13,0.0547574043011241,0.0235834794702788,0.156965747324171,0.116451116550927,-0.0295436476631034,-0.0288160295880494,0.0308568965517241,3,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,0.858837030133421,0.833945452779665,0.0754195474482742,0.078387783672781,0.0183825583173517,-0.0228749037308276,1.13283562456978,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",5,0.504295050212672,0.540132099364592,0.198481250222706,0.407314654168531,-0.254639381192477,-0.206100345014668,2.25816195906769,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",75,0.267418020984247,0.208283534916055,0.215527959024735,0.422506739992052,0.00987420261257675,0.0521880131115274,2.02663043111614,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,0.348820966443927,0.347318775996047,0.428673729476573,0.526663776702688,0.0392106418852577,0.0595026062046808,1.16666666666667,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",6,0.405452929644725,0.481404559685937,0.314587910956203,0.569860417878414,0.0211318753526831,0.0109892919568584,0.911982750870955,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",5,0.376579318486481,0.377461145447502,0.423186906377463,0.862736660929432,0.26436000754751,0.112244233622943,0.439996054739796,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",19,0.566898003244024,0.5467508432932,0.114654201358058,0.0500493096646943,0.0503259301204232,0.0676386465307694,0.167691621440696,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",6,0.286834594239203,0.432797196676462,0.310081568737242,0.460674303060179,0.128793592057862,0.0966130446550847,0.808463362319097,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",9,0.23343211614195,0.169989689720587,0.268603322101411,0.388158751362951,-0.0237592958230048,-0.0149944072895914,1.0579908700061,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,0.31370641945613,0.322580459959632,0.140272859617572,0.12614063338701,-0.0117018057223409,-0.0108930068993238,1.13887084538998,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",16,0.271166602740892,0.267820435670813,0.260861183400479,0.300023567694988,0.165114529933915,0.188513069989811,2.86417030613698,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.534277029270371,0.56561933810123,0.288711225934418,0.600574712643678,-0.0759778819606444,-0.168423545228835,0.501741812573885,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Tunisia","Tunisia2013",10,0.571361626531331,0.504530913854057,0.335909065271342,0.639275639275639,-0.125499270845339,-0.0718811858649351,1.16104532431307,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",4,0.528862022032329,0.535093070244549,0.0228520768186891,0.0392435579947608,-0.0157136698793925,-0.01583699965581,1.73803887031834,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
