"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",2,-0.103239075448362,-0.103239075448362,1.09101298708306,1.54292536305805,-0.0511749222317418,-0.0593432831945404,0.899596163553761,1,0.0674942763965512,0.0674942763965512,NA,0,0,0,1,1,0.153374233128834,0.153374233128834,NA,0,0,0,NA,3,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",1,0.739130434782609,0.739130434782609,NA,0,0,0,NA,2,5.75258599529915,5.75258599529914,13.0988174470661,18.5245252846902,-0.627942148155956,-0.76759082671368,1.12596212540776,2,0.793963463320702,0.793963463320702,0.605499061895812,0,-0.389303978167489,-0.323725055432373,2.49178919810744,3,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",8,0.00218651597382023,0.00123171899096925,0.00276963895795538,0.00413012283069606,-0.000669500001886328,-0.000670772553017651,1.10583983771735,6,0.0989768741940248,0.0289692000494646,0.143477733069427,0.147382429354739,0.0405107169482309,0.0316606066037373,0.689875455372835,4,0.0184168975915825,0.0055594997237987,0.0371210863855466,0.0174390126429742,0.019735727486252,0.0269897378817396,0.283798475204395,3,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",1,0.25,0.25,NA,0,0,0,1,2,0.792536928939601,0.792536928939601,0.305010230424902,0.43134960452944,-0.194654138874201,-0.186918161962757,7.18502226232286,6,0.531664309208994,0.513576181927607,0.08597211624441,0.140983606557377,-0.0110926436504528,-0.0118116558664092,0.727170872749185,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",46,2.55421252390857,1.95520217647443,2.04038237945915,3.92699220918435,0.567145637761576,-0.214510902361106,0.331852751323295,39,1.34684656011645,0.758287746050498,1.23828321696732,2.04359474462567,-0.311171977007611,0.0270096558632583,3.21498318399669,34,1.18320928390193,1.12328750447674,0.787778930498457,1.31850419084462,0.123877217721961,0.077497941673724,1,4,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,8.06364793133856,8.95415862800392,6.66903929348282,9.79713770111107,-0.0157074652750637,-0.766641342727305,0.866755121705365,4,0.842945338691956,0.917949342896474,0.426086888970039,0.616918947485151,-0.106168045885303,-0.0625050314339775,0.58347552459649,3,0.905007299862036,0.654544143570864,1.13842273915802,2.00285261118001,-0.55522733665998,-0.496994305914066,1.73253293786181,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",12,1.07704272484976,0.588084319609922,1.28377463048857,1.04907621247113,0.0790739560880436,0.13576978497932,0.796464364144075,2,0.933925876929367,0.933925876929367,0.127373406256565,0.180133198613692,0.0741288666165274,0.0724064817956996,0.540980383776417,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",8,0.887546662557678,0.800088652482269,0.271186786292386,0.350685643725223,-0.0640099958548003,-0.0590998422340646,1.11111111111111,9,1.25598540576265,1.25391849529781,0.540717692391565,0.324503311258278,0.0206638830888602,0.0355595409839879,1.875,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",111,1.79463599270506,1.27788209921354,1.80765579558429,1.64978779166422,0.436033272289013,0.203465063714083,0.961069122949698,8,1.16785943655532,1.25849531372206,0.828266203170668,1.43732492997199,0.385441609237869,0.411648084656305,0.117095973880137,18,1.69746726176065,1.06433295135001,1.37196159026052,1.65750915750916,0.809638929652261,0.54904102682697,0.0679791609063094,15,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",1,0.694444444444444,0.694444444444444,NA,0,0,0,1,6,0.810151412790167,0.771195947237887,0.140051812494607,0.0505050505050505,0.126372722665816,0.103338273823384,0.163515474498481,2,0.768206192700225,0.768206192700225,0.0633595074649077,0.0896038747621518,0.0149339791270253,0.0149339791270253,0.75,2,"2010","Latin America and Caribbean","Barbados","High income"
