"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,13,16,0.407213718336913,0.264656574758747,0.344200583492982,0.550687312644708,0.00121723842496186,0.00630445365020878,0.702937189738895,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",17,-1.18870770872682,-1.02375817901685,0.703292697318874,0.780992412922314,0.899482389331645,1.06613106955529,1.1930069870829,2,8,-0.488200764609551,-0.551208959946724,0.821578550648354,0.716975327306463,0.367507891354634,0.522673135576783,2.97590570310867,7,-1.1022558670002,-1.05544832716286,0.496145905755305,0.193537176629528,0.107542182932164,0.144460279577587,1.06123664652627,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",9,-4.11980651797332,-4.20805986579202,0.965956778147636,1.53959538829106,0.799977053716671,0.768455805923079,0.88147610475938,0,33,-3.88759048060547,-4.16867160098249,0.87631338370139,1.4329640805983,0.0937332431878845,0.1275517849201,0.328765297171042,27,-4.79307434063029,-4.52721613124542,0.984217330379122,0.878387990228367,0.182271037274634,0.143630805373735,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",94,1.87180093520579,1.8544207981646,0.617106326089208,0.700660249975527,0.547587425853632,0.577466196202186,1.73193614282785,0,5,1.88104561494671,1.72754205194685,0.433190380285486,0.579625548479051,0.042210106889349,0.158063510399666,0.358314670822934,8,1.98440480487308,1.75892840467313,0.81261932847442,0.626463235634375,0.441224369169444,0.429922146726448,0.714602570326984,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,-3.13821367858264,-2.49302604584467,1.23533747982541,1.03357954148031,-0.0320745046740462,0.213834517368362,0.505057989550962,0,23,-2.62020972132634,-2.78743844591288,0.594174711103894,0.575170855881284,0.301835215397235,0.186633826856342,0.641317985549012,12,-3.12862728068129,-2.9033362731185,0.826397677175073,1.08048339309115,-0.088620744261057,0.0269108885561585,1.41594146309768,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",24,1.48246370196822,1.48932522867623,0.829610997456355,1.43212871994243,0.601032673080639,0.361462153467095,1.51161871665818,0,20,1.688258347903,2.09089773290501,0.670061986703901,0.917502363100981,-0.112991484660428,0.0554127734345803,0.682632531245053,38,1.26584416545354,1.35919582451431,0.779107556709323,0.997781909190435,-0.053934408782608,0.109821046422546,0.711063145864263,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,14,3.16158870357307,3.21794294753411,1.39388006611404,1.84048875390221,0.716236675984741,0.599652459394013,2.09128009393768,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",59,-0.318794186711407,-0.487793726562185,0.78692359597551,1.06493156446466,0.615605447291582,1.38274231698269,1.31481267350276,0,7,-0.778647088086381,-0.915660205996659,1.57085124927561,2.08623320650316,1.63618525232827,1.34190030633247,0.935654218459023,151,-0.0382559873253322,-0.0684986316686685,0.91172845466538,1.09560149118103,0.301180453706593,0.643461367985757,1.46741367637793,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",44,-4.75664112526726,-4.88169545091648,0.96984748634321,1.38817590256492,0.13024237099929,0.139174243989755,1.23971539431676,4,13,-3.84611285077065,-3.53113232631505,0.939257747315406,1.6149542336985,0.0508517064095974,0.0014599948809412,4.48451856322664,3,-3.94620689146939,-3.9413860973856,0.276011080689676,0.36274101765071,-0.00100866107190481,-0.208293474971156,1.09687444256981,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,1,6,-2.11749179525995,-2.05191537879135,0.259423538080894,0.347635632042845,0.0281638484071991,0.0260467888254805,0.976619250080389,20,-2.4156626537147,-2.47377022318415,0.980212888040727,1.25043748899051,0.365032755558295,0.479787042913108,0.928989393617247,"2011","Middle East and North Africa","Iraq","Upper middle income"
