"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",25,0.39155382105639,0.173542048852927,0.54329786854725,0.49118125,-0.0347201830340503,0.0629271679400675,0.684306231320578,2,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",38,0.325495640957855,0.283894235722223,0.303482078570831,0.59846142525537,-0.0226833956096691,-0.0272514051098283,0.347416935528963,3,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",117,0.0281580424723612,0.00513085966337199,0.0423765922685607,0.0349095022624434,0.00648539732602661,0.0077387049090599,0.82697361187837,4,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",31,0.403415465374875,0.400416843987,0.107007993695242,0.14271034965035,-0.00834031798253331,-0.00889048080708469,1,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",647,0.463984514179056,0.456597778599948,0.234161044733753,0.378820255843112,-0.0699783594991958,-0.0569259181663177,0.857142857142857,9,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",63,0.364431500193655,0.375,0.208844395076618,0.263216322363945,0.0807617687743122,0.0567539268251945,0.202534268830694,3,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",73,0.333509433320424,0.344125105627285,0.15582248252167,0.165291871249319,0.0287551149945935,0.0274265001130828,0.496033766236816,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",36,0.481496557773821,0.467708333333333,0.107391396703526,0.145663265306122,0.0223048820045182,0.0110481400911615,0.25,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",1117,0.46844568880459,0.489600181237993,0.243788492609473,0.388888888888889,0.0354518633427921,0.0418771235630122,0.709005760969061,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",54,0.39821632730063,0.4,0.0598296866465652,0.034848484848485,-0.00332598175532741,0.00459155025204816,1.73930957357029,13,"2010","Latin America and Caribbean","Barbados","High income"
