"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",35,1.67185311201165,0.679440052254253,2.09638970994214,1.97748565229643,0.251098532063859,-0.389695140683896,0.402758866004501,1,0.985027580772262,0.985027580772262,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",36,2.20513434122721,1.29035948941487,2.38777885771413,1.80499597099114,-0.638077781960004,-0.338575415843563,0.977777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",5,1.96177145738191,1.93035491481025,1.04600703161141,2.06703872021475,-0.20044171233203,-0.687641922990268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",9,1.63981740402571,1.12572840081405,1.54939602788085,1.64924955919666,-0.112378406983158,-0.584107404163107,1.04380003794483,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",4,0.586050764360689,0.59173109231306,0.180801208779104,0.144808050059191,0.00569603552379913,-0.0618109386620529,0.583077777632636,5,0.184529234615905,0.0998866703526207,0.283469280411056,0.266155191346213,-0.126307891544284,-0.207769683226871,1.14387761539223,0,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",2,1.91047169005861,1.91047169005861,0.124186246232025,0.175625873681535,0.0337011923831361,0.0361582681109042,0.746774728865077,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",64,0.978674318430834,0.877210756388943,0.767656024539257,0.985739263015719,0.227743776221078,0.103210470643059,0.143104190958653,6,1.74411738604913,1.37328642176915,1.32538062563234,2.85416248485795,-0.210197915407407,-0.0803200424151547,0.886631202792562,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",116,0.923373059440755,0.544086686895507,0.813420128491629,0.953873712494403,-0.244901538214547,-0.239910813839331,1.86179321571591,4,0.428859430854373,0.580527634329393,0.373472857546111,0.559205500381971,0.0496509475563678,0.0304123246994421,0.5,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",44,0.694683970122169,0.596543609228857,0.544810225485121,0.7122061603851,0.18776167777414,0.0556053941459755,1.7603155306224,2,1.76439454455025,1.76439454455025,0.67417477151569,0.953427105287272,-0.190562638406382,-0.18407751042675,1.54651397920026,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,0.688807421031051,0.441954581261104,0.503614514144589,0.427336759946697,0.00249743648582762,0.0379652483701298,1.00563542372665,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
