"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",77,0.480168544232947,0.5,0.204194193090662,0.297058823529412,0.0132763793544843,-0.00409088467070483,0.686901409221206,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",170,0.531080400238968,0.571752413907248,0.239332527312538,0.4,-0.0392833157402964,0.00985843693812042,1.38891883393961,6,0.181209740659591,0.154963473534569,0.229808040355109,0.235,-0.043921739161547,-0.0294736691551045,1.83257555096643,4,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.445413574393588,0.4,0.0848360348208722,0.142857142857143,-0.035403460652377,-0.0231282586027111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",7,0.313316571142608,0.317250721228527,0.0402604008747887,0.0520940129449838,-0.00211242871237748,-0.0561954098389884,0.829617722014211,1,0.153333333333333,0.153333333333333,NA,0,0,0,1,2,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",106,0.302664626940038,0.30597076652557,0.170728237539632,0.2125,0.00988050175300534,-0.00954572324500873,0.576326727994139,37,0.263782998833895,0.3,0.198928850463116,0.354824679773298,-0.00992528347155019,0.0237389982249313,1.12756005668682,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",10,0.123254496610516,0.135249855382424,0.0637621589370098,0.049213691026827,-0.0410433624695703,-0.041180926053007,3.92761318975673,1,0.00519210799584631,0.00519210799584631,NA,0,0,0,1,4,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",10,0.0952296088855469,0.0833196251689729,0.0653702491898517,0.0615384615384615,0.00782005882105272,0.000878473653976105,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",37,0.316350826952408,0.247209902080791,0.190619090069895,0.24429518466524,0.0974514128855781,0.0285681555777869,0.326313560894751,1,0.242857142857143,0.242857142857143,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",112,0.343568570674063,0.333333333333333,0.184848059048885,0.25,0.000418190043223141,-0.00317809227025781,0.839378946475112,6,0.545269133857854,0.562503567652018,0.207101771981228,0.256842105263158,-0.217425656568858,-0.202992045123948,15.0243282239354,5,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",96,0.332407062874127,0.297718229956783,0.207096539664348,0.362679775280899,0.0145175219638831,-0.0260552442635315,0.991617543079743,2,0.171232263936717,0.171232263936717,0.0957038463053105,0.13534567741624,-0.0528684783178996,-0.0533816802231756,4.78055819525788,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.359556332547712,0.271246589949644,0.441853916631678,0.533333333333333,-0.0578379131798668,-0.126715092816788,1.38610651104008,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",15,0.0627157080298473,0.0623525584008981,0.0457867662628058,0.041564039408867,-0.0107570895224321,-0.0108159080374049,1.70008239067897,10,0.205094767750556,0.174259167436929,0.119497173989496,0.175677720337915,-0.0144781180140781,-0.0441022089431541,0.141730935896853,9,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",5,0.349181341221467,0.316831628685516,0.127318412049805,0.188673176767677,0.0275576957028985,-0.013847093638345,0.788852491110159,4,0.464985995138063,0.483744646052278,0.162117616544442,0.305882352941177,-0.0588061644526925,-0.0777537463789894,2.30111943159051,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",33,0.163256003146398,0.139219985926006,0.126908132815759,0.184545454545455,0.00348059351257682,0.00521471751887274,0.861330938277018,2,0.0249444444444444,0.0249444444444444,0.0156349166062359,0.0221111111111111,0,0,1,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",9,0.285178650659753,0.199625987776915,0.163347328249672,0.235997718696296,-0.0417057371366759,-0.0291929099050608,0.953180057999781,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",143,0.438924254039722,0.435481416369268,0.201448772753499,0.276923076923077,-0.0710011665036836,0.057608606702459,2.8978245674442,15,0.446962116363462,0.510627255927051,0.404018996099015,0.455555555555556,0.315502414001841,-0.0750646792737651,0.472161446996926,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",13,0.454784016519884,0.490611166377501,0.278768959383099,0.254450095928469,-0.345203449370893,-0.1701039434578,1.04336355362205,2,0.521216268250076,0.521216268250076,0.0964236519799838,0,0.0271196513690064,0.0339207381636666,0.438933787073334,2,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",5,0.107025142849089,0.0744929972218188,0.09816023206457,0.175614754098361,-0.0319606122137939,-0.0320289109702355,0.904905452282673,1,0.023153942428035,0.023153942428035,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",4,0.122211773505915,0.125697719058553,0.0816905584276046,0.109044018859853,-0.0472122810790954,-0.0471492410626775,1.08117422883126,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",20,0.23840157780778,0.253823709186854,0.140216094397277,0.138888888888889,-0.0492948260513556,-0.0459629675948493,1.36548640790282,1,1.66666666666667,1.66666666666667,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",7,0.334799191853843,0.316088984286791,0.272783788700233,0.559888311688312,0.0995145879239248,0.0401975455588822,0.030955180836995,1,0.00625,0.00625,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",229,0.5447063546295,0.578646999858052,0.192223618706609,0.186666666666667,0.0313156531025842,0.0217741199021217,0.773568384565384,NA,NA,NA,NA,NA,NA,NA,NA,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",100,0.471641667539648,0.480224042678816,0.233916146067408,0.271560283687944,-0.0482281689595362,-0.0743795047807241,1.24090713171238,12,0.314768200149832,0.500732570266473,0.302222902008704,0.45995670995671,0.163038845930196,0.0361480942272243,0.457656554351991,5,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",33,0.28866022762301,0.21580595401329,0.212880132067826,0.383333333333334,0.0415853904666877,0.0582993429986562,0.0279711282758412,16,0.188267608917617,0.158793842168194,0.124488509442352,0.088888888888889,0.0862981492646719,0.0926850427642553,0.97302538787024,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.533850026076388,0.533850026076388,0.00443839499430794,0.00627683839611914,-0.0011782045073202,-0.00114124334474894,1.43367747195883,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",15,0.172312081165905,0.125714285714286,0.137084911483062,0.15,-0.0244440278859052,-0.0245194679169018,2.35665574341102,2,1.98175675675676,1.98175675675676,2.16623117966203,3.06351351351351,-0.102117117117117,-0.102117117117117,1.07142857142857,4,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",7,0.147378609674171,0.130434782608696,0.131594368366751,0.276666666666667,-0.0042479396144549,-0.00599861601736675,1,2,0.0578414527586728,0.0578414527586728,0.090611976471497,0.128144686039423,0.0471205878406876,0.0442189409572656,0.549237542611429,0,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",8,0.344040425597255,0.217195116046689,0.226775834999672,0.312745098039216,0.0324701647850073,-0.0139155628786502,0.737462240421343,2,0.0706967063737225,0.0706967063737225,0.107076169722534,0.151428571428571,0.0458961030278836,0.0420634920634921,0.524849693137505,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",111,0.374789419353463,0.364591248249159,0.211496214613137,0.369754579398001,0.0423379482400936,0.00472328015575423,0.343097889605527,1,0.597222222222222,0.597222222222222,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",5,0.467922758729956,0.48317830476907,0.0771546328543841,0.119826658523107,0.00430004911744185,-0.0312517911846956,0.995634001653347,1,0.678573896220549,0.678573896220549,NA,0,0,0,1,2,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",28,0.276325035731021,0.223917791500955,0.229545843601759,0.282088625694895,0.026259292750971,0.0159301779075648,1.01639463585207,2,0.0718463085570223,0.0718463085570223,0.0328371525166402,0.0464387464387464,0.00845599214282981,0.00890228933707195,0.752375553879382,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",21,0.152428453256632,0.246120213730444,0.125206669975679,0.21,-0.103014588027232,-0.0379425730903211,1.02397571199299,3,0.00674606933012616,0.00773480662983425,0.00240901578230891,0.00450340136054422,-0.000997395043502861,-0.000997395043502861,1.5625,23,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",19,0.419180927705933,0.440791729491924,0.156227327269183,0.247619047619047,0.0221880505094503,-0.0278447174312808,0.529910548132117,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.311215300034791,0.292612026326071,0.254465920056737,0.418722482435597,0.0293405531204182,0.12054145063539,1.56483301147559,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",51,0.569528288788453,0.694248649934827,0.417837494167714,0.443333333333333,-0.120849627514074,-0.0581286928021589,1.5467334796832,6,0.234975942480441,0.264079735518302,0.179804570485066,0.373333333333333,-0.0393367301446815,0.00838138888888888,1.65533421281677,2,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",45,0.218928486773759,0.2,0.185583252086273,0.355555555555556,0.164906137371575,0.163115714480498,0.486319797874359,1,0.25,0.25,NA,0,0,0,1,1,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,0.552306291897609,0.606088445167725,0.213277308847942,0.358974358974359,-0.126921009735462,-0.113265777588672,0.65069078604007,1,0.29462680077329,0.29462680077329,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",95,0.428331144205883,0.416666666666667,0.164260411817833,0.166666666666667,-0.0372331873310731,-0.0261112859501085,1.36878326248344,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",71,0.319929221398199,0.2,0.341297695717734,0.47622006127451,0.197638809960883,0.0872512564669292,0.239456725804199,5,0.557375072107193,0.69255851566576,0.391243142300914,0.673179541059141,-0.175637221731506,-0.185025867245732,43.0298585796016,6,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",22,0.151318338364736,0.0987431496005217,0.148762871973869,0.197404919200283,0.0401539687141475,0.0321700358038161,1.89844816123857,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",11,0.27291089101042,0.138358026575417,0.229433628540988,0.384223531202792,-0.0262584234937638,-0.0128455270408053,3.36273304402128,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",14,0.249053338841059,0.281468060047364,0.198574643457267,0.416666666666667,0.0414202200107666,0.0361598947252742,0.644529731300716,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",8,0.309298791121853,0.328469877691309,0.0979635354572326,0.0711749188311688,-0.00647911550715539,0.0795142550979332,0.608641639587839,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",97,0.339227873075472,0.33688599660984,0.209696647217974,0.405555555555556,0.00262049779253818,0.0481197217515771,0.971500135183479,1,0.533333333333333,0.533333333333333,NA,0,0,0,1,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.483288672963371,0.472702178876763,0.0961830504316007,0.10111301369863,0.000160917137856061,-0.00092132460861055,2.74999993046125,1,0.384615384615385,0.384615384615385,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",19,0.281023871705004,0.2317486383474,0.205878040779383,0.311688311688311,-0.0332787138682465,-0.0552873799263301,1,1,0.428571428571429,0.428571428571429,Inf,0,0,0,1,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
