"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",18,0.201916643551408,0.106701177707876,0.219421526327884,0.320065639395411,-0.0268687171908149,0.0996412332507519,1.68467941319535,7,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",31,0.974306539665654,0.517167580432362,1.25853233124676,1.42773739839351,-0.120086444213283,-0.253566602259183,1.37249647261901,5,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",104,0.0346747524551431,0.00513996303697608,0.0526531334211657,0.0407109190759245,0.00568947074208788,0.0072064081045914,0.971552495855654,3,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",30,0.819359169487705,0.759039593122395,0.352548927613728,0.426331965730932,-0.0298531767051691,-0.0323181744244444,0.681512618247554,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",544,1.43576731255153,0.842400256190706,1.52034849760752,1.60212927578794,-0.153896689267587,-0.0887021563539815,0.765950769952773,16,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",61,0.727486826957737,0.554235509907681,0.81019374154709,0.887371197513211,-0.526647766222512,-0.14344939574032,0.288116273016197,3,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",47,0.598814628364352,0.541798039786803,0.386517356336904,0.46969696969697,0.0757111548362296,0.0698009871601334,1.00326813403897,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",33,1.04227515865946,0.930527143981117,0.446384412692767,0.491279249368071,-0.0386693149461016,-0.0395378387941704,0.684931506849315,1,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",1036,1.48582501281019,1.00921371943925,1.53702513916536,1.61825569862865,0.255806641871697,0.187320376973291,0.228748583807069,69,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",36,0.802342484111082,0.761099708874175,0.264923333026329,0.191142191142191,-0.0354764375329248,-0.0112218250598556,1.66666666666667,3,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",68,0.682167190264673,0.436164781776168,0.707649639542024,0.608537504342991,0.0660467377333147,0.256755818052543,1.18186972230172,5,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",70,0.875888980397231,0.676422044644503,0.600346276012335,0.575804105382253,-0.139076647486795,-0.0790578051746539,2.29730341920256,2,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",68,1.3813530666761,0.724625877171399,1.72761491453872,1.89226169943659,-0.267797499531078,-0.243186862569038,1.16653481605743,3,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",71,1.14146681440143,0.799908596791632,1.13094201546501,0.899806480544591,-0.301669378509796,-0.165539126992681,1.52557945072589,4,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",37,0.901698038588934,0.131860747819419,1.30014512179745,2.28679165579535,-0.050816285219913,-0.20114980586691,0.773076857109186,2,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",61,0.908464636354295,0.686652015386879,0.758002411268859,1.25440414507772,-0.00601012914615832,-0.0227722604838398,1.35991347393686,3,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",1046,0.599067273001834,0.480086632576289,0.471571562998739,0.470532438032001,-0.0526625150618139,-0.0504595582497444,0.706289291945794,65,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",78,0.986955549064077,0.707305307626285,1.04587930839454,1.49709061441659,0.734614600372108,0.582724125408728,0.412232008007193,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",42,0.181448075830115,0.0892865606704681,0.221776414506168,0.26525198938992,0.0123897759510345,0.0154717550994984,0.362202174053086,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",47,1.04565277939922,1.02188508447036,0.807240891691733,0.889080225140789,-0.287809552085155,-0.35870765572448,0.592149950170424,1,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",69,0.332811349268023,0.212897336154928,0.341311102170559,0.416440084397363,-0.0853695985562246,-0.0986150858866338,1.06730404187806,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",606,0.970684726169207,0.781238729681422,0.828585602752286,0.992221223432148,-0.0181417475241685,-0.0186443330847392,0.707771727102396,28,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1357,0.862514410680473,0.609005188030335,0.778120448394768,0.756597305269871,-0.0324928825453086,-0.0602858591754892,2,57,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",573,0.868672303058576,0.62091720375232,0.784339311900775,1.02248523783962,-0.237286835752008,0.0852350773255101,1.57695653285228,16,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",193,1.03876872166643,0.777419179823645,1.17305794810416,1.32217680122637,0.0591295635464305,0.021560913831259,1.14034440183733,8,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",129,0.157108406380588,0.0734856319741224,0.211109049317831,0.228850138121547,-0.0568571198447422,-0.104501250951456,0.95238781350843,14,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",86,0.882782183178725,0.734183865353791,0.677115294335608,0.812191690715667,0.169978792371083,0.184825188138594,0.386238757445658,3,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",49,0.851485339537957,0.527144116475758,0.89116829604205,0.906758769130658,-0.00841730059445197,0.0035111584741837,0.48780487804878,3,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",5,0.361396399394545,0.474762112894994,0.193672273666333,0.351050009279484,-0.0222921517599603,-0.0123133079160653,0.438227767124259,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",24,1.04084644240154,0.951310861423221,0.414819343035935,0.420392837247673,0.106436349826297,0.12217905870415,0.666666666666668,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",91,0.892922030883882,0.771051998168215,0.538439476905466,0.711447149076027,0.137194068725553,0.0940387823963235,0.566018191652054,5,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
