"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",17,-0.679201686485212,-0.854058624092516,0.741959715660141,1.25447911481875,0.105964276060893,0.145165292817412,4.15403923809925,0,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",15,-1.19115987397868,-1.24603855495531,0.77520715276798,1.1219844608317,0.133878517984482,0.0953184354877193,0.967730138077982,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",16,3.07211456879345,2.9922783142866,1.07295672780952,1.78121765167059,-0.0693796851836595,0.318668722950292,1.52200405876513,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Chile","Chile2010",16,-1.77369043900877,-1.6446642940217,0.593070031968641,0.993366651142766,0.497239046596665,0.577648303651353,1.5710265830699,1,"2010","Latin America and Caribbean","Chile","High income"
"Egypt","Egypt2013",52,0.803450890173044,0.7036951857941,0.792144009029921,0.807122445218562,0.364033322906267,0.701325552658896,1.32010769481901,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",56,-0.29493129567365,-0.405556098542045,0.702317707449746,0.960305649693023,-0.0249912999452041,0.0565944933431967,1.42857142857143,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",15,-4.34971571549044,-4.80712868207285,1.04695843266197,1.41486322821532,-0.0212401417005866,-0.495184935890951,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Madagascar","Madagascar2013",20,-7.79378585883743,-7.77384771351066,0.900253078492241,1.31483672781025,0.156349431629256,0.0722753018407447,1.20064707224453,0,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Russia","Russia2012",26,0.361949778270619,0.233021451187328,0.779088224751765,1.64388619460018,0.362371786320581,0.200942854541084,1.71583604701336,0,"2012","Europe and Central Asia","Russian Federation","High income"
"SriLanka","SriLanka2011",16,-1.50341049912174,-1.50491953473372,0.455771652834649,0.549876026709148,0.17764827159186,0.255893154715282,1.06742416999013,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Vietnam","Vietnam2009",27,-4.58549584809441,-4.47624540609238,0.842645981668091,1.04256394152526,0.485588827959772,0.487954186889667,3.71253853541211,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
