"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",10,175227.086972905,22606.7206831019,250232.827630005,449406.061273036,-62094.229545299,30206.0751911141,0.282530513756816,6,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",10,22598.8852833387,5261.55273847205,30727.3071402651,21974.9377477071,-8333.30801398743,-5663.5990652512,0.983962131357178,9,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",41,2641.65475508868,1789.82288031838,2195.57095138635,2763.75645865451,2040.82185284178,1628.73254719178,0.844273802405207,3,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",10,19186.973738709,5342.51988269391,27767.0591909959,31457.0104247397,10493.1026355534,16133.1494424298,3.74336751183301,3,"2015","South Asia","Bhutan","Lower middle income"
"Chile","Chile2010",18,64564.6669348593,34698.1558957977,83006.1420424152,73968.5621695968,35910.2355519011,73554.9439732841,5.75519595169025,11,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",113,20712.5666531036,17864.8116513404,16532.3335806681,17795.9964939545,-5543.26239358641,-7381.45722020416,1.87941348781754,38,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",17,4661.34559921202,1454.42406510216,6903.62744940152,6710.66400743014,3065.08315051395,1040.44444882952,1.10719441600258,13,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",10,38472.708887738,28296.6400648965,24891.2951029621,50993.0772730891,9714.54134912479,15263.0304384244,0.933625359509453,2,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,14805.5824103449,15281.4915748346,11571.3088520985,12699.4764009925,1077.90599051086,3999.0937420947,0.864214840587967,7,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,4906.7684033578,3875.73894896497,2779.83488145197,2860.97577588053,2532.44827540218,1949.87969328449,1.53857444566269,5,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",10,18760.0135419309,4646.42619890457,24543.3509288013,31089.5169311904,9493.67487675761,7885.68671187654,1.09184209092616,4,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",184,13648.0211126675,7617.03724179568,15389.5575158149,11682.4212864395,3253.29687694963,4834.82144261899,1.77895497429401,61,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,10191.7952563308,10106.0407959613,2968.29065657477,2774.90526315789,927.603470401554,2387.71571298376,1.51578289721198,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,490.743892409034,261.683340219599,1287.81230009916,2508.0608740422,1238.35145176321,1269.66702026063,2.06388967070081,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",2,1197.63543189856,1197.63543189856,378.232656337164,534.901752324419,155.949943682651,162.929844098817,NA,14,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",7,7109.5413425193,4608.1905965803,7621.20372116904,9840.5640966167,391.978158976404,303.251926944952,0.75,14,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,14479.8765948153,11445.8646488682,12555.2153447494,10943.1651784838,379.990900268395,598.541184519875,5.46444848331037,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,-7607.79249646734,-7607.79249646734,NA,0,0,0,1,12,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",351,6258.86397565574,4383.21533005668,6222.76787911094,5710.72798942316,-115.538747957246,-255.532431434685,0.84,196,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",111,1079.06729747745,896.071576303731,892.019365617242,962.439408983268,247.442097410451,289.299233381628,0.95998632361887,89,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",119,15088.4829443389,12878.8795551389,11919.923203058,9474.30091166852,-2410.86205772276,-3164.0656779403,0.845153713290396,19,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,12172.1036416634,9841.38645296673,4284.50708906054,6342.8588988774,-408.282173216233,-556.124070141712,0.792163180394598,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",15,59225.8966560143,43006.1120381095,59698.6577778961,56566.2214666944,110527.965547019,76351.0534978936,1.26214367350977,5,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",13,14034.8172471711,10241.8098232796,8003.25631695753,13240.7809621271,1606.67048459246,833.336264478683,1.74631324318067,17,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",6,87430.8685346718,12536.540954939,172088.330146693,14751.3847472665,64323.992818121,47991.4203014146,6.73538358555802,6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",5,49150.6055967854,45423.6115093345,43805.5556927349,65178.9405014978,-5380.29557296618,-7141.20815549764,9.5479650800949,5,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",7,6679.99099341393,6665.85772419256,3025.08927272456,4147.46983012147,-1448.42560596152,-1142.88490211211,0.568897438753643,8,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",7,3296.71934980988,3504.03634733219,1312.35637694211,1011.70191335213,172.514999994942,53.83849009659,0.969738965295315,5,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",7,15164.6762354756,9582.72565819604,14494.6309835016,10181.5685916398,3556.72587409566,-2897.84966659012,1.83754368101773,5,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",5,6198.6059542333,5535.11325963762,4678.05900065541,7333.29675776386,2475.28924159842,3576.15981205527,5.87561072351843,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",24,8544.10465057953,3851.66563246816,11461.291679678,6105.01739929959,1231.73458615717,12621.3292575421,1.09969424464175,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",10,8956.50525682333,5713.58888003148,7580.18527496289,8207.87973806215,-182.649993096789,-460.213699986061,1.23227141515337,6,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,31097.8084487902,18292.6218476834,28042.7343860764,46932.0291657781,-10455.846325274,2676.96729937993,0.763364141713737,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",4,6306.04471635792,2280.90026314466,14128.7007944596,31364.5157957091,15391.8701515727,15280.6136785303,1.86485092730428,16,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",6,2886.24524697712,2356.07492686431,2415.69508134542,3777.32984286412,124.739497401916,-332.08902717502,1.94789778736237,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,5015.04180203556,4671.85630193875,2089.87338093298,2622.97733740039,-142.705029199169,-1284.02659329919,0.843679881288616,8,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",74,1396.58663921919,1027.14697010389,1961.3197224139,2017.9112714873,46.2808790499462,-43.8642718032929,1.87306013879779,108,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,1468.87492353204,585.824809587022,2086.20454395824,1645.83975742599,1135.32297580903,790.906995589272,3.79398510376382,131,"2013","South Asia","Pakistan","Lower middle income"
