"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",6,0.454240005777181,0.459111777603087,0.165571392364826,0.163908507546999,-0.0224183650401483,-0.141816651805406,1.05818427342463,1,0.478723404255319,0.478723404255319,NA,0,0,0,1,2,0.149148667925516,0.149148667925516,0.305207718082494,0.431628894253207,0.0999177301028475,0.09858190794672,0.551113845982197,1,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,4,0.319127810649161,0.274259259997181,0.337363057672179,0.32676690339784,0.0795353165783342,0.0734382829023376,0.855052349922706,6,0.655761259109574,0.733362267406856,0.258937031439699,0.331993522077618,-0.00540756342548863,0.00128056650393417,1.3879634845985,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",1,0.0887968523503831,0.0887968523503831,NA,1.38777878078145e-17,0,0,1,11,0.383567225380293,0.343707728711505,0.294164643982327,0.589391391697421,-0.00485033990005361,0.0350483986788833,1.42104761192895,28,0.466112113451658,0.551622151434386,0.222492148731289,0.352082005523688,0.00979929578063443,0.0061606077491367,1.09090909090909,2,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",2,0.0630449222025396,0.0630449222025396,0.026139959747339,0.0369674855945736,0.00542273298339214,0.00552111797841035,0.781878941559652,5,0.523916521503554,0.501975889790274,0.152261222135051,0.24729929213613,0.0143002274890645,0.0145331525259358,1.0412890711094,3,0.439992678149884,0.438512438637636,0.304051715088027,0.360103790915474,0.029494780824002,0.0297553397686466,0.920975234385334,0,"2015","South Asia","Bhutan","Lower middle income"
"Chile","Chile2010",9,0.207932865930602,0.226463503044367,0.162987007928776,0.161091733050141,-0.0252105602423542,-0.0483842089333861,2.11050463439531,4,0.595005243113867,0.580212103298255,0.357523174095302,0.425962168444768,0.00696260599676823,0.00478080700705988,1.06192204475403,6,0.451147721943405,0.340303645192246,0.248759742968572,0.309331306777001,-0.0138856304956532,-0.0313431337297702,0.709050356087062,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",60,0.291578279075053,0.282385510059978,0.215759440199105,0.349548645937813,0.0241718470453361,0.0578598475717753,1.08823218148918,16,0.259087027270599,0.223411506506183,0.174275527789042,0.178242469504605,0.00965005958364341,0.0127592836764698,0.897148631299568,49,0.323260971025617,0.27645116055177,0.180420201252438,0.268233765281046,0.0017199489166433,0.00188519640779939,1.00271002714123,2,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",2,0.441835553148127,0.441835553148127,0.468515862058675,0.6625814863103,-0.274711099776468,-0.237705787461605,2.81040854808297,9,1.68883670006062,1.90642953041498,1.06178077762947,1.34057971014493,-0.107994110137977,-0.0756555475278195,1.04136713104516,8,0.372798385541861,0.362108988240232,0.239736819976994,0.330464243592086,0.000225176672330297,-0.00218506428782596,1.09375,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",2,0.289186448342372,0.289186448342372,0.0634891257008892,0.0897871826294078,0.0021464181786828,0.00233081851069568,0.935531308464288,3,0.42250909545548,0.309890016282963,0.224542390447829,0.398482104687691,-0.002554355307544,-0.00575620706568947,0.969650735552191,5,1.31884309979659,0.740391667491722,1.17900340477858,2.34545454545455,0.170903106405028,0.147150316749178,0.742277186696474,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.611510791366907,0.611510791366907,NA,0,0,0,1,4,0.554047043566452,0.62486514247794,0.317351965725895,0.195164176030686,-0.0876008236440654,-0.085927719251343,1.1631028410781,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.481282696169575,0.481282696169575,NA,0,0,0,1,3,0.505136583104904,0.433050407067383,0.161189856190737,0.266143834473553,-0.0418684062301471,-0.0308410644044657,1.40736606106134,3,0.361513674089847,0.360975812556087,0.211368314856044,0.351595959742525,-0.0630920500883456,-0.0400889385684688,1.89434583793288,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
