"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",4,1.43809568436506,1.38904913968871,1.16315436270478,1.54688407711684,-0.501776923924318,-0.862583277116976,1.51357881283108,3,1.55726687519833,0.872093023255814,1.57172319483502,2.91081871345029,-0.150175090836716,-0.150175090836716,1,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",8,1.73651051716632,1.76447075191808,1.39230522072861,1.66655613767491,0.585871396906179,0.409204299544354,1.18557131510677,4,4.49176805907455,4.3454238891092,2.51242081709806,2.93857263234243,0.836636108646542,1.49814783937448,0.873387745282382,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",1,0.431137724550898,0.431137724550898,NA,0,0,0,1,4,0.582620953888503,0.595151870262645,0.155632605407724,0.152423234210755,-0.213448721094408,-0.126085694349753,1.19642310745739,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",1,1.63934426229508,1.63934426229508,NA,0,0,0,1,3,3.29536463184894,2.53514366418162,4.75288595134965,7.87292165773353,-1.09027610994236,-1.20297823657631,2.26441249521125,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",55,0.767486040505949,0.527758047016252,0.717125207450008,0.709538146906773,-0.254454684671463,-0.150009539930213,0.684823615625653,31,1.04852916149326,0.770862938192102,0.786355066531404,1.37575646433156,-0.672009300112104,-0.57734173053349,1.00269938469144,6,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",20,0.576325970315086,0.448392900781739,0.370081867300627,0.330725737392637,0.159426232267267,-0.0684384987531233,0.201849490515858,10,1.47111482739006,1.83078404820261,1.64356317857692,2.44565217391304,0.772453476593949,-0.142951182402899,NA,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",294,1.69454352429981,1.35456527754776,1.37203840731738,1.49578544061303,0.144664437801507,0.102758920149861,0.483230562452955,86,1.91884210199486,1.8495867703581,1.06898578797772,1.12931819483122,0.0939180571350754,-0.0438213020642124,1.55333463616609,15,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,2.90909090909091,2.90909090909091,NA,0,0,0,NA,2,2.03308038006568,2.03308038006568,0.147835739328621,0,-0.134148839149657,-0.0950324125281768,4.48742677323794,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,0.0378880180925948,0.0378880180925948,0.00525984456783611,0,0.000158335311613058,0.000619878626984023,1,1,1.48148148148148,1.48148148148148,NA,2.22044604925031e-16,0,0,1,3,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Kenya","Kenya2013",2,0.083705032678357,0.083705032678357,0.128807786301761,0.182161718327206,-0.0791648791824326,-0.0865830389579931,21.9705925251035,2,0.0735906617902723,0.0735906617902723,0.00107300456406557,0,-0.000469511607553269,-0.000505819202329921,NA,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
