"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",4,0.0020683330510745,0.00120956851735189,0.00276012390022148,0.00322907034243077,0.000393288088723817,0.000393288088723817,0.6875,1,0.12536443148688,0.12536443148688,NA,0,0,0,1,1,0.0132415254237288,0.0132415254237288,NA,0,0,0,1,0,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",15,0.737914727540809,0.71696033402273,1.92626324252149,3.09287959961396,0.0647329435762248,-0.0417999761040617,0.9375,26,0.903790656992601,0.384393459286165,0.868468403194657,1.72919651275827,-0.167404628228539,-0.0846381416753853,1.42233526924731,5,1.33708762658344,0.867873934347075,0.813306596561271,1.33645644550541,0.145086612321526,0.147825582763657,0.762235449529534,0,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",4,0.845480222682847,0.599571283408947,0.580641242186004,0.719572368421053,-0.126235061641912,-0.128424393037705,0.849462647302667,3,0.327358383602853,0.320629752232811,0.014866368960754,0.0244533947065593,0.00497563897532819,0.00488954194968819,0.590662460472278,1,0.258264465392562,0.258264465392562,NA,0,0,0,1,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",9,0.761589072387024,0.666024196048021,0.674348761814017,0.532128514056225,0.0693094370323701,0.144928666006032,0.859314752509584,14,2.01862398144655,1.10939193925486,1.85202995086274,1.32014134275618,0.237594155568412,0.0590921645494757,0.6,3,1.22004841798113,1.07142857142857,1.54199485664997,2.41872379472957,-0.159556698735253,-0.115649888771274,1.13874273847187,4,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,1.12933885103859,0.919767914371088,1.05741843577409,1.74192801169306,-0.164835294320938,-0.146926561627981,1.67395436465584,3,0.403376547991715,0.403736975884076,0.0823841348954028,0.113991427389074,-0.004900670204922,-0.0103017741258914,1.05917145993146,1,0.115942028985507,0.115942028985507,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",3,2.17669386785508,1.10619469026549,2.72149858263995,5.11745177540395,-0.445354269678739,-0.445354269678739,1.5,1,1.1786771964462,1.1786771964462,NA,0,0,0,1,1,0.85164585702084,0.85164585702084,NA,0,0,0,1,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",1,0.382577987051207,0.382577987051207,NA,0,0,0,1,7,0.431213358234618,0.32690211067337,0.497124640742108,0.744069060650402,0.105213259083648,0.166204685892126,0.905880697604542,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",4,0.758514691518064,0.42366464001638,1.0699738972938,0.357154043726117,-0.191050692272738,-0.23136251438673,2.10032423438291,4,2.73685782477939,2.60792362377949,2.32771680300809,5.21618548329481,0.456410594252602,0.386216498216006,0.612746743005269,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",6,0.28698080447753,0.248700250179376,0.304892957035504,0.544680823662356,-0.0156760089745641,-0.0190998768849026,1.31018595898688,25,0.576412393097741,0.3852011264571,0.487589735807246,0.686859032114009,0.0249362768762385,0.0246437781398857,0.79624797649739,23,0.593885647340535,0.476552224900408,0.638343699820063,0.860241356816699,0.0927686012977498,0.0629591795638918,1.13503481405693,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",5,1.4282214016501,1.59777081757498,0.71514706162717,1.58926544757962,-0.0181283672132664,0.0378332781984408,1.04442378331522,1,0.08240493508885,0.08240493508885,NA,0,0,0,1,1,1.84027777777778,1.84027777777778,Inf,0,0,0,1,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",3,0.382375176123349,0.21505376344086,0.39747716442421,0.740245242827436,-0.0184364735210208,-0.0184364735210208,1,2,0.354134652444671,0.35413465244467,0.509819593214228,0.720993783087096,0.248149333487762,0.222852623863284,0.45963155119879,1,0.915032679738562,0.915032679738562,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",41,0.721748297152684,0.552136242751367,0.571935239677429,0.417103787577325,-0.0539868180293964,-0.0141253825968181,0.929784170309526,59,1.0668834258133,0.733304893916702,0.825041396992302,1.28391684901532,-0.0809052118763106,-0.0391990563070855,1.21290258468199,22,0.927224837930464,0.934139706865803,0.635530288990323,0.665250239494949,0.00343231583245315,-0.00576259085997467,1.29166666666667,7,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",27,0.919749293712667,0.507494850474897,0.948480198156099,1.24253731343284,0.0488349128165533,0.016732961688148,0.937229318986202,54,0.741697666511396,0.667036948329187,0.591057692478652,0.692887679751263,-0.0121731673514858,-0.00734412802503758,1.00867837732444,53,0.57743829789068,0.651130381706557,0.562448212653505,0.68153279930721,0.00623378691779493,-0.0153927585627199,0.575600711923481,12,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",52,0.428445814026064,0.251683780355848,0.372767429990649,0.31531339367131,0.0182521711748859,0.0420765337329685,0.541126470369101,35,0.940446173256215,0.780683284193331,0.591969683530849,0.605774020201308,5.09000010319817e-05,0.0129185093800113,0.98940488492887,13,0.914067305919987,1.05622460410161,0.422800179086789,0.690908241777487,-0.00740373970375548,-0.0347704985509859,1.00009479134417,8,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.38484140639072,0.387377335872809,0.206554069833738,0.35757275950202,0.0280754958806165,0.0415552452171603,0.526372126601452,4,1.25798630804088,1.33163551781369,0.744000889626076,1.2790745850631,-0.0172223961261678,-0.0312692880340016,1.52708234428166,4,1.92703786588035,1.30250835404068,2.06819122012224,1.8783819418807,1.04389606726288,1.11720505801297,0.31050076279122,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",3,0.280999876059197,0.27721304088092,0.0469133795763404,0,0.00770411291687252,0.0100638607636821,0.521923502828965,NA,NA,NA,NA,NA,NA,NA,NA,1,21.8181818181818,21.8181818181818,NA,0,0,0,1,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",6,1.13912976230836,1.09934541398268,0.239156664590598,0.293493193455726,-0.0184076035907266,-0.0183356767254857,1.2490504482692,4,0.876051787600032,0.85986687304277,0.364949899124073,0.592648162040511,-0.115967477219129,-0.156730204291896,0.701831563565026,1,0.261324041811847,0.261324041811847,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,0.525192606247565,0.248019417458956,0.639327828372205,0.952796472140608,-0.0649616776092848,-0.0592992053338339,0.958230910515852,2,0.78284545018343,0.78284545018343,0.284556344044123,0.402423441006504,0.0219750942604406,0.0223568578336947,0.880376748112174,1,0.0351802990325418,0.0351802990325418,NA,0,0,0,1,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.597237775289287,0.597237775289287,NA,0,0,0,1,3,1.25236467520279,1.08359133126935,0.758555432696372,1.48868131345339,0.0147546559747473,0.0147546559747473,1,4,1.24520246909599,1.16024859766224,0.619703555808047,1.06649824505345,-0.0966871639593406,-0.0631112785320498,1.27095253563689,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",19,0.333984525513193,0.32707624740144,0.19004728221755,0.22936373248816,-0.016413550899224,-0.0165442401632023,1.16666666666667,4,0.278783730067887,0.0192083489152193,0.481929528033544,0.564272067540687,0.124973357711041,0.0801334304904584,0.875889197214257,1,0.313152400835073,0.313152400835073,NA,0,0,0,NA,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,1.57941667767116,1.43947447549424,0.903395186194712,1.66610342760088,-0.249174809504148,-0.269764608640432,1.82335089782709,2,0.35185448749726,0.35185448749726,0.422572796032126,0.597608179238552,0.0292064147748165,0.0292064147748165,0.910958904109589,2,0.964229886924217,0.964229886924217,0.86522572787182,1.22361395887046,-0.18620212417594,-0.18620212417594,1.4375,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",37,0.794425607381958,0.658508431386436,0.515624098755014,0.697876250765775,-0.0399684131464148,-0.0415099863303176,1.4,23,1.37056766410513,1.46602400660405,0.965743512375686,0.871766507828454,0.0180728906681785,0.11715392118455,0.61676866917886,10,3.63591470355731,2.96010680527162,2.72687248871002,3.64692950093275,0.450130114045643,0.850855362508172,0.872970508639861,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,-6.15556047465914,-4.43418491104186,7.54331997873638,10.8595573668421,1.98666330590435,1.37601698969054,1.38968592212659,2,1.10679370249534,1.10679370249534,0.0743327082669344,0.105122324159021,-0.00151268668216778,-0.0015927624872579,1.02377901688005,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.199017741934073,0.267195224479822,0.229853553360962,0.343337511333757,-0.000888130494143965,-0.00756690650089452,1,1,1.46451370634623,1.46451370634623,NA,0,0,0,NA,1,-0.91112042568618,-0.91112042568618,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,2.93862449523481,2.93862449523481,3.54096715398152,5.00768377307832,0.577809666124421,0.577809666124421,0.8125,2,6.38574525041262,6.38574525041262,5.64188895294114,7.9788358746523,0.435209229526489,0.435209229526489,0.901639344262295,1,4.60355390924707,4.60355390924707,NA,0,0,0,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",8,1.88312712910692,0.97900055331787,1.94714201737328,3.63950678766115,0.0729406859051425,0.0159542437442685,1.0940500806553,3,0.968336336067987,0.967342767986174,0.0580311797080554,0.0839102078318814,0.008324533281834,0.00978707950648908,0.882158879322195,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",3,0.569596762894217,0.626450216213561,0.421579210205288,0.353083174351303,0.0888995278438325,0.0984075341757555,0.861825962581384,1,7.93780982424515,7.93780982424515,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",34,0.526164108335482,0.501154649632028,0.628993485599404,0.929592569263326,0.0128140398190506,0.00248243141800404,1.1995305175956,6,1.04051295149792,0.0493955642527918,1.91110159211813,2.02586433281716,-0.116468272665741,-0.275742333125755,0.994922756127584,2,1.39325836583387,1.39325836583387,1.60388045187915,2.26822948747258,0.669925869641043,0.629128586970596,0.591199847758237,3,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,1.03876409077637,0.977995219786663,0.842994969644693,1.52327180443001,0.0839372353318189,0.106176252700976,1,2,0.157872067244586,0.157872067244586,0.140586980212808,0,-0.00142435733112916,-0.0027871964594864,1.04881151021966,1,1.25,1.25,NA,0,0,0,NA,7,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,4.72475413135555,4.64985173092587,6.00898008977539,8.63777180266541,-0.0134269443541992,-0.363453803476509,1,6,0.209552477791344,0.558678573307918,2.00774794968449,1.41086545021283,-0.278867940801165,-0.247534972918322,0.698669461194346,1,0.0380977285904847,0.0380977285904847,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",5,1.2049539784225,0.964238310969048,0.984775515474734,2.14285714285714,-0.18270734531198,-0.152304564184469,1.31238080398352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",132,1.81978714301482,1.80357781997885,1.02528604206497,1.42613449972663,-0.0453831187666305,-0.0333582583999765,1.2,196,1.78775137435487,1.56459781566404,1.08874464773919,0.97222222222222,0.042619058998837,0.0751947979220812,1.25,66,2.77934051488791,2.37040920723126,1.91740057079585,3.14702895197581,-0.0137997128007381,0.119900663469515,1.35434967866058,9,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,1.403229674417,1.54099961693812,1.11741137131452,2.17904060771879,0.0922666517799903,0.181235651657077,1,3,1.93422385800825,1.96676374658124,0.374672082207832,0.339892665474061,-0.0162289938161014,0.0818010007147258,1.28125,5,1.23457004402538,0.879599855543096,0.90439801634202,1.28248491438342,0.164997480776911,0.132772483064081,0.590126056309089,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",30,0.320899707631274,0.0886829172176661,0.478338314462644,0.392969984202212,-0.0252401781479501,-0.0310338553576798,1.27574235399137,3,0.0490549543018035,0.0411703392757693,0.0627056842192265,0.0555985547866927,0.00401871577120788,0.00645700994992521,0.785714285714286,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.501298534815463,0.501298534815463,0.173200261422466,0.244942158710218,0.0040780287206128,0.00422314066741755,0.972315493830047,1,0.82256169212691,0.82256169212691,NA,0,0,0,1,4,1.21522441728497,1.28325586051201,0.574064859874611,0.815614203796702,-0.0021946006148538,-0.132175968740121,0.723915271532151,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,0.296841728982031,0.0920403346278461,0.405559463783828,0.809961957002566,-0.018994604566562,0.0363932450867678,1.2211920954933,2,0.937282229965157,0.937282229965157,0.290726829895514,0.411149825783972,0.0685249709639953,0.0685249709639953,0.75,1,0.536912751677852,0.536912751677852,NA,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,1.02040816326531,1.02040816326531,NA,0,0,0,NA,5,0.702314528084699,0.717092786222385,0.542078655620951,1.19662493487684,-0.0157968177930229,-0.000456295774259035,1.03697526902485,1,0.111835973904939,0.111835973904939,NA,0,0,0,1,6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,1.66666666666667,1.66666666666667,NA,0,0,0,1,1,0.460863204096562,0.460863204096562,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,0.362095531587057,0.362095531587057,NA,0,0,0,1,3,2.21735936077549,2.2024100144109,0.844441716815047,1.10982452409253,0.0452421478946795,-0.000879439447131817,0.840529682896173,1,0.0858369098712446,0.0858369098712446,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",55,0.827299994790958,0.783957756011526,0.665611031306944,0.729808379090218,0.0762983978945838,0.0626811754468862,0.840495678836844,39,0.80491300893896,0.670524055503874,0.623822499668439,0.658822602596092,-0.0337269723447153,0.0277535611601404,0.929399300018879,52,1.00839759950661,0.816532639080176,0.798966605179733,0.794157568812187,-0.0393853437863467,-0.0185048425969812,1.02507340420698,14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.922918134019528,0.881270572635005,0.676036041001121,0.626514448271415,-0.0179860297587336,-0.0179860297587336,1.4,1,1.27442650807137,1.27442650807137,NA,0,0,0,1,1,1.09692206941716,1.09692206941716,NA,0,0,0,1,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,0.294971393656461,0.294971393656461,0.358995441788589,0.507696222607543,-0.0231211064280275,-0.0230771010276156,1.09673861492324,NA,NA,NA,NA,NA,NA,NA,NA,2,0.908425335003919,0.908425335003919,0.0525320722063046,0.0742915689737187,-0.00512405010804946,-0.00519242148741045,1.1295360155724,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
