"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",4,1.89664482364504,1.2990358499012,1.04577998035827,1.67572954234749,0.802485325106302,0.668363157030602,2.13749228083928,0,56,1.78672341928804,1.77129583628473,0.333587365398895,0.426536277155204,0.168006239541627,0.144911642572026,1.26000382811357,13,1.66491205791584,1.65446185354006,0.215663865524433,0.206940855349769,0.114598462514702,-0.00131240010583599,1.39503980349428,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",45,2.40074638953826,2.31672849332063,0.528052691456865,0.600167268371585,0.264111429001947,0.271454856555271,1.98977087789306,2,45,2.52853265527122,2.38903629461432,0.557757155141785,0.56842723374551,-0.0941995991349026,-0.0776515269497688,0.525721942990796,18,2.33712871467617,2.31784602212775,0.372402530685714,0.495789422429114,-0.0168475989953665,-0.00591827914811032,1.58241535078121,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",31,2.42606003481495,2.46276483339765,0.422220684401635,0.680857816061016,0.0428526435984397,0.0197858198505777,1.74445481091991,9,32,2.50456172984652,2.46922920349905,0.668409832185306,0.788240939800566,0.395182070864981,0.216636897738875,5.03069826508327,37,2.76213415028603,3.02079739851178,0.669082549941723,0.603459902723532,-0.334691626808795,-0.00634020600687955,0.358374828227192,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",2,2.04198761204685,2.04198761204685,0.0601586003391863,0.0850771084930599,0.0116295160411664,0.0132497136177716,1.56039222905461,4,48,2.16643888979587,2.01414735603062,0.522733098262945,0.545202702801692,0.0406727858165376,0.0267407537195802,1.2854781357465,12,2.2848437291867,1.97307666787102,0.761580154944145,1.05056595460204,-0.179962913487887,-0.136641058286502,0.848781986046852,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",92,2.49587865501829,2.42653241080934,0.44101510765895,0.516846972589653,0.1853622659733,0.218857566071425,1.51248272207386,3,6,2.54602455688347,2.4477188657057,0.36525619009318,0.50069690344573,-0.2182873315534,-0.273020301898778,0.440639903052214,6,2.5474828185163,2.30227069745462,0.671268514199835,0.804995925197385,0.366049392123566,0.416692353132886,0.783194314952863,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",9,2.68274323833576,2.4830101797663,0.475676337830309,0.488372890383413,0.125461359027222,0.123619673211547,1.27577979742371,47,NA,NA,NA,NA,NA,NA,NA,NA,25,2.3916656158523,2.38652648056317,0.157453108023993,0.13314049909701,0.0554982701639389,0.055142485313399,0.82551463344044,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",37,2.73696040122756,2.44150752402035,0.800856928033495,1.48645399766722,-0.288962752596683,-0.023636255847789,0.450330434748592,2,28,2.81043216095396,2.67413081230624,0.972381032807068,0.949177456871436,-0.0622630468807284,0.315295727960061,0.511158131688974,47,2.5787230413707,2.39301461928949,0.930663601535302,1.19103423864121,0.285818502070667,0.186072162637414,1.22695867567099,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",3,2.01727299869997,1.89629164231115,0.867571115572277,1.70413477966501,-0.222735042550663,-0.222077192909311,0.466666666666667,0,9,3.63675016253007,3.30735207480612,1.47139392042311,2.88877224500864,0.618766240899448,0.121008532103634,0.411158780590528,4,2.09516314586083,1.98067057312002,0.484483568002523,0.641774937943456,-0.25476541874356,-0.252091248258782,0.253513185633687,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",45,2.31609859458469,2.20552259930674,0.355564136843937,0.543093803768624,0.0575889063835128,-0.0421920095938832,1,0,29,2.58852487974673,2.6028553541688,0.625268866910516,0.974415214883471,0.0750096655535006,-0.0296332055149673,1.22003191840751,144,2.50487200328631,2.47433114464138,0.478858326878305,0.689475633444925,-0.0191213879457435,0.0604507724328391,2.35505873021227,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",32,2.57583573117923,2.43229221855334,0.596143456799052,0.648499514294176,0.0715947017923046,-0.0716778222618023,0.923076923076923,7,18,2.91902262608789,2.57488523881861,0.8388841253454,1.48964673249378,0.865468710452157,0.43297494384782,3.24483610492947,8,2.38708712557064,2.43631206425464,0.26404171431474,0.184729904833933,0.0758729217714757,0.187969372591884,1.03597084631746,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,6,2.61671173470988,2.41984399220497,0.476531067915482,0.344256206613196,0.0623004952330332,0.0891769731027592,1.06172412008549,28,2.97778887759677,2.86936536410004,0.540674046770377,0.802798389905487,-0.18028703086514,-0.174801800441295,0.363614456659576,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",7,2.44665738361396,2.30798633615794,0.566844571395678,0.909771359936954,0.219475361880478,0.274425407246873,31.8777777777778,3,19,2.57519991619723,2.61332411957566,0.647393285356592,0.851596562879125,0.219312586121328,0.198780390488035,2.28595683346961,2,2.02028003923887,2.02028003923887,0.00626675268291859,0.00886252663622145,0.00134262420577595,0.00147708777270357,1.59305993690852,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",4,2.99491759515862,3.34462701656419,1.45789133084878,3.09978792461764,0.29804206647537,0.231874264511896,2.16193659820503,2,9,2.44861182823907,2.52441283761109,0.695293076844802,0.447038027770176,0.0953122740216572,0.0801317809681607,1.49830132838513,5,3.52614322645213,3.13242126110625,1.64435798841444,1.51320050903353,1.9231999202643,2.09949872969193,0.974922875498589,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",31,2.80864685878979,2.54128886524036,0.881968917113374,0.996008941337696,0.137730522036269,-0.0696467159776051,1.39238509589424,5,53,2.56806380647708,2.50240988027736,0.464450862393142,0.453045970020359,0.300605799440864,0.236483434946244,2.32155527444086,38,2.24021578601925,2.17730686920048,0.377564521479199,0.461479461828737,0.40363432625818,0.343404519072033,1.05218066595945,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Peru","Peru2010",6,2.12641629348392,2.0772358767057,0.478726040142873,0.475594700207775,0.0158731910923291,0.0236751539189278,2.30965093536919,2,42,2.32797759889601,2.30802104364992,0.38448830562352,0.445762618783165,0.20916220163801,0.176276471974776,3.91321965451427,27,2.20187412375619,2.16377796836644,0.312626085612929,0.344744165678952,0.469726529233693,0.492653607414365,2.33333333333333,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",10,2.89892509683686,2.68722320947028,0.95652890484526,0.824237854289212,-0.209759776884974,-0.221601242043946,3.56576073597835,0,31,3.35966947751718,3.13775552815419,1.27867560013793,1.02647134890034,1.31606328844931,0.605320691952714,1.63760363298611,7,2.50773988541294,2.43903534638582,0.351074538538426,0.249218457453001,-0.00119980984127109,-0.00453807668105755,1.60306708082464,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",12,2.43735265416833,2.29910960941012,0.89331788709357,1.50714506592588,-0.734408251149277,-0.855478014833906,2.6085567347483,16,3,1.97589859256916,1.93972145213925,0.251305848290467,0.460363265987088,-0.172360377741271,-0.141952975850208,0.273096899829793,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Turkey","Turkey2013",18,3.07923368967652,3.3972379949258,0.871790996344994,1.40761831569801,0.197093802652857,0.30949665560533,1.38536396412667,5,7,2.41126483358008,2.36314308912375,0.344463985599703,0.0401350493392183,0.0359773897216577,0.0667100699943105,1.62610086917119,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Vietnam","Vietnam2009",3,2.54528212236477,2.51383875162459,0.625982353982713,0.796326234734963,0.461949647644492,0.478646014719177,0.835935712496365,1,11,3.41437108264333,3.12974567642189,0.717883342082527,1.44369255885721,-0.156442125871023,-0.0578939271733941,NA,3,2.46443032185044,2.46325355817398,0.159850809139465,0.218133457449948,0.134803398670957,0.132754728275143,4.40391266342722,"2009","East Asia and Pacific","Vietnam","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
