"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,13,18,1.29003484909049,1.30476488319186,0.153424642206491,0,-0.0183689708260918,0.0116736483399134,0.251635631126799,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,35,4.71389024087144,4.98050790477164,1.01937827609072,1.7108368826061,0.625808766377249,0.659868230770609,1.3886094660672,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,65,1.79644534573078,1.66745868150539,0.741985437578998,0.926310477442527,0.320772132526075,0.288063480761597,1.02718893691025,5,2.13890170649722,2.18406481692479,0.303145480398243,0.505329961688734,0.115838526033889,0.0917985290676158,1.22374523557064,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,3,115,4.46920192395211,4.5218377979004,0.561334553427115,0.607573159118971,0.303118121950523,0.344995664485182,2.07733649543989,2,4.41533473929989,4.41533473929989,0.0323477561394632,0,0.0011374725758236,0.00941842494451074,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,44,5.34727625280469,5.31071079387917,0.633722554313672,0.695457313816114,0.554017773319592,0.479115403348407,2.52455584467609,2,6.13191163144422,6.13191163144422,0.115574485180863,0.163447004407065,-0.0326683521233069,-0.0315565998607699,0.684884762217258,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,3,86,4.15387096995114,4.02719687052201,0.816763496733392,1.03298779235917,0.101303334535864,0.537751632989532,0.863986387192479,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,7,4.13959496647369,3.90574668049164,1.63991709587814,1.85562438426961,1.51065036425442,1.11776309747674,7.82516823132248,9,4.55581318045438,4.28531881714538,1.21273576194593,2.68746691465629,0.414046707028442,0.497712277430246,2.54962374599393,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,261,5.02593238819155,5.02071510825265,0.875737781107118,1.39449504830243,0.424401194057143,0.863840607722961,1.37130325036103,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,3,63,5.08712411183799,5.0973890733262,0.698510514591429,0.872723649566343,0.415643212943359,0.5865367472995,1.4,9,6.74688575300052,6.00050794738051,2.04332548676328,4.64547322399493,0.168437095358473,0.174378146175859,0.844805295884062,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,1,26,4.89140252833023,4.99244663388183,0.662130718821113,0.672969256353813,0.224412960110131,0.294429730752333,0.915561141532717,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
