"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",5,0.015735943855114,0.00340970029869418,0.0207800899984917,0.0391345168266168,0.017806134680201,0.0178145536722566,0.0739741213374962,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",44,0.496718743493498,0.576365113419029,0.36338405297368,0.370384378975249,0.00640358418388678,0.0808257002714452,1.25500576458921,2,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",8,0.307082042321759,0.220102541986497,0.394779157736491,0.528624856156502,-0.00959280152602563,-0.14944914751322,0.340379751703503,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",29,0.385307721703096,0.38778096194842,0.207665429821246,0.304228884076143,-0.11127238150853,-0.120645173411578,1.24794877222162,1,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",7,0.261636274551421,0.198011201050816,0.202687544778293,0.295663185421623,0.131951866776302,0.113684472491324,0.222482626838524,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",5,0.919346953391097,0.439791579501997,1.12225271262869,2.24818286375997,-0.182985224742225,-0.12150130113126,1.58940058603593,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",11,0.255143143146895,0.250886468780375,0.196888301196984,0.207992192243758,-0.0124672219083452,-0.0262832758173639,1.69065930290434,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",8,0.405142081000228,0.270706624802822,0.306788763870801,0.385563132226729,0.107018112852057,0.0732464093662339,0.224510392601307,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",54,0.307838561353668,0.266358317442814,0.286031359678026,0.404751971954426,-0.0265647056448864,-0.0422298048204581,1.37700984650096,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.299225450537411,0.172460490265709,0.317444301817481,0.593383975953582,0.0154978163780283,0.0391403623797955,2.3382330153424,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",6,0.306753857151475,0.291308102230014,0.231100610837455,0.380814244240042,-0.0326435619714721,-0.00504003749752085,1.44952755381517,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
