"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",7,78748.2561138921,56117.6728954938,48766.9900795146,88543.0342929066,23352.0979959025,5501.52434305897,2.70531431243833,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",18,6257.17327846778,1991.31280875719,11298.3565173037,4155.46020441654,26992.9161965643,24309.3570649574,1.26618246314315,3,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",92,59069.3361374054,33734.1061534683,61889.2987917832,62919.9809985224,40778.5419954237,29025.9896912,1.05770663956342,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",3,67950.8621904929,67144.1411311574,9830.23428260109,10119.5770112998,4615.93810873973,6029.01258912836,2.09441887404896,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",118,51056.7605889401,42724.6887442362,37365.5958675461,27064.3355558401,16591.4342453635,-836.269383213814,0.931803959684172,9,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",7,40136.7634311655,33061.0310223037,27176.0714611841,18289.6217987106,13616.9872780545,6706.83185970739,0.269663224981683,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Djibouti","Djibouti2013",7,1812935.77942032,368068.308140091,2548365.71535436,5272413.81208934,-1452824.10052808,-1357640.01530175,NA,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Egypt","Egypt2013",15,41212.8834305595,19870.4805751933,37793.9304962002,47410.0765537646,-627.207194959061,-609.384539374804,1.00427290975217,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",515,27331.3104360709,19632.732937894,25069.2586151288,26646.7331090028,1201.39087868312,3726.2746181298,0.743793131690947,19,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",6,24779.0224414873,12753.5748870224,42837.364482552,56179.824237709,32945.5422808585,6063.89648301073,4.54839292190957,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",12,14195.4721301083,16008.3872782135,7995.36199921838,5186.33935290825,3500.11419374084,5284.94478849311,1.84342648506165,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Pakistan","Pakistan2013",7,18629.3792819132,8062.45980821783,23448.9097347103,35727.6243782804,17755.8832940158,10333.4346405688,0.816666901249709,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",6,28559.7366672483,25726.2481623501,14915.3629299804,29996.0429574328,-1498.97010616296,-2473.42125004127,0.338977116848778,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,25427.5310734718,16459.944950338,18219.0151011343,24760.5981434635,8580.07405052994,12399.3108130827,1.10411398365514,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",12,160064.997669833,151953.755595175,156323.267901084,310432.005492955,-56503.1496530359,3947.16230143896,0.20304343825673,0,"2012","Europe and Central Asia","Russian Federation","High income"
