"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",6,1.45503311642296,1.38904913968871,1.16577990404744,1.54688407711684,-0.436183382567693,-1.00418013598724,1.3200798807322,1,0.444444444444444,0.444444444444444,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",7,3.28785691576507,2.53966437947489,1.81492390264693,2.79571361871249,0.504253996723533,0.281756175038149,0.746494459029362,1,0.588235294117647,0.588235294117647,NA,0,0,0,1,3,1,8.22190686374874,8.22190686374874,NA,0,0,0,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",6,0.46610869917339,0.450865422660797,0.112427301379487,0.0635852305942204,-0.0606378356489984,-0.192321559435005,0.793012855706829,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.17688679245283,0.17688679245283,Inf,0,0,0,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",4,1.53047768750969,1.53027793834502,0.274675818703791,0.339097435778862,-0.221990877808038,-0.0868120451176288,4.65738013344576,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",25,0.812231047344596,0.490487209889025,0.74562406810518,0.714742549025396,-0.454467611814031,-0.367957091093014,1.49996523112777,50,0.795690856496127,0.654412406548875,0.725013550348376,0.738010149437622,0.00481384089708294,0.0909517138994488,1.46351180618177,6,11,1.20474216536425,1.73393716089804,0.868162617573364,1.45559402593678,-0.927364746962388,-0.655177046862946,0.54025621523817,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",1,2.5,2.5,NA,0,0,0,1,1,0.0543478260869565,0.0543478260869565,Inf,0,0,0,1,20,12,0.539031143901046,0.455060795829813,0.309588727322797,0.330725737392637,0.179435472900849,0.240286991214613,0.196548110062872,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",190,2.01512427972155,1.55488627537102,1.56186686201764,1.99614612169571,-0.0475058293218489,-0.196419375500791,1.04039078950644,108,1.39189392395216,1.24690461816115,1.04920478554756,1.17011128775835,0.135514949312849,0.192064353660305,0.62207025829311,12,85,1.76272913171257,1.5251589501941,1.40032105637062,1.4250018326657,0.540624883745932,0.258744315100995,0.643212682503015,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",4,1.92472218635858,1.9278531556787,1.03641011729655,1.81152993348115,-0.0667919791798509,0.0486531794549327,1.1752484205361,1,2.06953642384106,2.06953642384106,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,2,0.0378880180925948,0.0378880180925948,0.00525984456783611,0,0.000158335311613058,0.000619878626984023,1,3,1,2.02492211838006,2.02492211838006,NA,0,0,0,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Kenya","Kenya2013",4,0.0387642484694243,0.0418152620444719,0.039429211313845,0.0715215316797142,0.0123664810441719,0.0144915307278521,0.895858907987462,2,0.934642746207038,0.934642746207038,0.99559380499658,1.4079822616408,0.412361933837324,0.431478435018954,0.645760862503818,0,1,0.0738041002277904,0.0738041002277904,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",4,2.34927073853181,2.378641985913,0.277578270600558,0,0.0275660200463226,0.143782123601841,0.996143250785977,4,1.09215137004508,1.28091735461197,1.04874331840104,1.78593691800965,0.740246471790322,0.725563444919376,0.0889628896868582,10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",3,0.904882018608707,0.70312636333827,1.064526913271,2.08517417882284,-0.165999375153118,-0.17731448486711,NA,1,0.864864864864865,0.864864864864865,Inf,0,0,0,1,3,1,4.05268490374873,4.05268490374873,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Peru","Peru2010",5,5.04719347620957,4.92266623721927,3.50666983457326,4.94738931903911,-1.79308644616057,-1.02993140772682,1.51395948074123,4,0.608337689413961,0.485995056170179,0.496541384815252,0.513942358766123,0.0902129807346774,0.0712771646763914,0.874696965234079,0,1,0.189189189189189,0.189189189189189,Inf,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",43,1.82716825469096,1.28100037060466,2.09054711438742,2.32126590005762,-0.761420221922899,-0.828301757140198,4.18947356540508,29,1.67752162248818,1.19707165768861,2.23510274950438,2.38774789083332,0.518909246060489,0.571178710359761,1.85462465437345,6,1,4.19023674837628,4.19023674837628,NA,0,0,0,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",24,1.05933788778813,1.00601086115075,0.673114079434753,1.05923224340716,-0.419548072931363,-0.260944121779913,1.10660052030172,12,1.64743096789309,1.0204205595303,1.75034747051312,1.87266326778344,0.404464946028039,0.366439681583831,0.618187925007809,0,8,1.81213922076291,0.998934094019154,2.35723422847846,1.55731225296443,-0.197485526738301,0.0354857769809249,1.0413616460241,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",4,0.466530854853108,0.344007874857099,0.374491621879848,0.5504308088122,-0.126950430560394,-0.0772937372326269,11.9104548434561,2,1.6732828380292,1.6732828380292,1.20591311072838,1.70541867623561,0.41357814129847,0.680734345556229,0.746631006677676,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",6,0.853573349937395,0.838986854924776,0.114276369730124,0.174443208622369,0.0131465385694823,-0.0055277142734272,1.28995449087504,2,0.451113555948032,0.451113555948032,0.806788038560877,1.14097058609318,0.219863670893421,0.231277821505374,0.571120352549934,1,1,1.62872221953227,1.62872221953227,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",1,2.87504645881421,2.87504645881421,NA,0,0,0,1,2,3.35538091387532,3.35538091387532,3.08753896837283,4.36643948342829,-0.385274072067202,-0.385274072067202,1.21428571428571,5,2,2.19657306656525,2.19657306656525,2.90042292642622,4.10181743916983,0.797160047250431,0.777930893635657,0.702971811960752,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",6,2.42362272997804,1.67114783761493,2.57855656397994,1.92914431842713,0.816333075237258,0.601754430779707,0.50083218136548,2,0.187982701117752,0.187982701117752,0.00221083367294425,0.00312659096442888,-0.0016231457435802,-0.00148703716600886,NA,2,1,2.79955207166853,2.79955207166853,NA,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
