"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,28,5.10325226627656,5.11464320968509,0.651766832083501,0.840784771861845,0.185078179073774,0.409606035061551,1.45646446523161,3,6.14709189521236,6.20417734953122,0.675910121448982,0.913744652673415,0.339805787277799,0.251125587449735,1.37857651490257,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,30,-3.20756669150303,-3.24055115963596,0.956134827906833,1.00713307786039,0.424085151105547,0.452612880450243,2.51265282643808,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,1,27,0.990599354576276,0.598491279045714,1.20479952207249,1.42957573127611,0.416688427904488,0.294160759011048,1.66734424773193,23,0.945753401420398,0.602209414236819,1.15011311969732,1.80409595338195,0.0639180007238821,0.161632899258475,0.84513113657009,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,116,2.31999268636539,2.28714675576052,0.868234113119686,0.991565355415728,0.60278791123434,0.652019443926452,1.78447441502586,8,2.4752626226065,2.15317062893924,1.43802740040757,1.44057834096064,0.678712886119735,0.249292891648888,1.13492961299814,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,1,117,-0.30931387534982,-0.57747884893894,0.923797885970468,0.820801652492493,0.161311862040232,-0.0207746086868387,2.34175586950564,5,-0.650438338194299,-0.70541110135332,1.4049620754292,2.48774104615837,0.220163161320095,0.0830357957854365,1.9055856182823,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,100,-6.75018005067199,-6.97367338987413,0.783135382609406,1.22709628554855,0.353774620931544,0.148045565442372,1.6,2,-6.52612733572434,-6.52612733572434,0.000708689565557569,0.00100223839512381,-0.00022778145343723,-0.00022778145343723,0.6875,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,10,-5.6166423668138,-5.76199119296658,0.612232040096277,0.668151328279745,0.22361370720334,0.212218846452758,2.0792487652293,6,-5.89798517484149,-6.12057521938864,0.873454100574008,0.710036062352568,-0.464979026076164,-0.589004133294867,0.0453583273087204,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,0,13,-5.05264556514623,-5.53253878019836,1.64939669893981,3.08778175668564,0.31243128266338,0.214697950846433,0.359263802520824,4,-6.32361001543604,-6.07564819674134,0.685127125918211,1.49055469007828,0.0938568939173487,0.0943798646621823,1.07353220599422,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,9,58,-0.677235996580966,-0.523896823796444,0.698138665908798,0.567197430519606,-0.050524181477637,-0.25005484171107,1.19736739076903,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,38,1.10233683985397,1.37450714048853,1.23625763990408,1.61054865345037,0.402438685924472,0.377333602011892,1.14409058994452,2,0.300195361791586,0.300195361791586,1.27557395402702,1.80393398559489,-0.181678110230193,-0.180393398559489,0.807387034547764,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,202,-2.65835744806449,-2.80838220335351,0.873701833146586,1.15081283661548,-0.132861752036945,0.0573828933766139,0.452891665276478,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,1,34,-5.75488221544072,-5.71673709274739,1.19102534613316,1.52057906216927,0.0104285321079104,0.0368404302647628,0.904840885384987,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,6,132,-1.60277808764499,-1.8897273074734,0.778153718337061,0.779522020605153,0.313149757584562,0.296804799254876,1.01989928576739,10,-0.583552905057971,-0.584319910575088,0.460178131664391,0,-0.296331317717043,-0.127210008621946,0.0280038756066724,"2010","Latin America and Caribbean","Mexico","Upper middle income"
