"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",73,1.76960957158999,1.69848569313845,0.36972285574765,0.492161459507448,0.194049443423628,0.156492842323705,3.45754806244946,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",102,2.36653308100413,2.3166632833592,0.400845161301354,0.379358750493271,0.0335498357923791,0.0251951249421607,1.40820179681294,8,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",103,2.67255771701483,2.88642674257957,0.661367967340893,0.877915417913989,-0.0445456741366302,0.127425027003777,0.61118824997395,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",65,2.19711715568286,2.01319073583367,0.598127443834674,0.599740324084902,0.00565813921998921,-0.0117944804879338,1.70738833125823,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",104,2.50339076110613,2.42594789621405,0.443731014876813,0.534231287259523,0.177067835466937,0.216011932437451,1.18520184743042,3,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",112,2.68137515077148,2.4602074599061,0.870359704960572,1.09098827160693,0.0549385746171603,0.19461006078919,1.05931322490596,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",16,2.98533080564547,2.50212392273866,1.4052892336465,1.68458864188723,1.11790744531557,0.464763165384691,1.15137654375051,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",218,2.47589341953478,2.41014991437287,0.473782594320021,0.650418959757239,-0.00126954113253491,0.0860005359424538,1.23981816170985,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",64,2.58807796900573,2.42901822742032,0.589151241244088,0.639299789311906,1.13422863675372,0.607313080440651,0.892978834161449,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",34,2.92093826270548,2.75259189788297,0.541010271589179,0.861648188018972,-0.143225507274921,-0.128103276201805,0.640554579314344,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",30,2.51673062693053,2.49285483053971,0.609965027545924,0.804548552282803,0.198269480801346,0.21453976739835,2.83548976766855,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",20,3.06074318988001,2.76631043377884,1.29363264631426,1.40608216848804,1.11420649138462,1.12867555430815,0.848418552704227,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",121,2.46567601375191,2.3787249609146,0.526312384812633,0.50972393281249,0.358615859131853,0.277059255625306,2.04134186429078,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Peru","Peru2010",74,2.24919761473445,2.21935975103655,0.343491035878848,0.349425750658119,0.318812375011685,0.292303140997204,4.08810240047608,3,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",47,2.86896871009905,2.87043677381859,0.715713739180562,0.77414032076641,0.105174508186075,0.186684449502289,0.80058793692811,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",30,1.75874983994171,1.50499961349941,0.565402221592692,0.529014366115565,-0.0645675268574785,-0.367956644961306,2.57125251129265,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Turkey","Turkey2013",30,2.75887488495713,2.55301766141394,0.676600901745303,1.11059988785061,0.0267595799828991,0.213873446815063,2.94778005505857,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Vietnam","Vietnam2009",17,3.09144509680925,2.91454955989624,0.750869865366951,0.663698827107766,0.0316332452218289,0.048729420467671,2.96296690521035,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
