"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",47,7689.29472233766,7211.65107278545,6601.97230138776,10004.7141700741,-1766.04743559405,-779.502142028693,0.312130762743057,4,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",98,24539.6152745508,15037.2002712283,25098.6458733704,26308.8466614995,-4068.44022888074,-3481.41663975497,0.717723575917671,7,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",106,59940.2805460415,4804.52373254497,127408.568606021,53781.3660706796,-28035.3632419334,-26438.9231295448,0.236842105263158,24,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",31,48406.6184130224,40678.4936641332,33641.044591558,32804.2328042328,12452.4554587982,12937.514811302,0.952380952380952,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",711,73011.8006060798,53333.2659561848,58443.4459330558,65104.4497288224,47179.8286461049,38546.3466396758,1.92307692307692,25,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",77,15747.7750972026,12617.2737085634,11438.1203901242,13685.0108631926,-935.906584917642,298.048175112012,2.0101073206145,3,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",84,14840.4855016392,9805.54991132749,12682.5305283212,13303.0423018605,-974.136568199612,-2118.21348989777,0.90628281579701,5,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",34,93699.6681314705,58120,84307.3559374908,132500,47028.13927759,53555.1860861936,1.33333333333333,3,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",1027,7389.82215744759,5208.92258027931,6852.33128495619,6546.43363654554,-186.398853886946,547.984212675707,1.36363636363636,117,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",64,54815.5642613695,50000,34641.2716391299,36458.3333333333,3658.35514422537,4280.62222282809,1.26028756735514,4,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",97,28640.6665152398,19456.9850220434,28361.9991168227,32257.8262801904,1933.27651916122,2432.8928534981,0.510007665211968,5,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",67,35721.2320214619,35081.0260384307,18931.9051946662,27272.7272727273,9648.55425490176,11199.2102147889,2.4,5,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",69,9657.54035802336,6162.83386513807,10434.4701174069,10911.8835005746,1074.89821760546,886.595145348227,0.668671282285466,11,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",98,51777.558886222,45863.8848132494,35930.4522776456,38616.8970939965,-8415.19103513916,-9077.00479960664,1.73987411433049,5,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",83,11669.6651214792,10071.2250712251,10635.1641795269,7049.85754985756,5221.91965754627,4771.13156561895,0.929726547968619,18,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",70,22369.3474370159,17320.5085994348,20359.5890169786,19096.8968657876,2208.20363479549,1757.28726090394,1.11111111111111,6,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",1291,39290.920035867,24744.7723653244,40030.4001479915,51803.6983257307,9775.44402522877,14738.6952814484,1.06231516392142,78,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",102,28380.6107153433,19252.080938274,25993.226307823,30998.5706543918,2188.27563845224,-1136.7065785762,0.54445243467143,5,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",88,22971.7047752275,6431.27504723636,32298.2549307168,21878.2656862332,15311.2697944198,14264.3276049893,2.07576013778372,5,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",54,15928.6601778669,12158.1940310656,12003.0710446588,18570.1476507708,-204.08862967018,591.782924807363,1.94800329416908,4,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",87,17052.7686584386,9394.45828499748,20829.9682402931,20613.7580299148,27067.5028591314,34519.1353943714,2.3473917926735,14,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",655,53950.6529169577,39334.7397180856,43914.3848895087,38094.8145072548,28278.10944998,22627.3317931654,1.34516912405544,55,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1608,47506.0113660161,35346.9045977466,38683.9201186971,45555.2211035854,673.337566362895,12333.9232093651,2.10526315789474,83,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",631,38841.7144088496,25483.1012725539,35570.5187568416,42321.7544981741,24717.0503500966,41512.057509784,2.14285714285714,41,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",256,29044.1799504132,20707.2975381059,25335.8811460636,30525.6717753506,18136.7266289548,16165.2250053527,2.23727664352913,14,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",156,4486.45464497255,2015.28383782473,5877.87194927336,3172.43727588489,11429.5467219187,15971.4368638047,1.2,46,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",106,71219.4976321884,60245.0685361325,51161.9213424289,58503.6925740085,39352.0821382677,36016.3854921397,0.993362973560925,4,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",94,79463.5897950641,59379.8709993742,62202.318327248,62708.1183928103,-19119.58364697,-4490.7092752188,0.519275312370793,8,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",52,101489.628306986,25911.0425394147,148205.860026623,123049.738891989,-44585.4065563462,-41412.4775812789,0.463859051463617,2,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",24,50596.9874443155,32029.6296296296,43961.2303041789,48497.3544973545,3262.66056901876,1895.56784892742,0.977272727272727,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",112,27997.7424752752,23003.5246833566,21728.9429967899,21901.2026577278,4035.99098378922,5362.0954712917,1.04729153898931,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",192,4969.021255024,1259.66700139445,8858.15867520067,4090.73161801863,4391.81228931461,4263.26554008556,1.17769810099586,32,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",108,42565.2497027127,28594.9620328451,37709.8108706461,47225.9194395797,19250.5773077528,25325.8752382294,1.66666666666667,8,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1601,17368.915891763,11606.4023561976,17084.5618478786,15672.6212511782,389.459720436756,1044.77618541054,1.77777777777778,140,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",122,29173.2568307632,19773.0203228484,24676.7314273712,36262.746031746,10178.4798368513,11902.5850837154,1.12717351913236,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",74,62241.0864073144,44988.3599499242,52722.3428497032,59454.8147492143,8277.43184876717,5567.00568077719,1.12915269257704,3,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",230,15269.9570410654,8073.92075124655,19448.9930572653,16740.3914476201,-2322.24442300752,-2548.91551883333,1.5,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",117,28391.1455454044,21883.2378226779,26110.2448333255,26174.068768301,-6086.60137933383,-5244.70443595712,0.32290886160777,5,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
