"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",59,0.515907008837065,0.481721170429936,0.242907734925864,0.352942276557988,0.00322385233986391,-0.00408548449091597,1.12947917673523,25,0.579519232163217,0.581170160834323,0.325900795960658,0.305924179604481,-0.048454782333957,0.0154340769487491,5.75293238350014,4,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",2,0.568228234799815,0.568228234799815,0.0222766835007746,0.0315039879314883,0.00305042962269293,0.00311266946628478,0.790745896869494,2,0.649254441678042,0.649254441678042,0.00969951245677832,0,-0.0024373227158138,-0.00321933864785716,1.26397302793212,2,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",3,0.280593075373119,0.217267310433232,0.449381754497751,0.777790168614506,0.0562102217627648,0.0391913806104404,0.845979265548713,23,0.503438222955703,0.508386635687344,0.179384740110338,0.303030303030303,0.000541038658679037,0.0369778918035839,2.02521091434716,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",48,0.331645740703896,0.282914032031387,0.267335133819401,0.368427353727578,-0.186284680609256,-0.169975183080197,2.54277992437325,86,0.430479729588917,0.396322101699057,0.27270611341783,0.393466810639719,-0.0295012453395024,0.0272910076800457,0.810226378316379,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",3,0.516157022408572,0.394164753100025,0.328773458228129,0.579061953361942,-0.0976319871009312,-0.0888145460687108,0.960080261471789,6,0.633094258712039,0.633323956202348,0.320341311778412,0.339684525946385,-0.0134703150394979,-0.146330278140387,0.998389222129991,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",8,0.587600809709213,0.64431609445561,0.276705466976191,0.492939191092084,-0.113308595970565,-0.142473010589943,0.481059248424608,8,0.412733667607048,0.373263950338766,0.210730814045415,0.351999044297598,-0.0394792099447866,-0.0162018688562008,0.781429548962246,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",50,0.245900023553533,0.252976755109272,0.234407673387666,0.191839656406586,-0.0266422954980226,0.020488684483845,1.08220561246468,75,0.319492500816332,0.320371587218282,0.206324320959171,0.336976460637749,0.00113485468427472,0.030170668709078,0.997417481539644,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",10,0.599184885185708,0.6988658615699,0.273431111487662,0.371746802818934,-0.170661636392333,-0.0121423927829551,1.31696246591422,10,0.383099073024051,0.404881773259272,0.162029238013837,0.297041369240494,-0.0230636105299157,-0.0390166618732287,0.848544465166766,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",7,0.446016239358048,0.412598210634901,0.20892227945838,0.23415668306405,0.017316073918935,0.0114108049166658,2.9890128496225,5,0.402842952161131,0.353488181321258,0.128559062628411,0.0726004899385642,0.0212402950226061,0.0233040673552116,0.625,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.67107001321004,0.67107001321004,NA,0,0,0,1,3,0.672719216892019,0.670180968169309,0.0324015249510928,0.0541611268213998,-0.0159547008555732,-0.0126476490939688,5.81457328241178,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",9,0.351399881449122,0.299675181278295,0.259679778556613,0.47731333146308,-0.0119662246370489,-0.013031727995873,3.60843705443645,2,3.62864836141964,3.62864836141964,3.77218716285556,5.33467824552002,0.204666822621232,0.205179932520001,0.930333132104752,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",9,0.50029884546198,0.491474559074083,0.122673278877862,0.177859046674518,0.0287765862999711,0.0358542430783946,0.681810095023674,1,0.0274689339437541,0.0274689339437541,NA,0,0,0,1,0,"2013","Europe and Central Asia","Czech Republic","High income"
