"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",103,113202.239195782,92465.8216894106,90303.0515458391,86700.1090158094,16633.9299807682,17747.9560512187,2.25072167318044,5,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",5,21930.3889594122,12194.902448235,15484.3035493866,23730.2056492705,8577.10167883896,8768.48492802126,1.41402598206163,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",6,583972.027972028,158585.858585859,690095.66303479,1083333.33333333,333560.43956044,192808.356518034,0.91728624535316,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",106,13427.7711590035,9687.09540743146,12605.0981712797,13937.568387484,-1759.12367291529,-1222.4085387727,0.271693511134686,6,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",6,115687.015090216,114359.943709611,48135.5826804805,72916.6666666667,-4805.64778021116,-1614.10835752941,0.6062004717405,0,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",3,24791.0155883687,24321.2312775543,903.096485273098,1621.4154185036,-345.839062187119,-393.070404485726,NA,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",5,81090.1412358108,66666.6666666667,55186.9573510976,61111.1111111111,16773.129313529,16776.8281101614,0.706040427249848,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bolivia","Bolivia2010",6,49359.0921315138,17820.8605413128,47762.4799905924,95283.3175055397,-11890.3135225316,-19403.4044103082,0.980619668202088,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",5,32900.0950191522,35666.7583938156,22157.9042779202,34991.6914262197,8489.16826163551,8092.44826991197,3.26569560678487,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",125,140776.995532985,141979.707441805,124219.920535316,191119.405551513,-8036.12659265113,26170.6696618222,0.172410250196826,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",8,150925.506966152,38864.0600680642,200133.581886187,263085.274247756,49339.5717900262,49480.1274032405,1,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",6,16681.5200161362,16710.408580638,6238.60187870364,10026.5311922914,-1005.02969414963,-1302.46088816461,6.70048044148174,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",4,28029.2588764966,27661.3727851057,14282.6632770446,29554.750110315,-7187.15803287494,-6236.53830410893,0.847267053162523,2,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",72,109985.10057934,73941.9207771836,88548.9568358913,106971.074224504,71336.1062947523,56898.852612211,1.01599227121179,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",143,63786.7990817681,32038.207012788,72948.5040294871,93335.6459473142,4937.7523901707,-311.115706749202,1.26886219815468,2,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",70,56394.3135093411,65196.3619497257,24858.5638638163,13238.202444781,9148.37312621191,15885.5626778134,1.77227391487652,35,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",17,50210.7542792013,47052.9721578462,20072.254831696,15049.0706791644,4837.26053961412,4765.49268005644,0.942919271047218,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,43557.5591740182,18754.4252117928,51894.0724882418,73562.35083824,26398.7271267473,18345.8454925605,5,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Czech","Czech2013",5,205694.700514216,179642.963775437,168917.401427409,155411.930212686,6074.62017072199,-11757.4045979911,1.29652829972868,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",5,47500.1493302147,19814.8148148148,54812.2414234033,109576.71957672,-8706.4985365639,-8107.30712037902,0.0980392156862746,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",11,17865.313112046,14032.8833439247,7594.69937489647,12952.5881479213,2613.81629469146,4351.24793313717,1.28742270590776,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",16,8847.82260423187,4616.63426058808,11374.2100690819,6633.98293230991,7426.97290403729,7306.88060475687,1.32262709462781,3,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
