"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",29,0.429160616047285,0.414756385902337,0.243773553554514,0.410714285714286,0.104914901882187,0.119159054174988,0.733396941607802,18,0.594976810611214,0.555510638041508,0.168071101700158,0.248452171643109,0.020941829122252,0.068424482696361,0.210344030719986,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",116,0.439335216891344,0.429271770741623,0.203718554127003,0.240346729708431,0.255878742918136,0.173180331391417,0.0260867582138529,41,0.45856406185984,0.494019486318673,0.223254003582457,0.35,0.0635769501457519,0.0235934539032427,0.330387537332976,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Bolivia","Bolivia2010",1,0.00391920084865629,0.00391920084865629,NA,0,0,0,1,6,0.324874482334515,0.305142200680509,0.158605673854781,0.133333333333333,-0.010046022970583,-0.082546920199053,0.0458823878681026,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",6,0.403844200962913,0.415580170662621,0.230685453299878,0.391666666666667,-0.00768394689798528,-0.000451763504345043,0.734637658071348,5,0.327950653146257,0.271633669194491,0.306593561846535,0.5,-0.0836529206552273,-0.0859877838966143,0.346175983546436,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",95,0.335806024738743,0.306034695561664,0.202413552100087,0.328235294117647,-0.0514549441598847,-0.105346129033076,0.498544179140684,32,0.308198345487264,0.243471214461753,0.206193485116558,0.25,0.104613209323976,0.0331203550915603,0.222616759740347,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",1,0.833333333333333,0.833333333333333,NA,0,0,0,1,5,0.50158338576371,0.464267555030948,0.210793809578821,0.435897435897436,0.188636928143753,0.193822763147701,0.246465688203157,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",36,0.377988156407259,0.361043849166318,0.200735106722576,0.235724331926864,-0.0345032436323944,-0.0345309122511703,1.58930963427944,20,0.351518794555203,0.299053269355738,0.183925994333053,0.313153961136024,-0.00302842649078466,-0.0116212105679817,1.4822767406455,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",79,0.335905700129416,0.351757415975381,0.136527029743379,0.15,-0.040145934501119,-0.0459266844852729,0.626481074283811,62,0.367867042382298,0.401080723995993,0.187667987879432,0.3,-0.104628931229288,-0.0818782421877838,0.999841129706802,3,4,0.467838686316073,0.624079046907419,0.328836371942051,0.628985507246377,0.188038711722763,0.151863354037267,0.455301768106709,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.625,0.625,NA,0,0,0,1,34,0.349679691669948,0.358621557391086,0.221153791023923,0.368474782856047,-0.0189434618989839,-0.0553047239963952,0.289957489040652,16,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.53910363538203,0.53910363538203,NA,0,0,0,1,2,0.346197753561942,0.346197753561942,0.121201996420017,0.171405507123883,-0.00522854995205479,-0.00522854995205479,1.06497175141243,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
