"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",11,0.286853897968642,0.227473054339239,0.276989271889089,0.299042857142857,0.0942461818816335,-0.158730726413559,0.363393161941328,0,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",12,0.280258571186176,0.288942591482852,0.151458797122548,0.136111111111111,0.0347149698627517,0.0219931825129582,0.691611814893683,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",42,0.497369545296768,0.533333333333333,0.165260685332525,0.25,-0.127484219920531,-0.100146315732193,1.60486661927414,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.520700308031538,0.417638925348056,0.324033720651653,0.517619047619048,-0.120735527259362,-0.0379727081308714,2.14603219917805,0,"2010","Latin America and Caribbean","Barbados","High income"
"Bhutan","Bhutan2015",11,0.339506135469368,0.294535157268412,0.213816124709712,0.261647247472381,-0.0433927595107643,-0.060613630342356,6.12505027575546,0,"2015","South Asia","Bhutan","Lower middle income"
"Bulgaria","Bulgaria2013",6,0.466157908899903,0.633273913193746,0.340175525015046,0.655293575869215,0.0444723014293479,0.076530424781844,0.345398350113816,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",19,0.290438551746603,0.305600614658953,0.228381015503363,0.312292837190652,-0.0466069987301747,-0.0926303293451883,11.9312759831861,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",133,0.349483781088779,0.33580824136133,0.191599482095597,0.3,0.0501054014054127,0.0308371439082799,0.944432756111717,1,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",21,0.460375292681249,0.498181751094687,0.185955505199175,0.133333333333333,-0.166438110754371,-0.148327405235091,0.173446255310107,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",10,0.392983529554132,0.369150882237269,0.161478422482425,0.297727673202614,-0.0827931438046159,-0.0874469632386831,1.05153943099485,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,0.406581776579143,0.450628699643951,0.262344616769043,0.410420817961213,-0.066776795768742,-0.072497620059481,1.12317398119391,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",8,0.351834183940092,0.345058028539499,0.0916192337688193,0.0779220779220779,0.0334788111850391,-0.0195483516150216,0.128328462447354,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",11,0.0593569311643988,0.0263224583279725,0.0935169231372884,0.0415210573476702,-0.0193222059080543,-0.0203679223949798,0.963727751726785,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",199,0.370249691567028,0.371861305045622,0.21467753804244,0.359649122807017,-0.0468131746763003,-0.0360811890823546,1.58348464244047,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,0.587960491436349,0.567152432411133,0.0702123997076039,0.0635608621700879,-0.0163541414131737,-0.0397825727944822,1.46103260177694,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",4,0.330575455975919,0.260722850621363,0.297296030003986,0.139225604466071,-0.129094924625696,-0.131553692532782,2.60583333333333,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",2,0.700491500439742,0.700491500439742,0.0266723099422192,0.0377203424601051,-0.0122914973200391,-0.0111446466359402,2.05645782916034,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",10,0.197198110637982,0.0721654617919586,0.205261134632277,0.29,-0.14460692369898,-0.166376158546262,0.895097535749815,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,0.370214783492871,0.314601778059174,0.306839175982074,0.330400782013685,-0.180548247190325,-0.165370588184134,1.62863249831358,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.583333333333333,0.583333333333333,NA,0,0,0,NA,6,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",524,0.470895115202093,0.5,0.201185877430654,0.27,0.00566074994174809,0.0511768050673832,0.821855226290659,5,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",154,0.273312566125346,0.250212838765028,0.190643771516099,0.272727272727273,0.0705181861447959,0.0588421519474454,1.00895097200441,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",134,0.19833201851833,0.122596941374812,0.193912902211168,0.221003134796238,-0.0297531267601579,-0.0354161322787039,1.96809954246783,3,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",6,0.412894835487652,0.408175226835926,0.0287604763533351,0.0321428571428571,0.00497095784424577,0.0107830425899733,0.699641874679825,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",16,0.251566502597571,0.25,0.151641061021065,0.25,0.0494010457722424,0.0953394007969032,0.391329460376331,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",15,0.409697418305024,0.376675146362335,0.174619879375762,0.162393413823725,0.0107344282395762,-0.00574429238285934,0.405192002227292,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",8,0.257616669926593,0.24919016576203,0.193160744501839,0.233392857142857,-0.00613689486042869,0.0129634706210247,0.511643409121783,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",10,0.464137777817487,0.446962988169304,0.286775719702212,0.592966939655172,0.0311464753739003,0.0375379456249734,4.1507680723438,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",8,0.177549393755424,0.15795139562408,0.0749864428144843,0.111546840958606,0.0600854512305281,0.0699356526798754,0.133481289596471,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.448797714280334,0.498807816358552,0.232041590432424,0.333333333333333,-0.0578581073200837,0.0493544983735662,0.300716226453056,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,0.0509696331548977,0.0466295750943444,0.0409823288438966,0.0467027027027027,0.0107869464900064,0.00377448488092051,0.536879428033657,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",25,0.241121364781653,0.138723241616699,0.202139095779347,0.296666666666667,0.331625127240274,0.046570420028048,0.0645378503679722,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",15,0.405983825548449,0.341134529816821,0.166841526506976,0.232343819229065,-0.0515777369318966,-0.0955263997227051,1.03258031187432,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.70490668601002,0.705064524463993,0.0373269648796688,0.0517073170731707,-0.0201385594059157,-0.0329130462887086,2.54761904761905,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",6,0.692459738920006,0.196379449344191,1.20161442876221,0.486666666666667,-0.186272192588619,-0.154669556139162,1.84400285825693,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
