"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",4,0.000507085020242915,0.000202631578947368,0.000737805757131609,0.000540283400809717,0.000121765182186235,0.000121765182186235,0.8125,1,0.096899940920565,0.096899940920565,NA,0,0,0,1,1,1.74561357571573e-05,1.74561357571573e-05,NA,0,0,0,1,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Bangladesh","Bangladesh2013",12,0.355073596785523,0.20336924877323,0.352090969971025,0.614285714285714,0.0601573732532239,0.0333937218215112,0.618571481246748,6,0.433770418108475,0.440532188566997,0.244345779774275,0.3,0.0112058933217851,0.0151594723883881,0.857553668007454,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,0.306023833859384,0.303844907466025,0.158381477517948,0.225925925925926,0.0102890627804881,0.00135204539375392,0.9,5,0.12266917599031,0.100505541056711,0.163395406855259,0.193496240601504,0.00307270015492118,-0.0171771229688541,0.944619994456374,1,0.0961538461538462,0.0961538461538462,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",12,0.472126674709932,0.495040535179288,0.240714704618921,0.3153445,0.0128250404943061,0.0172638890967862,0.72823855265563,4,0.438804098476807,0.409803658356333,0.205117392227833,0.205882352941176,0.0327227087058298,0.0343100947186949,0.899435771408811,NA,NA,NA,NA,NA,NA,NA,NA,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",9,0.408339494323283,0.43706713566701,0.162483463864199,0.2,-0.0384524935547968,-0.033327255725704,1,9,0.461706428737452,0.524061994539821,0.164881768456257,0.3,-0.00457099891810515,-0.0264701323576606,1.06883122131565,1,0.500186029411765,0.500186029411765,NA,0,0,0,1,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",4,0.65648300253431,0.616101626792645,0.581936754949236,0.863888888888889,0.0804007011581831,0.0795198412698413,0.90839660726549,1,0.5625,0.5625,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",4,0.259547961604987,0.289867312020616,0.0961125889140362,0.0820561403508772,0.011556302729806,0.0155833751044277,0.888888888888889,2,0.00561030157511187,0.00561030157511187,0.0054997194092287,0.00777777777777778,0.00231289257747304,0.00215210355987055,0.496086555005784,3,0.0489420549138489,0.0520833333333333,0.0385127693457575,0.0828571428571429,-0.00188466227202252,-0.0022219197638405,1.01941747572816,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",4,0.443306556502238,0.440959571653199,0.0515489990463581,0.0714285714285714,-0.000399327585500496,-0.00707752207918051,0.88652403689411,10,0.281125781297655,0.247069049931124,0.2203874552878,0.366254792710049,0.0549150153869332,0.03794790785688,0.562375364274936,3,0.653504080307014,0.506961413616206,0.402973505036604,0.628611366166667,-0.135415833720844,-0.101585015074317,1.87463701772908,1,"2010","Latin America and Caribbean","Chile","High income"
"Costarica","Costarica2010",5,0.375288183627755,0.5,0.272911233665453,0.471794871794872,-0.0105094682688193,-0.00638995726495727,1.01274911708161,4,0.266918636328789,0.243990074894532,0.235346775898324,0.259980429658653,0.0747296897003502,0.0753419371938949,0.41326462579691,2,0.5875105831,0.5875105831,0.229794737122076,0.3249788338,-0.0198157825487805,-0.0198157825487805,1.13888888888889,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",9,0.220104471418158,0.206481428473708,0.208300644210379,0.267272727272727,-0.00564188089228264,0.00440107794478996,1,3,0.0734462069269586,0.033245893400299,0.100145176947759,0.169727513353448,-0.0279752879032302,-0.0232276476808944,1.74760147625597,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
