"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",15,0.636431481210035,0.626829874865235,0.326567903615785,0.267790527468012,-0.0750557662955704,-0.0364907242013225,2.90091411820239,67,0.530308579701692,0.520140008402765,0.234310037151501,0.338198967514813,-0.0110773259830483,0.0191695192998664,1.09005501384153,1,0.13254037655037,0.13254037655037,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",1,0.588205018859323,0.588205018859323,NA,0,0,0,1,3,0.570619174732663,0.583998371585417,0.118339444276435,0.0946000437543972,-0.0551668874816853,-0.105410623150957,3.63396773171267,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",5,0.580145225158744,0.60385509487345,0.172544643557045,0.275555555555556,0.0663566680837629,0.0203008700190529,0.510059044758733,20,0.466312163900842,0.507682232398569,0.217048757659349,0.206393544382372,-0.0384208368574892,0.0111372681194182,1.99633446793966,1,0.411522633744856,0.411522633744856,NA,0,0,0,1,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",40,0.28942235730283,0.261597594942107,0.191772478681074,0.199123394764944,-0.139450162769592,-0.0497638138045486,0.711388468255968,93,0.398703298797932,0.375238505152157,0.270330559660929,0.427209929444793,-0.120200239371633,-0.122251416873607,1.16303868136034,1,0.813008130081301,0.813008130081301,NA,0,0,0,1,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",2,0.599691115972518,0.599691115972518,0.0729238545305637,0.103129904097646,0.0235206540676904,0.0237992086379183,0.691902825903218,7,0.591324062239566,0.608673115113315,0.371488791878669,0.627188627612428,-0.147850727591906,-0.143204096852499,1.44478655030236,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",5,0.3832083971509,0.358548392796543,0.207993765845912,0.152881848291883,-0.0728074239439863,-0.0750545494851223,2.73496657155325,11,0.526650333814727,0.571966796383055,0.26095899602661,0.428319547754248,-0.0501082582256163,-0.0911556046016402,0.129939429871778,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",79,0.26242540480911,0.254104180129341,0.191247310027276,0.301416606348878,-0.00572909364717719,-0.000786783024417236,0.577998461239786,21,0.252278345561978,0.205319822180463,0.147235065807819,0.0966101694915254,-0.0010752203828359,-0.00849042782691558,0.582099107361579,22,0.382218456881594,0.369717301615057,0.143605333276722,0.18735518040384,-0.0480091437901117,0.00512334454473689,0.779143114810616,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.777414075286416,0.777414075286416,NA,0,0,0,1,18,0.380087547938759,0.38033730075235,0.160022969644464,0.297041369240494,0.0160313944434715,0.0304890213816093,1.05111417799643,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.491278428476299,0.459458232263844,0.118114602970768,0.197265326353662,0.0635836109100344,0.0669556744309303,1.2712443710952,7,0.379277788038169,0.341689250812469,0.203481915432235,0.163085833191577,-0.0441137690605176,-0.0345647929756451,1.14035916347549,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",3,0.553912893525782,0.581917780116555,0.252317041153892,0.218171462485402,-0.0231095010439389,-0.0438931859259541,1,3,0.672719216892019,0.670180968169309,0.0324015249510928,0.0541611268213998,-0.0159547008555732,-0.0126476490939688,5.81457328241178,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,0.470115160215373,0.302186878727634,0.283872701128862,0.473717061521344,-0.124005030154093,-0.114568441425634,1.54514836228452,6,2.12636196465783,0.766655801543494,2.83710802538706,5.65573254847334,-1.50943331426791,-0.958881449043031,1.75339952349917,2,0.0814306915438632,0.0814306915438631,0.0224058700023704,0.0316866852341208,0.0125012483540747,0.0125766740362232,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,0.508320167260891,0.522437236941694,0.148755204158833,0.269595679462852,0.0651449636987364,0.0712299204258746,0.445803285872551,4,0.311311317196904,0.472872096905068,0.276207467087746,0.452439964705994,0.136457368220974,0.0876120548452406,0.454954756549542,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",16,0.155699417600817,0.0370931718534605,0.275910681249434,0.285610288764863,-0.109662562555833,-0.153304321061427,11.6237736661479,1,0.75,0.75,NA,0,0,0,1,3,0.1974761420183,0.197485120842462,0.00272898158978489,0.00379255882947377,0.000394889788711161,-0.0020632520951792,0.838302768384571,17,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,0.0521612280335774,0.0521612280335774,0.0512092661213453,0.0724208386679795,0.0022471524598828,0.00241402795559932,0.952107279693487,1,0.456521739130435,0.456521739130435,NA,0,0,0,1,2,0.389552238805971,0.389552238805971,0.297618078051652,0.42089552238806,0.163681592039801,0.163681592039801,0.5625,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",177,0.345234431030182,0.315586434293556,0.215803452399973,0.272331460674157,0.0257524277043364,0.010940258418826,0.861818392813917,297,0.342368071361043,0.313191788786683,0.218522575421015,0.275438317707506,0.0537164568251331,0.00349721711410992,1.06398825271521,63,0.333687185438926,0.325439116394894,0.203128816858928,0.272731600495097,-0.00285082712150621,0.0150772416840555,0.762864216312077,8,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,1,0.823529411764706,0.823529411764706,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.6265664160401,0.6265664160401,NA,0,0,0,1,3,0.239973656236906,0.230347583492849,0.0866372659832768,0.17225291238515,0.0151717050346993,0.0201357523659943,1.03015604880146,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.0342053415061296,0.0342053415061296,NA,0,0,0,1,1,0.750394944707741,0.750394944707741,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",4,0.098656417090226,0.0643524568791835,0.128145748279935,0.226024301401186,0.000169729585446059,-0.0252000285026058,0.885146712358107,1,0.0166686113379894,0.0166686113379894,NA,0,0,0,1,1,0.104712041884817,0.104712041884817,NA,0,0,0,1,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,0.659538552461437,0.659638021778686,0.00310151875531953,0.00385297882962332,0.00240906985434177,0.00171197797920522,0.185418014870201,2,0.334146753783881,0.334146753783881,0.315143974919557,0.445680883431404,0.166441204360356,0.146072442655747,0.454202476662668,2,0.644546592142746,0.644546592142745,0.214656765636693,0.303570509218554,0.0421238939638425,0.0417959396750183,0.731069981089475,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
