"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",17,0.248607455182502,0.174642735946465,0.260883463526046,0.476,-0.196494662220736,-0.144917385332085,1.25,3,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",16,0.0790330762995633,0.0145153518924941,0.112180772483291,0.14679,0.00605082019834237,-0.000124201088151401,0.764747827375026,0,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",6,0.0847393337154063,0.0744252873563218,0.0559618428529171,0.0560557451649602,0.005501973008855,0.00594891483917422,0.616862142887522,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",13,0.196545182191528,0.203008998332171,0.124456148144144,0.148314934796675,-0.0303298194388179,-0.0349486194128665,1.15162359321579,1,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",6,0.141769737363746,0.147097888622512,0.129563034164662,0.176776069796427,0.0963998512426416,0.088611121706536,0.156471444121849,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",7,0.228053019312058,0.243420350832275,0.160983794425759,0.223786347365917,-0.0409385173407337,-0.0472134306493642,2.20430366037528,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",24,0.339657493770084,0.297162485508365,0.269441363028672,0.236666666666667,0.0273250277429909,-0.00088887835075431,0.382704999152315,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",6,0.206441148104864,0.185957237550231,0.182822322616676,0.162026644766858,-0.0159175679516498,-0.0342909105139547,0.582820241863203,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",17,0.299753021497256,0.239358677900895,0.210318562731901,0.197362401396476,-0.0146766149302768,-0.0428150381937667,0.952966504066822,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",13,0.481776738927552,0.266597425269847,0.389764429377296,0.854936522260678,0.174551826659341,-0.0373266349542557,0.336437628692459,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",10,0.0660307975701582,0.0794682993856518,0.0476989186957555,0.0625,-0.0202258671001729,-0.0289406901782498,1.10130216143876,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",15,0.185354349937923,0.221108469953312,0.134120904404597,0.268798379837984,-0.0459547781529729,-0.0347844133902909,0.710856483167274,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",30,0.349888064911085,0.326809694871677,0.239952566223825,0.3,-0.0809513725942246,-0.0590812660313838,0.8,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",16,0.20316065210033,0.0830096306695902,0.24980912140877,0.2885677112651,-0.0381880678352929,-0.0704629834722595,0.600430300844665,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",12,0.0427771521250428,0.0417928499266526,0.0401702713886369,0.0352622061482821,-0.0116497405351975,-0.0184633140455393,0.538076150149828,4,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",10,0.245358797631815,0.119875890462239,0.227330089757255,0.396666666666667,-0.130469683828227,-0.0957369766159449,2.04851440576739,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",9,0.0906090259214815,0.105518853961889,0.0459775865113471,0.0444845312322937,-0.00312426130955264,-0.0053658930327719,1.00928511020725,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",135,0.125673185992233,0.101418144669154,0.107041483023734,0.125,-0.0141014672871836,-0.0324145081562771,0.832309679950784,5,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.166666666666667,0.166666666666667,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.0740621778964275,0.0340751505747909,0.0906556381610338,0.17,-0.0269839167906041,0.0137994247002068,1.44433023172419,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",57,0.287756339588863,0.193886603057054,0.21652386213205,0.265333333333333,-0.0167973711832191,-0.0405702635544145,0.948153162040609,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",11,0.216709218157726,0.148169611378905,0.263128846895042,0.186327588836358,-0.0464076225858937,-0.0271517086383976,0.953806320722996,2,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,0.0685923902074312,0.0715114070159648,0.0497756792126555,0.0949374017352821,0.00202511122864334,-0.0118213164751065,0.819528707727992,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",9,0.230983892196963,0.18107666666301,0.119689352534682,0.22225,-0.0369179131243627,-0.037661931923615,3.52586214039261,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
