"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",58,0.223564690068387,0.229121895849343,0.107579280651373,0.148934861907243,0.0428797567489652,0.0407757384588388,0.335598999450447,29,0.411562183563346,0.321472938383685,0.403687593902707,0.499302706071374,-0.115540687670603,-0.0651117816220993,1.48587100034386,14,0.367791193505046,0.306065774959042,0.231395138360657,0.414474581440815,-0.0816359851509928,-0.0801354609910856,0.721680715732428,0,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",3,0.297901084429851,0.300007921620669,0.082872676571198,0.103993672273909,-0.0393844657804521,-0.0609933383213683,3.63396773171267,2,0.166925902123556,0.166925902123556,0.0732312559554002,0.103564635361742,0.0150675146899088,0.0147949479088203,0.757087780899389,1,0.47617063574732,0.47617063574732,Inf,0,0,0,1,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.410012894932726,0.411823784940156,0.252673380466505,0.411801418439716,0.158073920124346,0.17592045005944,0.237465945273519,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",4,0.106095854628953,0.12618707171873,0.0707989450897352,0.152647058823529,-0.000289947237248106,0.000221272229822163,1,9,0.180035652354301,0.193226109032113,0.106417086208862,0.166666666666667,-0.0282954624192017,-0.0389887539361224,1.06605491621757,14,0.188199440431135,0.207266807469589,0.109146279253503,0.166666666666667,-0.0330805860360507,-0.00595911161399426,0.854645544043431,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",46,0.142069469224279,0.124958537063484,0.103225838876005,0.148831168831169,-0.0255382242921889,-0.0466026391900348,1.47000060030973,28,0.275905234741337,0.278053348918969,0.135834576890887,0.118181818181818,-0.0300088058548222,-0.0708865835241555,0.3,67,0.210447910249861,0.25,0.17543821071862,0.1875,0.0362755589538671,0.0121455386342247,0.99699325901049,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",4,0.13401098561863,0.133598600748776,0.0396945768035064,0.0881272084805654,-0.00845268689295751,-0.0102290539967544,0.714642360856061,1,0.384,0.384,Inf,0,0,0,1,6,0.275232575335041,0.306879017505123,0.223528830860849,0.28508867547289,0.00285460158309493,0.016959450335128,1.47304327370123,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",9,0.248938742240804,0.218618292588724,0.116601798868973,0.170833333333333,-0.0529645869742456,-0.0709997652449188,0.480625404120974,5,0.247581697895653,0.267635142961509,0.118877986326274,0.0891964381504131,-0.00802846952987394,0.0148791297392788,1.69193972573674,2,0.33982527294116,0.33982527294116,0.12695822759601,0.179546047321127,0.0244042173787227,0.0244835519074265,0.788165391184243,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",11,0.0768039430861672,0.0406438908136236,0.0717905205261811,0.0819444444444443,0.0169746337018333,0.0203195430929519,0.475818860049458,5,0.199085111676462,0.199246568927293,0.0111243705992372,0,-0.00935727409480736,-0.00926379419191919,1.27223735771521,119,0.128334151201308,0.119023542935215,0.0770340707316297,0.0769230769230771,0.00946492179711501,0.0469358064079103,1.67238250023198,16,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",10,0.14033292409428,0.138311797496183,0.0627393936635783,0.0694279786603438,0.0309036505390923,0.0268084345473151,0.126288792881927,7,0.411866732762371,0.444934103405234,0.232175577767265,0.37,-0.165315643188918,-0.0472450893197375,1.12248401471183,3,0.169880143317162,0.171651298653174,0.157520294597777,0.210886097581817,0.0170373375667478,0.0192210408705162,0.680446674153678,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,0.226267769849174,0.214127179323166,0.144843000310933,0.108496732026144,-0.0970941386166214,-0.0878820767294038,0.548574104286789,1,0.233333333333333,0.233333333333333,NA,0,0,0,1,2,0.256103698721365,0.256103698721365,0.00732211163950563,0.0103550295857988,-0.00392881726142888,-0.00355954142011832,NA,4,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
