"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",24,1.66748975483622,1.77511453969836,1.11315061121134,1.73518321333185,-0.0975739701911097,-0.0738543195245165,0.649246812711036,21,1.84850499705214,1.27192066254308,1.65129228168311,1.36731662024141,0.101572366945383,-0.0610641456985711,0.588235294117647,27,0.73305360691939,0.719837691896705,0.50033064989397,0.807062635073094,-0.0868323906749781,-0.10731424758901,0.870151530897469,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",3,2.54684516645913,0.797872340425532,2.77671763234634,4.61779553667896,0.414894672702832,0.540508936575783,0.95,2,0.790738381147277,0.790738381147277,0.00597014104094586,0.00844305442938587,0.000527690901836617,0.000527690901836617,0.888888888888889,1,0.6703146374829,0.6703146374829,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",44,1.4195076380123,1.06565138127625,1.25242889015424,1.05062580754623,-0.0717815697887041,-0.0895286772041987,1.23299444830286,22,2.6602401543441,2.02685896570254,1.5955867898694,1.78807446848684,-0.195265890753108,-0.211511132027079,1.08555567123932,37,1.16457677836351,0.723110830228554,1.24825268279984,1.495010750317,0.0302597562116579,0.104522627601042,1.73808886059817,6,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",1,0.0894854586129754,0.0894854586129754,NA,0,0,0,1,1,0.452830188679245,0.452830188679245,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",3,1.94102511078474,0.853842290306379,2.2729881084356,4.13763221044701,0.524214898378571,0.524214898378571,0.692307692307692,2,0.513963236838764,0.513963236838764,0.606300866693931,0.857438908557119,-0.0721501179517888,-0.0857438908557119,1.33070451934392,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",44,0.809592151967027,0.560490762581076,0.636679896176987,1.0869785648901,0.0838476065919927,0.0810050974127788,0.713596044970868,1,0.658183413777973,0.658183413777973,NA,0,0,0,1,27,0.616684594605376,0.37296984996762,0.618929897709381,0.863807757200774,0.089555737766946,-0.00394426728062565,0.156895349856573,43,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",1,0.00785144192120939,0.00785144192120939,NA,0,0,0,1,1,0.961758569966169,0.961758569966169,Inf,0,0,0,1,2,0.380903714764071,0.38090371476407,0.292621172724288,0.413828831104208,0.0441021334804825,0.0438909366322645,0.792191822932677,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",27,1.29728434000577,0.934076244854227,1.30288250897599,1.28951820522251,-0.0715588288861901,-0.0542915676950406,1.19845168203369,14,1.26289186138403,0.576985741451687,1.43897289455497,2.05672971550791,0.155435970942569,0.15415706214622,0.718391056971332,26,0.594932051114563,0.513084119146768,0.6049130668169,1.05711588833503,-0.136953441390264,-0.125011934978626,1.28243713778641,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",54,0.750547690953569,0.553506411133398,0.715067545539417,0.704245524296675,0.0765237937777858,0.032924996945333,0.664475053562978,13,1.18589127435639,0.574668983859054,1.47385090903528,1.02222777222777,0.0111087899555239,0.00355670022057439,1.06394381708965,40,0.580072583582601,0.52205742592224,0.551125079360633,0.759912191827085,-0.125547624558497,-0.13379387870801,0.984900122879014,10,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,1.94327070035062,1.94327070035062,Inf,0,0,0,1,26,0.884136687284376,0.84256980975435,0.450808627238638,0.411111111111111,0.0330473460320188,-0.0282424444363027,0.810529514683051,1,0.253164556962025,0.253164556962025,NA,0,0,0,1,57,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",6,0.598701923703416,0.551330589841846,0.202173395991182,0.256400010655585,0.0220160693318894,-0.0100245321122104,0.355533309650871,3,0.547766487077422,0.476516395302749,0.414801098899192,0.314469256653411,-0.0813871716379162,-0.0809720609052964,1.19474048325764,2,2.05161784650676,2.05161784650676,1.75410765755261,2.4806828391734,0.264229899567896,0.263102725366876,0.79165437598939,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
