"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",2,0.622749047274831,0.622749047274831,0.002353985923926,0.00332903881925151,0.00130024768472285,0.00130024768472285,0.561433447098976,1,1.69033162073797,1.69033162073797,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",11,0.481822526067231,0.527030451919418,0.255141712479675,0.418464528668609,-0.133141039871611,-0.0602038787894772,1.12037003553964,8,0.337722046887588,0.366997018045862,0.164415427886294,0.251760814807609,-0.161750507809181,-0.128900473145983,0.991380647218485,0,2,0.146087895833809,0.146087895833809,0.0595935842759338,0.0842780551134496,0.0260112637732953,0.0268157448088249,0.628719970309273,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",55,0.28199970099258,0.221813364461952,0.173457414447272,0.164967333066665,0.0386111302186032,0.0488317100742805,3.58965179099059,1,0.559701492537314,0.559701492537314,NA,0,0,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"China","China2012",23,0.30492976379866,0.17775631988277,0.282840537039717,0.196747370995353,-0.138994992678977,-0.0665877411016601,5.24649766636238,62,0.275785635730579,0.217013749953952,0.191022504340142,0.234615204166211,0.0621949068418751,0.0222514363347453,0.412702106211461,2,13,0.434796358532585,0.423599457010245,0.194288166690882,0.288235294117647,-0.0596350307175147,-0.0776214448063255,0.83885206361501,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,0.476457648643081,0.504353434396271,0.0722063908454071,0.118360664537427,0.0425816150871628,0.0343566841241017,0.282615100678756,1,0.71785028790787,0.71785028790787,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",2,0.206399489829723,0.206399489829723,0.00809040629935396,0,0.00090116383905019,0.00174110730859969,0.585185185185185,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0.157147801844331,0.150399459328385,0.0397243603176585,0.0303242714154905,-0.0173064739988301,-0.0203835892367444,0.960648145940569,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",191,0.331257290259031,0.26080422866732,0.261521544880174,0.303193113772455,0.0356296237833536,0.0707855831449635,0.614042898474753,120,0.299457091000096,0.278123968938119,0.204299165881758,0.267038457478625,0.0351540110209136,0.033966886940184,1.12496990993018,5,103,0.275743344161172,0.242648014115412,0.19802402023159,0.273922235499586,0.023888305877047,0.0200144768263532,0.666043945593484,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,0.101052494480994,0.101052494480994,0.119922601584715,0.16959616959617,-0.0122700901911672,-0.0149643679055444,1.29102002044733,2,0.102765733464867,0.102765733464867,0.00414106331347873,0,-0.000219360627991747,-0.000479155737319141,1.33257603363916,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",8,0.24275149592434,0.280009279736685,0.114207345551103,0.157180102738842,0.0167704140664206,0.0226168163869856,2.57833859506872,3,0.51719251646348,0.571992819909162,0.318769473293075,0.620994833378171,-0.115542391584379,-0.103499138896362,1.77555058898927,0,1,0.0486271841290782,0.0486271841290782,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Peru","Peru2010",3,0.812748449463688,0.775698473832727,0.741692092614931,1.10201102630652,-0.438774626836869,-0.371886264681717,2.69936690876645,1,0.130035073077533,0.130035073077533,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,-0.30046277318364,-0.188206845366964,0.58559364359597,0.829613069647463,0.0480806119935465,-0.0239676124018885,1.10274569157012,2,0.371135611894332,0.371135611894332,0.145576487039971,0.205876242334559,0.0805365866708177,0.0865185435577746,0.579939564688738,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",1,0.146627565982405,0.146627565982405,NA,0,0,0,1,5,0.390408809831516,0.42211204230902,0.361260199646221,0.471320878400524,0.245974819590407,0.211535977595357,0.197183098591549,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
