"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",40,61922.1479201442,38754.2669994293,37121.8567802503,71058.9682936917,-9955.84178618538,-529.95686785061,0.298155372114368,2,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",7,9781.0573289123,8937.94379367658,6984.17370563644,4677.15561147088,1169.3636028088,2512.32135082646,3.01916445183459,5,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Barbados","Barbados2010",5,33144.207951876,20728.7962319406,34065.0871214203,29666.6666666667,2655.6020295898,-13363.457008245,1.10686714697549,1,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",6,53362.8129186341,29532.0490272697,62259.8713699397,118687.608634465,4202.9830734692,-1814.41809298608,1,2,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Botswana","Botswana2010",10,75563.0388253448,80723.1898918593,39896.2248985472,69879.8571381607,21154.4165601787,26983.2403524127,2.95216486200389,2,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",89,11604.2648464238,173.50397723739,19095.113519508,20958.6464676889,2964.18611151869,3117.70471914325,0.798574835441962,21,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",7,20049.9147321881,3012.25069451457,30487.5256947188,21420.4493832147,7407.02375680722,5498.43412786285,1.42857142857143,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Chile","Chile2010",31,51593.1420187311,55401.8794419691,14558.8677448049,13372.3235855945,-2317.18227708128,-2133.86395804798,0.999135133156915,6,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",135,53122.6225545208,39680.6272719894,37010.6267867663,48464.0427395276,-11795.5638492547,-4585.18334284692,1.06666666666667,6,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",35,75783.9610423228,23537.7450610695,74778.6578357323,109215.170169443,-33481.3540464862,-7306.37738217308,1,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",23,24745.9075785163,12114.3368668271,26541.0771343331,49913.8297267603,-14800.9093376066,-1346.05507847899,0.226662557237132,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",7,87372.5327601105,46199.567047606,75348.7492171121,143361.215703801,39634.9352057909,42027.8351536616,1.25134981424901,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominica","Dominica2010",6,48867.003392185,41659.2048114372,25591.7550801725,42283.9506172839,-6785.06178936212,-4943.61907419032,1.2,1,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",6,22663.0559710273,23125.3611902529,5439.91442511726,5538.01048908779,-890.00341273005,-1379.57473848119,0.531374053787903,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
