"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",19,1.11893616235732,1.01488132839784,0.690873384381782,0.850042394502541,-0.136539082233471,-0.20400656772256,1.08418615063327,47,1.098607032879,1.00861842804602,0.777099975619521,1.3583735051796,0.136348192793248,0.0516973745332744,0.676993743737484,1,3.60858668429312,3.60858668429312,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",66,2.07813174395322,1.82040972973675,1.79485495442131,2.55504352278546,-0.175907507884822,-0.0086704014726733,4.85218937988072,81,1.49861890694941,1.0335952146388,1.52947993631674,1.41650679347414,-0.407674238011739,-0.209388198781929,1.16387428798993,18,1.6569016676833,2.12029975453627,1.29806784368502,2.02400662251656,0.776242964039401,0.659534600918497,0.0797943155886528,12,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",5,0.475990369667372,0.483471993417259,0.102845988127458,0.198033465585648,0.0105709528613991,0.0184558192339369,1.09026496367171,1,0.491803278688525,0.491803278688525,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",47,0.526372502314203,0.492079200682377,0.367861553881321,0.499740166293572,0.00675110377394765,0.00517984829494742,0.858509263801956,91,0.498858826268446,0.447803535047153,0.42609775377979,0.584351537121114,-0.00983886967912237,-0.0796800998941675,0.580010153125782,NA,NA,NA,NA,NA,NA,NA,NA,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",6,0.446571475432112,0.0787979815814317,0.74900300294562,1.47982974772373,-0.266982377194414,0.00721067613390478,1.59025224266448,4,0.165114652944408,0.208165501176765,0.148444406817422,0.267264872050515,-0.0904536566829,-0.0884590600347674,1.14796306991292,1,0.172043010752688,0.172043010752688,NA,0,0,0,1,3,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",3,0.0977316185529867,0.0969439973403634,0.00738280517115881,0.0114250182036225,-0.000994034468837477,-0.00137437403096712,1.10421630566682,1,0.181818181818182,0.181818181818182,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",1,0.252016129032258,0.252016129032258,NA,0,0,0,1,30,0.658573658216054,0.544699699944959,0.418284436776678,0.537931034482759,0.0339169941873469,0.0482097792036754,0.986410772704185,NA,NA,NA,NA,NA,NA,NA,NA,7,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",61,0.603729485202899,0.505933112755795,0.495092342603914,0.579120879120879,0.0375480148814131,0.0952686334871701,1.34248898440117,23,1.17788455078403,0.851370328472245,0.911874925516558,0.828466718312378,-0.328103381760842,-0.391153728519537,1.04373392655349,9,0.301137635990803,0.291205471434427,0.123242687011815,0.17397504456328,-0.0137017547216416,-0.0664789985851034,1.56284204525275,11,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",32,0.775834436776795,0.43760292088666,0.737900216420709,1.07920920605594,0.0544487942045388,-0.267418753968572,0.930506226049126,56,0.460415758262041,0.408959144797243,0.487321078932243,0.590734988492946,0.0427274617881077,-0.00777759735155286,1.68701031017661,1,0.117104792148484,0.117104792148484,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,4,0.455365847601691,0.303387467396768,0.678338451315403,0.51131221719457,-0.0642337640547792,-0.183573554027871,1.89949581870722,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",10,0.0522744029413655,0.0654947131290424,0.0463381836341932,0.0683440208546956,-0.00633841640564007,-0.0262631483273376,4.50494760403193,5,0.125568971287363,0.116475980419864,0.0501463921186769,0.0826021387441733,-0.0132796208519529,-0.0190561945621741,2.92694676774218,7,0.132593848933882,0.0584129708606747,0.149220640075771,0.217041440026916,-0.0410285446630258,-0.0444609834284785,2.70770399141046,10,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.711787190402193,0.533333333333333,0.359230946867311,0.600238964075914,-0.0253366239338891,-0.00791149319791919,1.10911450276552,4,0.878180869511071,0.733338746815517,0.83563202998,1.30695029337389,0.398388251988171,0.182895894817737,0.981625257244293,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",11,0.207083906510414,0.181587694491634,0.167811129742465,0.278441090335661,0.00549742656304871,0.00578731429328985,0.839577239925845,4,0.632285121715335,0.714769446617921,0.41826033795574,0.547253771520507,0.0461041407582846,0.0461041407582846,1.08333333333333,19,0.186125272924485,0.162488345395559,0.16881824137968,0.202712507674276,-0.00445734329079261,-0.00168507287940404,0.923076923076923,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.263157894736842,0.263157894736842,NA,0,0,0,1,7,0.596079489504824,0.368596620800254,0.520286727314063,0.845211069534578,-0.217062974138785,-0.138832016632585,3.74174285856633,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
