"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",6,1.80562470737987,0.981501868283288,1.92753508041507,4.07370201966797,-0.384857423733439,-0.350832965490783,1.40776765554716,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",6,0.0735395965235761,0.0645589469324295,0.0732815484502815,0.106800091783495,-0.0179126193909961,-0.0163083957902045,0.860690900809174,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",7,1.14854624233278,1.03463378213823,0.411777702177818,0.333250743310208,0.000567481869805472,-0.00195055055507282,0.904889231419899,0,1,0.571428571428572,0.571428571428572,NA,0,0,0,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Bangladesh","Bangladesh2013",70,0.70792128746837,0.59923820860532,0.645907416099745,0.602687280530628,-0.0662662020261301,-0.130779216562945,0.497866445814694,15,1,1.76415094339623,1.76415094339623,NA,0,0,0,1,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",12,1.09838808060946,0.827126572505563,0.767928992326545,1.08174649633277,0.0597565152752911,0.0413884287550663,0.881907791761391,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",10,0.472783908508869,0.442215798124296,0.291124641255345,0.229194740688962,0.200297628938872,0.183917830407453,0.263157894736842,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",5,0.847215129255242,0.757116707091091,0.641815825926238,0.975300999448698,-0.280170287303396,-0.30873640286775,9.78468310123575,0,1,2.26126126126126,2.26126126126126,NA,0,0,0,1,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",5,0.604134326234893,0.442748501085514,0.533452395783534,0.676512746012207,0.100687962161083,0.160060332791581,1.31692701354101,0,1,0.0348383500557414,0.0348383500557414,NA,0,0,0,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",87,0.73343641031149,0.693821021272429,0.428837814836143,0.425424744826367,0.15163596933442,0.143098757840377,0.817922835245859,8,49,0.442219407162332,0.321434459506178,0.5578165420444,0.810718033686844,0.153334105739073,0.103973360055328,0.654645221623129,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",6,1.18657887902488,1.26572051767536,0.769348751141962,1.37535014005602,0.253246227072646,0.323513296799834,0.70290103539067,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",13,0.399545098692482,0.340210820788012,0.32718003204454,0.366696997270246,0.25450032491669,0.191826382421802,0.0739182857738442,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,1.70407923942159,2.30472005798733,1.00652780291812,1.34810580955044,-0.507205836185039,-0.158011209082584,2.33731118395685,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.242585450523044,0.364452085320848,0.326977368719167,0.430830846345142,-0.112218167080793,-0.12672814289614,2.85714285714286,1,1,1.78412132024978,1.78412132024978,NA,0,0,0,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
