"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",26,0.61316202517551,0.460631802916495,0.448748430859954,0.43021582733813,-0.0650372676614535,-0.0488305261251637,1.76567106323673,30,0.497750789701218,0.497977737533562,0.290754534982425,0.515129544644012,0.0216891720161056,0.0196570424147447,1,13,0.501937700559102,0.550831166002355,0.267806390904911,0.515236557524237,0.0482201955376808,0.023571791374119,0.218765316203083,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",22,0.437897715086173,0.431575544580339,0.145741760412193,0.14687725004175,0.015698460592418,-0.00250315909188063,0.924444169029759,16,0.27693761916215,0.323668721331089,0.147768034906123,0.195937091501554,0.000885923597360237,0.0048417938625652,0.649529431530636,132,0.338114478832704,0.325662424039257,0.280458334500568,0.356614096289624,-0.0221650064888292,0.00225831127040748,0.609570674064965,6,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,0.519777321664186,0.488683709725431,0.166552564398994,0.33111954459203,0.0224182632026561,0.0170374568388963,0.7,2,0.503316885933165,0.503316885933165,0.199010915951146,0.281443936398403,0.0571230761177129,0.0649486007073238,0.747094719847586,1,0.544674909206315,0.544674909206315,NA,0,0,0,NA,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",71,0.415899561320005,0.421839806689303,0.263445088699542,0.362325553295608,0.0113165732451422,0.0151356147332793,0.896883866583481,43,0.394142790364255,0.438024166756338,0.227357798260225,0.325688436378983,0.00644326639039863,0.0167767528963336,1,24,0.420332645359185,0.399520148429253,0.300393152556681,0.313528053955259,-0.0871053603054608,-0.202481470490448,0.646294400602907,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",2,0.600903806911208,0.600903806911208,0.00488783489299459,0,3.31564519016521e-05,5.66593639042082e-05,0.994181923291729,3,0.379567348778553,0.307212160730029,0.250153299059802,0.498230081762524,0.00225763427039556,0.00453527619488112,1,1,0.77256446991404,0.77256446991404,NA,1.11022302462516e-16,0,0,1,8,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,6,0.402494041878564,0.42610039338172,0.166342310857681,0.264843500396789,-0.0210294582632065,-0.0445124409937145,0.98635063548196,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",19,0.378076635841725,0.327862086685374,0.247851976201098,0.344052641176589,0.0112445091303786,0.01185987216541,0.983469948214968,11,0.37770777184851,0.323628473842124,0.235416152419205,0.145005573039601,0.0381456084392811,-0.012523115638108,0.594903959926187,6,2.03491614034275,0.564380273054823,3.03005020400092,6.31846708518969,-0.437804051391432,-0.396225793274605,1.15518837326904,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",39,0.308456936751937,0.310091515445469,0.134602217262658,0.175866107522007,0.00722715656582766,-0.00085058123037044,0.96340121090395,11,0.32728869251999,0.191790788706089,0.29313533823248,0.404601631228408,-0.00517674865831014,-0.000938979738150398,NA,53,0.335715653371206,0.240046888307464,0.246306782510257,0.361240294019148,-0.00832174775605589,-0.0324674144044548,1,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",40,0.425836945676066,0.334583937370632,0.246710717931868,0.297998366275941,0.00360056242034076,0.00078065243191641,0.945718341994915,30,0.646817548470876,0.651962118712618,0.466951759979715,0.606276553867872,-0.0780931005966854,-0.0723717809196149,1.44499820395672,22,0.436686812999505,0.431476432418533,0.178519980556653,0.130914551141005,0.000668682197001634,-0.0494404579549114,0.991737815165221,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.319871757162186,0.319871757162186,NA,0,0,0,1,3,0.51887337614681,0.527575454390541,0.176629524891415,0.187577128753599,-0.0108671276425523,-0.0190985485103132,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
