"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",6,0.0982156061085916,0.096079772703621,0.0200450317553043,0.0116378336608812,-0.00321394332040102,-0.000233854122464836,4.97858834228955,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",7,0.0279702786139948,0.00356945188091346,0.044059651301562,0.0376025,0.0106902128275348,0.00989524880312236,0.509607904860027,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",52,0.371744178034306,0.347755430906596,0.281260511297526,0.282925591511932,-0.00813558354738822,0.0278081640029574,1.11261502821227,1,5,0.228043860529665,0.250093692819631,0.0532985507371607,0.0926141013381276,-0.0366063088202225,-0.0301584397053553,1.46829551688432,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",9,0.178407444752105,0.136931261366886,0.185428997494923,0.389492753623188,0.0427333574944778,-0.0303338457772914,0.927469701237073,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",31,0.160620633148917,0.125,0.129444107299862,0.166666666666666,-0.0616114632713476,-0.0730027582194462,4.43579245622982,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",7,0.182716147433323,0.122478451361448,0.183142194547231,0.108333333333333,0.131259420545382,0.114644929453263,0.222482626838524,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",5,0.232520169032424,0.213288297653991,0.138180274281162,0.250733989501777,0.0636216382640715,0.0727052638761419,0.361620936899268,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",10,0.148446547025043,0.133666002300874,0.0728942201580586,0.116,-0.0152151838105183,-0.0191583806280431,1.95245256854544,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",6,0.148326485413878,0.174347732284731,0.0642600333823731,0.0435,-0.00366292873543418,-0.00233981796295229,1.65792289920965,1,4,0.377585700167719,0.38334416720613,0.342603923025002,0.635311918063315,-0.211715229320102,-0.212529779599584,2.08776251155256,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",1,0.291666666666667,0.291666666666667,NA,0,0,0,1,56,39,0.208668291687512,0.156931070439177,0.211738873829791,0.362162162162162,-0.0995196442757547,-0.0706804379468386,2.45379989203323,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.119696987004059,0.0782944810748482,0.115212320996102,0.209355625217694,-0.00648590268065478,0.00738543776485362,2.3382330153424,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",8,0.099981805919233,0.0575996165943888,0.0898951276677371,0.133394845892626,-0.0294808700955533,-0.0589777436639844,0.589792066097679,0,4,0.323964910949082,0.317265892939994,0.143611024894489,0.175213675213675,-0.134524649196487,-0.172213797313797,3,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",7,0.203229602772991,0.18,0.143111145619001,0.131519869891548,-0.0391580602066286,-0.0279063323277467,1.61109862250396,0,1,0.1375,0.1375,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",125,0.297995564588212,0.295852045592521,0.153704929041146,0.246930960693772,-0.0343559876272853,-0.0305965975718384,1.96266326996752,8,1,0.179878048780488,0.179878048780488,NA,2.77555756156289e-17,0,0,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",166,0.163158623755719,0.15,0.122539629975498,0.152747252747252,0.010225834982046,-0.00839191603204038,0.719990062924415,0,6,0.220280526447984,0.229411902111929,0.14217879768454,0.210979228486647,-0.0666166113045814,-0.0366987709069388,1.23958931350622,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",109,0.381176668964469,0.353852805452273,0.226686837375781,0.475,-0.141433401111594,-0.0786821327128354,NA,0,3,0.316268786303721,0.303994851424452,0.0736967730177339,0.110571736785329,0.0409228622343282,0.050133515085341,0.523190410185773,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.516666666666667,0.516666666666667,NA,0,0,0,1,17,6,0.307359130378276,0.295082323309465,0.157936868500705,0.27,-0.105098538351766,-0.101644725217889,1.77804643050184,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",6,0.631610019416122,0.68488979961454,0.400400991285229,0.622222222222222,-0.357268233649128,-0.161287903527204,1.34259941346973,0,1,0.3,0.3,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",14,0.356709764226558,0.398713726467577,0.149857225335189,0.272972972972973,0.0329921413803457,0.0407866220507537,0.805463116026161,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",10,0.208479504462749,0.209950814166726,0.179243897440337,0.39,-0.018287683971996,-0.0434967113225658,0.536306927132878,0,1,0.0305084745762712,0.0305084745762712,NA,0,0,0,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.0950955661859245,0.0950955661859245,0.0031110794853842,0,0.00161058757200359,0.00171100642294207,1,4,2,0.170567316495046,0.170567316495046,0.0374350648863467,0.0529411764705883,-0.016161241648702,-0.017582653499356,3.1996309846456,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",22,0.192943599344007,0.141203147456983,0.173765570127225,0.298333333333333,0.0344063211004334,0.0440167945720734,1.33333333333333,0,5,0.233708344933462,0.18931295260652,0.141515810055375,0.199772920806131,-0.0609219881365618,-0.0604110818887868,1.1386384608175,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",10,0.165208011614757,0.191022377417119,0.0928306217036504,0.0949682648197484,-0.0231304165763319,-0.0699976172369579,0.311072087520027,0,1,0.126315789473684,0.126315789473684,NA,0,0,0,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",71,0.160736475591467,0.137938437500246,0.120515182067959,0.186666666666667,-0.0433937382482825,-0.073661495289234,0.766433135656733,5,1,0.0367647058823529,0.0367647058823529,NA,0,0,0,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",2,0.372114482953863,0.372114482953863,0.0260604593956819,0.0368550551190467,-0.00681078065230448,-0.00670091911255395,1.38968592212659,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",2,0.211479254237287,0.211479254237287,0.0192847303959968,0.0272727272727273,0.010605761054179,0.00965909090909091,0.519775697946786,3,2,0.120507742670391,0.120507742670391,0.0701316857793048,0.0991811811811812,0.0186690323524872,0.018032942032942,0.686483168434069,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,0.0200001768970697,0.0200001768970697,NA,0,0,0,1,5,3,0.067793436197534,0.0788041734099617,0.0666385256189508,0.120436092073098,-0.0359493874633254,-0.0378752552057869,1.43295019157088,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",15,0.191367583153733,0.185065360969,0.125819146756503,0.139533333333333,-0.00325326263833951,-0.0267335550501049,0.70399977066751,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,0.296141577960063,0.161399552344102,0.372434196195833,0.49466684080187,0.136148748304908,0.147189897079958,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",55,0.136504037590805,0.118590279846493,0.0956667517168238,0.133333333333333,-0.0438266927411384,-0.0448840369510139,1.33333333333333,2,2,0.0906016502016311,0.0906016502016311,0.0190918830920368,0.027,-0.00271922864993177,-0.0027,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
